# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
77            	-4.013636e+00	-2.312081e+00	-8.134639e+00	-8.080956e+00	-5.368328e-02
78            	-4.018550e+00	-2.310812e+00	-8.133416e+00	-8.085258e+00	-4.815846e-02
79            	-4.015074e+00	-2.309548e+00	-8.134606e+00	-8.082377e+00	-5.222901e-02
80            	-4.016491e+00	-2.308307e+00	-8.134569e+00	-8.083775e+00	-5.079367e-02
81            	-4.017290e+00	-2.307081e+00	-8.134548e+00	-8.084564e+00	-4.998401e-02
82            	-4.017939e+00	-2.305871e+00	-8.134533e+00	-8.085206e+00	-4.932728e-02
83            	-4.018530e+00	-2.304677e+00	-8.134519e+00	-8.085789e+00	-4.873002e-02
84            	-4.019093e+00	-2.303498e+00	-8.134507e+00	-8.086347e+00	-4.815986e-02
85            	-4.019643e+00	-2.302334e+00	-8.134494e+00	-8.086890e+00	-4.760395e-02
86            	-4.020184e+00	-2.301185e+00	-8.134482e+00	-8.087425e+00	-4.705678e-02
87            	-4.020719e+00	-2.300050e+00	-8.134470e+00	-8.087954e+00	-4.651581e-02
88            	-4.021249e+00	-2.298931e+00	-8.134458e+00	-8.088478e+00	-4.597980e-02
89            	-4.021775e+00	-2.297825e+00	-8.134446e+00	-8.088998e+00	-4.544813e-02
90            	-4.022297e+00	-2.296734e+00	-8.134434e+00	-8.089514e+00	-4.492051e-02
91            	-4.022815e+00	-2.295657e+00	-8.134423e+00	-8.090026e+00	-4.439680e-02
92            	-4.023329e+00	-2.294593e+00	-8.134411e+00	-8.090535e+00	-4.387688e-02
93            	-4.023839e+00	-2.293544e+00	-8.134400e+00	-8.091039e+00	-4.336089e-02
94            	-4.024346e+00	-2.292507e+00	-8.134389e+00	-8.091540e+00	-4.284882e-02
95            	-4.024848e+00	-2.291484e+00	-8.134378e+00	-8.092037e+00	-4.234071e-02
96            	-4.025347e+00	-2.290474e+00	-8.134367e+00	-8.092530e+00	-4.183669e-02
97            	-4.025841e+00	-2.289477e+00	-8.134356e+00	-8.093019e+00	-4.133667e-02
98            	-4.026332e+00	-2.288493e+00	-8.134345e+00	-8.093504e+00	-4.084038e-02
99            	-4.026819e+00	-2.287521e+00	-8.134334e+00	-8.093986e+00	-4.034832e-02
100           	-4.026975e+00	-2.286529e+00	-8.133740e+00	-8.093845e+00	-3.989452e-02
101           	-4.026811e+00	-2.285581e+00	-8.133838e+00	-8.093730e+00	-4.010774e-02
102           	-4.027051e+00	-2.284646e+00	-8.133831e+00	-8.093967e+00	-3.986440e-02
103           	-4.027418e+00	-2.283722e+00	-8.133829e+00	-8.094332e+00	-3.949669e-02
104           	-4.027835e+00	-2.282811e+00	-8.133825e+00	-8.094747e+00	-3.907785e-02
105           	-4.028273e+00	-2.281911e+00	-8.133821e+00	-8.095183e+00	-3.863763e-02
106           	-4.028719e+00	-2.281022e+00	-8.133816e+00	-8.095628e+00	-3.818881e-02
107           	-4.029169e+00	-2.280145e+00	-8.133812e+00	-8.096074e+00	-3.773735e-02
108           	-4.029617e+00	-2.279279e+00	-8.133807e+00	-8.096521e+00	-3.728626e-02
109           	-4.030064e+00	-2.278424e+00	-8.133803e+00	-8.096965e+00	-3.683710e-02
110           	-4.030508e+00	-2.277580e+00	-8.133798e+00	-8.097407e+00	-3.639076e-02
111           	-4.030949e+00	-2.276747e+00	-8.133793e+00	-8.097845e+00	-3.594776e-02
112           	-4.031386e+00	-2.275925e+00	-8.133788e+00	-8.098280e+00	-3.550845e-02
113           	-4.031819e+00	-2.275112e+00	-8.133784e+00	-8.098711e+00	-3.507302e-02
114           	-4.032252e+00	-2.274310e+00	-8.133779e+00	-8.099141e+00	-3.463797e-02
115           	-4.032679e+00	-2.273519e+00	-8.133774e+00	-8.099566e+00	-3.420862e-02
116           	-4.033094e+00	-2.272737e+00	-8.133769e+00	-8.099979e+00	-3.379050e-02
117           	-4.033501e+00	-2.271965e+00	-8.133764e+00	-8.100383e+00	-3.338060e-02
118           	-4.033942e+00	-2.271204e+00	-8.133757e+00	-8.100821e+00	-3.293650e-02
119           	-4.034451e+00	-2.270452e+00	-8.133752e+00	-8.101327e+00	-3.242514e-02
120           	-4.040828e+00	-2.269752e+00	-8.131738e+00	-8.106696e+00	-2.504120e-02
121           	-4.034927e+00	-2.268993e+00	-8.134075e+00	-8.101965e+00	-3.211014e-02
122           	-4.041771e+00	-2.268300e+00	-8.131685e+00	-8.107614e+00	-2.407138e-02
123           	-4.040208e+00	-2.267599e+00	-8.132506e+00	-8.106461e+00	-2.604499e-02
124           	-4.040690e+00	-2.266896e+00	-8.132328e+00	-8.106855e+00	-2.547380e-02
125           	-4.040950e+00	-2.266204e+00	-8.132365e+00	-8.107133e+00	-2.523272e-02
126           	-4.041197e+00	-2.265521e+00	-8.132369e+00	-8.107381e+00	-2.498770e-02
127           	-4.041446e+00	-2.264846e+00	-8.132376e+00	-8.107635e+00	-2.474168e-02
128           	-4.041695e+00	-2.264180e+00	-8.132384e+00	-8.107887e+00	-2.449647e-02
129           	-4.041943e+00	-2.263521e+00	-8.132391e+00	-8.108138e+00	-2.425278e-02
130           	-4.042188e+00	-2.262870e+00	-8.132399e+00	-8.108387e+00	-2.401123e-02
131           	-4.042431e+00	-2.262227e+00	-8.132406e+00	-8.108634e+00	-2.377215e-02
132           	-4.042671e+00	-2.261592e+00	-8.132414e+00	-8.108878e+00	-2.353574e-02
133           	-4.042909e+00	-2.260964e+00	-8.132421e+00	-8.109119e+00	-2.330207e-02
134           	-4.043143e+00	-2.260343e+00	-8.132429e+00	-8.109357e+00	-2.307117e-02
135           	-4.043375e+00	-2.259729e+00	-8.132436e+00	-8.109593e+00	-2.284303e-02
136           	-4.043604e+00	-2.259122e+00	-8.132443e+00	-8.109826e+00	-2.261764e-02
137           	-4.043830e+00	-2.258521e+00	-8.132450e+00	-8.110056e+00	-2.239494e-02
138           	-4.044054e+00	-2.257928e+00	-8.132458e+00	-8.110283e+00	-2.217490e-02
139           	-4.028500e+00	-2.257283e+00	-8.132985e+00	-8.094992e+00	-3.799259e-02
140           	-4.028447e+00	-2.256684e+00	-8.131991e+00	-8.094443e+00	-3.754847e-02
141           	-4.028405e+00	-2.256103e+00	-8.132102e+00	-8.094456e+00	-3.764613e-02
142           	-4.028487e+00	-2.255525e+00	-8.132097e+00	-8.094536e+00	-3.756115e-02
143           	-4.028736e+00	-2.254955e+00	-8.132101e+00	-8.094786e+00	-3.731480e-02
144           	-4.029044e+00	-2.254390e+00	-8.132110e+00	-8.095100e+00	-3.701061e-02
145           	-4.029379e+00	-2.253831e+00	-8.132120e+00	-8.095439e+00	-3.668138e-02
146           	-4.029724e+00	-2.253279e+00	-8.132131e+00	-8.095789e+00	-3.634205e-02
147           	-4.030072e+00	-2.252732e+00	-8.132142e+00	-8.096143e+00	-3.599953e-02
148           	-4.030419e+00	-2.252191e+00	-8.132153e+00	-8.096496e+00	-3.565717e-02
149           	-4.030765e+00	-2.251655e+00	-8.132164e+00	-8.096847e+00	-3.531661e-02
150           	-4.031109e+00	-2.251125e+00	-8.132175e+00	-8.097196e+00	-3.497872e-02
151           	-4.031449e+00	-2.250601e+00	-8.132185e+00	-8.097541e+00	-3.464394e-02
152           	-4.031785e+00	-2.250082e+00	-8.132196e+00	-8.097883e+00	-3.431247e-02
153           	-4.032119e+00	-2.249568e+00	-8.132206e+00	-8.098222e+00	-3.398441e-02
154           	-4.032449e+00	-2.249059e+00	-8.132217e+00	-8.098557e+00	-3.365979e-02
155           	-4.032775e+00	-2.248556e+00	-8.132227e+00	-8.098888e+00	-3.333861e-02
156           	-4.033098e+00	-2.248058e+00	-8.132237e+00	-8.099216e+00	-3.302087e-02
157           	-4.033417e+00	-2.247565e+00	-8.132247e+00	-8.099541e+00	-3.270651e-02
158           	-4.033733e+00	-2.247077e+00	-8.132257e+00	-8.099861e+00	-3.239536e-02
159           	-4.034046e+00	-2.246593e+00	-8.132266e+00	-8.100179e+00	-3.208714e-02
160           	-4.034356e+00	-2.246115e+00	-8.132276e+00	-8.100494e+00	-3.178231e-02
161           	-4.034662e+00	-2.245641e+00	-8.132286e+00	-8.100805e+00	-3.148079e-02
162           	-4.034965e+00	-2.245172e+00	-8.132296e+00	-8.101113e+00	-3.118240e-02
163           	-4.035266e+00	-2.244708e+00	-8.132305e+00	-8.101418e+00	-3.088708e-02
164           	-4.035562e+00	-2.244248e+00	-8.132315e+00	-8.101720e+00	-3.059481e-02
165           	-4.035856e+00	-2.243793e+00	-8.132324e+00	-8.102018e+00	-3.030554e-02
166           	-4.036147e+00	-2.243343e+00	-8.132333e+00	-8.102314e+00	-3.001922e-02
167           	-4.036435e+00	-2.242897e+00	-8.132342e+00	-8.102606e+00	-2.973584e-02
168           	-4.036720e+00	-2.242455e+00	-8.132351e+00	-8.102896e+00	-2.945536e-02
169           	-4.037002e+00	-2.242017e+00	-8.132360e+00	-8.103183e+00	-2.917774e-02
170           	-4.037282e+00	-2.241584e+00	-8.132369e+00	-8.103466e+00	-2.890293e-02
171           	-4.037558e+00	-2.241156e+00	-8.132378e+00	-8.103747e+00	-2.863092e-02
172           	-4.037832e+00	-2.240731e+00	-8.132387e+00	-8.104025e+00	-2.836167e-02
173           	-4.038103e+00	-2.240310e+00	-8.132396e+00	-8.104300e+00	-2.809515e-02
174           	-4.038371e+00	-2.239894e+00	-8.132404e+00	-8.104573e+00	-2.783133e-02
175           	-4.038636e+00	-2.239482e+00	-8.132413e+00	-8.104843e+00	-2.757017e-02
176           	-4.038899e+00	-2.239073e+00	-8.132421e+00	-8.105109e+00	-2.731165e-02
177           	-4.039159e+00	-2.238669e+00	-8.132429e+00	-8.105374e+00	-2.705575e-02
178           	-4.039416e+00	-2.238269e+00	-8.132438e+00	-8.105635e+00	-2.680245e-02
179           	-4.039671e+00	-2.237872e+00	-8.132446e+00	-8.105894e+00	-2.655171e-02
180           	-4.039924e+00	-2.237479e+00	-8.132454e+00	-8.106151e+00	-2.630350e-02
181           	-4.040173e+00	-2.237090e+00	-8.132462e+00	-8.106404e+00	-2.605779e-02
182           	-4.040421e+00	-2.236705e+00	-8.132470e+00	-8.106656e+00	-2.581456e-02
183           	-4.040665e+00	-2.236324e+00	-8.132478e+00	-8.106904e+00	-2.557378e-02
184           	-4.040908e+00	-2.235946e+00	-8.132486e+00	-8.107151e+00	-2.533543e-02
185           	-4.041147e+00	-2.235572e+00	-8.132494e+00	-8.107394e+00	-2.509947e-02
186           	-4.041385e+00	-2.235201e+00	-8.132502e+00	-8.107636e+00	-2.486588e-02
187           	-4.041620e+00	-2.234834e+00	-8.132509e+00	-8.107875e+00	-2.463465e-02
188           	-4.069196e+00	-2.234582e+00	-8.132862e+00	-8.135627e+00	2.764764e-03
189           	-4.047730e+00	-2.234105e+00	-8.132714e+00	-8.114087e+00	-1.862691e-02
190           	-4.068242e+00	-2.233878e+00	-8.133162e+00	-8.134823e+00	1.661365e-03
191           	-4.048500e+00	-2.233412e+00	-8.132589e+00	-8.114795e+00	-1.779386e-02
192           	-4.068021e+00	-2.233188e+00	-8.133269e+00	-8.134655e+00	1.386080e-03
193           	-4.048825e+00	-2.232730e+00	-8.132543e+00	-8.115097e+00	-1.744653e-02
194           	-4.067941e+00	-2.232511e+00	-8.133307e+00	-8.134595e+00	1.287898e-03
195           	-4.049109e+00	-2.232061e+00	-8.132538e+00	-8.115378e+00	-1.716004e-02
196           	-4.067895e+00	-2.231846e+00	-8.133318e+00	-8.134554e+00	1.236435e-03
197           	-4.051029e+00	-2.231487e+00	-8.133530e+00	-8.117794e+00	-1.573616e-02
