z,U_0,U_1,U_2
0.00822807,0.0245217,0,-1.37808e-09
0.00839599,0.0245232,0,-1.38349e-09
0.00856391,0.0245244,0,-1.38886e-09
0.00873183,0.0245255,0,-1.39419e-09
0.00889975,0.0245264,0,-1.39947e-09
0.00906767,0.0245271,0,-1.40471e-09
0.00923559,0.0245278,0,-1.40991e-09
0.00940351,0.0245283,0,-1.41507e-09
0.00957143,0.0245288,0,-1.42019e-09
0.00973935,0.0245291,0,-1.42527e-09
0.00990727,0.0245294,0,-1.4303e-09
0.0100752,0.0245296,0,-1.43529e-09
0.0102431,0.0245298,0,-1.44024e-09
0.010411,0.02453,0,-1.44515e-09
0.0105789,0.0245302,0,-1.45001e-09
0.0107469,0.0245303,0,-1.45484e-09
0.0109148,0.0245304,0,-1.45962e-09
0.0110827,0.0245305,0,-1.46436e-09
0.0112506,0.0245305,0,-1.46906e-09
0.0114185,0.0245305,0,-1.47371e-09
0.0115865,0.0245306,0,-1.47833e-09
0.0117544,0.0245306,0,-1.4829e-09
0.0119223,0.0245306,0,-1.48743e-09
0.0120902,0.0245306,0,-1.49192e-09
0.0122581,0.0245307,0,-1.49636e-09
0.0124261,0.0245307,0,-1.50077e-09
0.012594,0.0245307,0,-1.50513e-09
0.0127619,0.0245307,0,-1.50945e-09
0.0129298,0.0245307,0,-1.51374e-09
0.0130977,0.0245307,0,-1.51798e-09
0.0132657,0.0245307,0,-1.52217e-09
0.0134336,0.0245307,0,-1.52633e-09
0.0136015,0.0245307,0,-1.53045e-09
0.0137694,0.0245307,0,-1.53452e-09
0.0139373,0.0245307,0,-1.53856e-09
0.0141053,0.0245307,0,-1.54256e-09
0.0142732,0.0245307,0,-1.54651e-09
0.0144411,0.0245307,0,-1.55043e-09
0.014609,0.0245307,0,-1.55431e-09
0.0147769,0.0245307,0,-1.55814e-09
0.0149449,0.0245307,0,-1.56194e-09
0.0151128,0.0245307,0,-1.5657e-09
0.0152807,0.0245307,0,-1.56941e-09
0.0154486,0.0245307,0,-1.57309e-09
0.0156165,0.0245307,0,-1.57673e-09
0.0157845,0.0245307,0,-1.58033e-09
0.0159524,0.0245307,0,-1.5839e-09
0.0161203,0.0245307,0,-1.58742e-09
0.0162882,0.0245307,0,-1.59091e-09
0.0164561,0.0245307,0,-1.59435e-09
0.0166241,0.0245307,0,-1.59776e-09
0.016792,0.0245307,0,-1.60113e-09
0.0169599,0.0245307,0,-1.60446e-09
0.0171278,0.0245307,0,-1.60776e-09
0.0172957,0.0245307,0,-1.61102e-09
0.0174637,0.0245307,0,-1.61424e-09
0.0176316,0.0245307,0,-1.61742e-09
0.0177995,0.0245307,0,-1.62056e-09
0.0179674,0.0245307,0,-1.62367e-09
0.0181353,0.0245307,0,-1.62674e-09
0.0183033,0.0245307,0,-1.62977e-09
0.0184712,0.0245307,0,-1.63277e-09
0.0186391,0.0245307,0,-1.63573e-09
0.018807,0.0245307,0,-1.63866e-09
0.0189749,0.0245307,0,-1.64154e-09
0.0191429,0.0245307,0,-1.64439e-09
0.0193108,0.0245307,0,-1.6472e-09
0.0194787,0.0245307,0,-1.64998e-09
0.0196466,0.0245307,0,-1.65272e-09
0.0198145,0.0245307,0,-1.65542e-09
0.0199825,0.0245307,0,-1.65809e-09
0.0201504,0.0245307,0,-1.66072e-09
0.0203183,0.0245307,0,-1.66332e-09
0.0204862,0.0245307,0,-1.66588e-09
0.0206541,0.0245307,0,-1.6684e-09
0.0208221,0.0245307,0,-1.67089e-09
0.02099,0.0245307,0,-1.67334e-09
0.0211579,0.0245307,0,-1.67575e-09
0.0213258,0.0245307,0,-1.67813e-09
0.0214937,0.0245307,0,-1.68048e-09
0.0216617,0.0245307,0,-1.68278e-09
0.0218296,0.0245306,0,-1.68506e-09
0.0219975,0.0245306,0,-1.6873e-09
0.0221654,0.0245306,0,-1.6895e-09
0.0223333,0.0245306,0,-1.69167e-09
0.0225013,0.0245306,0,-1.6938e-09
0.0226692,0.0245306,0,-1.6959e-09
0.0228371,0.0245306,0,-1.69797e-09
0.023005,0.0245306,0,-1.7e-09
0.0231729,0.0245306,0,-1.702e-09
0.0233409,0.0245306,0,-1.70396e-09
0.0235088,0.0245306,0,-1.70589e-09
0.0236767,0.0245306,0,-1.70779e-09
0.0238446,0.0245306,0,-1.70966e-09
0.0240125,0.0245306,0,-1.71149e-09
0.0241805,0.0245306,0,-1.71329e-09
0.0243484,0.0245305,0,-1.71506e-09
0.0245163,0.0245305,0,-1.71681e-09
0.0246842,0.0245305,0,-1.71852e-09
0.0248521,0.0245305,0,-1.7202e-09
0.0250201,0.0245305,0,-1.72185e-09
0.025188,0.0245304,0,-1.72348e-09
0.0253559,0.0245304,0,-1.72507e-09
0.0255238,0.0245304,0,-1.72664e-09
0.0256917,0.0245303,0,-1.72819e-09
0.0258596,0.0245303,0,-1.72971e-09
0.0260276,0.0245302,0,-1.7312e-09
0.0261955,0.0245302,0,-1.73267e-09
0.0263634,0.0245301,0,-1.73412e-09
0.0265313,0.02453,0,-1.73554e-09
0.0266992,0.0245299,0,-1.73695e-09
0.0268672,0.0245298,0,-1.73833e-09
0.0270351,0.0245297,0,-1.73969e-09
0.027203,0.0245296,0,-1.74103e-09
0.0273709,0.0245295,0,-1.74236e-09
0.0275388,0.0245294,0,-1.74366e-09
0.0277068,0.0245293,0,-1.74495e-09
0.0278747,0.0245291,0,-1.74622e-09
0.0280426,0.0245289,0,-1.74748e-09
0.0282105,0.0245288,0,-1.74872e-09
0.0283784,0.0245286,0,-1.74994e-09
0.0285464,0.0245284,0,-1.75114e-09
0.0287143,0.0245282,0,-1.75233e-09
0.0288822,0.024528,0,-1.7535e-09
0.0290501,0.0245277,0,-1.75465e-09
0.029218,0.0245275,0,-1.75578e-09
0.029386,0.0245273,0,-1.75689e-09
0.0295539,0.024527,0,-1.75798e-09
0.0297218,0.0245267,0,-1.75904e-09
0.0298897,0.0245265,0,-1.76008e-09
0.0300576,0.0245262,0,-1.76109e-09
0.0302256,0.0245259,0,-1.76207e-09
0.0303935,0.0245256,0,-1.76302e-09
0.0305614,0.0245254,0,-1.76392e-09
0.0307293,0.0245251,0,-1.76478e-09
0.0308972,0.0245248,0,-1.76559e-09
0.0310652,0.0245245,0,-1.76635e-09
0.0312331,0.0245243,0,-1.76704e-09
0.031401,0.024524,0,-1.76768e-09
0.0315689,0.0245238,0,-1.76824e-09
0.0317368,0.0245235,0,-1.76872e-09
0.0319048,0.0245233,0,-1.76908e-09
0.0320727,0.0245231,0,-1.76926e-09
0.0322406,0.0245229,0,-1.76904e-09
0.0324085,0.0245228,0,-1.76828e-09
0.0325764,0.0245226,0,-1.76666e-09
0.0327444,0.0245225,0,-1.76433e-09
0.0329123,0.0245224,0,-1.76197e-09
0.0330802,0.0245223,0,-1.77211e-09
0.0332481,0.0245223,0,-1.81812e-09
0.033416,0.0245222,0,-1.88433e-09
0.033584,0.0202865,0,-1.79383e-09
0.0337519,0.0102841,0,-1.59314e-09
0.0339198,0.00271819,0,-1.58305e-09
0.0340877,0.000524172,0,-1.67367e-09
0.0342556,0.000106663,0,-1.71496e-09
0.0344236,4.82325e-05,0,-1.74981e-09
0.0345915,4.17795e-05,0,-1.78431e-09
0.0347594,4.11885e-05,0,-1.81855e-09
0.0349273,4.11399e-05,0,-1.8525e-09
0.0350952,4.11337e-05,0,-1.88613e-09
0.0352632,4.11302e-05,0,-1.9194e-09
0.0354311,4.11267e-05,0,-1.9523e-09
0.035599,4.11231e-05,0,-1.98484e-09
0.0357669,4.11192e-05,0,-2.017e-09
0.0359348,4.11151e-05,0,-2.04879e-09
0.0361028,4.11109e-05,0,-2.08022e-09
0.0362707,4.11064e-05,0,-2.11131e-09
0.0364386,4.11018e-05,0,-2.14208e-09
0.0366065,4.1097e-05,0,-2.17254e-09
0.0367744,4.10919e-05,0,-2.20273e-09
0.0369424,4.10867e-05,0,-2.23263e-09
0.0371103,4.10813e-05,0,-2.26228e-09
0.0372782,4.10756e-05,0,-2.29169e-09
0.0374461,4.10698e-05,0,-2.32087e-09
0.037614,4.10638e-05,0,-2.34986e-09
0.037782,4.10576e-05,0,-2.37866e-09
0.0379499,4.10512e-05,0,-2.40729e-09
0.0381178,4.10446e-05,0,-2.43578e-09
0.0382857,4.10378e-05,0,-2.46413e-09
0.0384536,4.10308e-05,0,-2.49235e-09
0.0386216,4.10236e-05,0,-2.52045e-09
0.0387895,4.10163e-05,0,-2.54844e-09
0.0389574,4.10087e-05,0,-2.57634e-09
0.0391253,4.10009e-05,0,-2.60415e-09
0.0392932,4.0993e-05,0,-2.63188e-09
0.0394612,4.09849e-05,0,-2.65953e-09
0.0396291,4.09765e-05,0,-2.6871e-09
0.039797,4.0968e-05,0,-2.71463e-09
0.0399649,4.09593e-05,0,-2.74212e-09
0.0401328,4.09503e-05,0,-2.76954e-09
0.0403008,4.09412e-05,0,-2.79692e-09
0.0404687,4.09319e-05,0,-2.82426e-09
0.0406366,4.09224e-05,0,-2.85156e-09
0.0408045,4.09128e-05,0,-2.87884e-09
0.0409724,4.09029e-05,0,-2.90606e-09
0.0411404,4.08928e-05,0,-2.93323e-09
0.0413083,4.08826e-05,0,-2.96037e-09
0.0414762,4.08722e-05,0,-2.98751e-09
0.0416441,4.08615e-05,0,-3.01462e-09
0.041812,4.08507e-05,0,-3.04168e-09
0.0419799,4.08397e-05,0,-3.0687e-09
0.0421479,4.08285e-05,0,-3.09567e-09
0.0423158,4.08171e-05,0,-3.12264e-09
0.0424837,4.08055e-05,0,-3.14959e-09
0.0426516,4.07937e-05,0,-3.17652e-09
0.0428195,4.07817e-05,0,-3.2034e-09
0.0429875,4.07696e-05,0,-3.23025e-09
0.0431554,4.07573e-05,0,-3.25708e-09
0.0433233,4.07447e-05,0,-3.28386e-09
0.0434912,4.0732e-05,0,-3.31063e-09
0.0436591,4.07191e-05,0,-3.33737e-09
0.0438271,4.0706e-05,0,-3.36405e-09
0.043995,4.06928e-05,0,-3.39072e-09
0.0441629,4.06793e-05,0,-3.41737e-09
0.0443308,4.06657e-05,0,-3.44399e-09
0.0444987,4.06518e-05,0,-3.47058e-09
0.0446667,4.06378e-05,0,-3.49713e-09
0.0448346,4.06236e-05,0,-3.52363e-09
0.0450025,4.06092e-05,0,-3.55011e-09
0.0451704,4.05946e-05,0,-3.57656e-09
0.0453383,4.05798e-05,0,-3.60296e-09
0.0455063,4.05649e-05,0,-3.62937e-09
0.0456742,4.05497e-05,0,-3.65575e-09
0.0458421,4.05344e-05,0,-3.6821e-09
0.04601,4.05189e-05,0,-3.70843e-09
0.0461779,4.05032e-05,0,-3.73471e-09
0.0463459,4.04873e-05,0,-3.76096e-09
0.0465138,4.04712e-05,0,-3.78716e-09
0.0466817,4.0455e-05,0,-3.81333e-09
0.0468496,4.04386e-05,0,-3.83948e-09
0.0470175,4.0422e-05,0,-3.86562e-09
0.0471855,4.04052e-05,0,-3.89175e-09
0.0473534,4.03882e-05,0,-3.91783e-09
0.0475213,4.0371e-05,0,-3.94389e-09
0.0476892,4.03537e-05,0,-3.96994e-09
0.0478571,4.03362e-05,0,-3.99596e-09
0.0480251,4.03184e-05,0,-4.02196e-09
0.048193,4.03005e-05,0,-4.04793e-09
0.0483609,4.02825e-05,0,-4.07388e-09
0.0485288,4.02642e-05,0,-4.09978e-09
0.0486967,4.02458e-05,0,-4.12567e-09
0.0488647,4.02271e-05,0,-4.15156e-09
0.0490326,4.02084e-05,0,-4.17743e-09
0.0492005,4.01894e-05,0,-4.20328e-09
0.0493684,4.01703e-05,0,-4.2291e-09
0.0495363,4.01509e-05,0,-4.25489e-09
0.0497043,4.01314e-05,0,-4.28068e-09
0.0498722,4.01117e-05,0,-4.30647e-09
0.0500401,4.00918e-05,0,-4.33223e-09
0.050208,4.00718e-05,0,-4.35797e-09
0.0503759,4.00516e-05,0,-4.3837e-09
0.0505439,4.00312e-05,0,-4.40944e-09
0.0507118,4.00106e-05,0,-4.43516e-09
0.0508797,3.99898e-05,0,-4.46086e-09
0.0510476,3.99689e-05,0,-4.48653e-09
0.0512155,3.99477e-05,0,-4.51219e-09
0.0513835,3.99265e-05,0,-4.53788e-09
0.0515514,3.9905e-05,0,-4.56353e-09
0.0517193,3.98833e-05,0,-4.58917e-09
0.0518872,3.98615e-05,0,-4.61481e-09
0.0520551,3.98395e-05,0,-4.64043e-09
0.0522231,3.98174e-05,0,-4.66604e-09
0.052391,3.9795e-05,0,-4.69165e-09
0.0525589,3.97725e-05,0,-4.71723e-09
0.0527268,3.97498e-05,0,-4.74279e-09
0.0528947,3.97269e-05,0,-4.7684e-09
0.0530627,3.97039e-05,0,-4.79397e-09
0.0532306,3.96807e-05,0,-4.81951e-09
0.0533985,3.96573e-05,0,-4.84507e-09
0.0535664,3.96338e-05,0,-4.87062e-09
0.0537343,3.961e-05,0,-4.89614e-09
0.0539023,3.95861e-05,0,-4.92167e-09
0.0540702,3.9562e-05,0,-4.94717e-09
0.0542381,3.95378e-05,0,-4.97264e-09
0.054406,3.95134e-05,0,-4.99812e-09
0.0545739,3.94888e-05,0,-5.02361e-09
0.0547419,3.9464e-05,0,-5.04908e-09
0.0549098,3.9439e-05,0,-5.07452e-09
0.0550777,3.9414e-05,0,-5.09994e-09
0.0552456,3.93887e-05,0,-5.12533e-09
0.0554135,3.93632e-05,0,-5.15072e-09
0.0555815,3.93376e-05,0,-5.17609e-09
0.0557494,3.93118e-05,0,-5.20145e-09
0.0559173,3.92859e-05,0,-5.22677e-09
0.0560852,3.92598e-05,0,-5.25207e-09
0.0562531,3.92335e-05,0,-5.27735e-09
0.0564211,3.9207e-05,0,-5.3026e-09
0.056589,3.91804e-05,0,-5.32782e-09
0.0567569,3.91536e-05,0,-5.35301e-09
0.0569248,3.91267e-05,0,-5.37818e-09
0.0570927,3.90996e-05,0,-5.40332e-09
0.0572607,3.90723e-05,0,-5.42841e-09
0.0574286,3.90448e-05,0,-5.45348e-09
0.0575965,3.90172e-05,0,-5.47852e-09
0.0577644,3.89894e-05,0,-5.50351e-09
0.0579323,3.89614e-05,0,-5.52846e-09
0.0581003,3.89333e-05,0,-5.55337e-09
0.0582682,3.8905e-05,0,-5.57824e-09
0.0584361,3.88766e-05,0,-5.60308e-09
0.058604,3.8848e-05,0,-5.62792e-09
0.0587719,3.88192e-05,0,-5.65269e-09
0.0589398,3.87902e-05,0,-5.67743e-09
0.0591078,3.87611e-05,0,-5.70215e-09
0.0592757,3.87319e-05,0,-5.72681e-09
0.0594436,3.87025e-05,0,-5.75148e-09
0.0596115,3.86729e-05,0,-5.77611e-09
0.0597794,3.86431e-05,0,-5.80073e-09
0.0599474,3.86132e-05,0,-5.82534e-09
0.0601153,3.85831e-05,0,-5.84995e-09
0.0602832,3.85529e-05,0,-5.87459e-09
0.0604511,3.85225e-05,0,-5.89922e-09
0.060619,3.8492e-05,0,-5.92388e-09
0.060787,3.84612e-05,0,-5.94859e-09
0.0609549,3.84304e-05,0,-5.97332e-09
0.0611228,3.83993e-05,0,-5.99813e-09
0.0612907,3.83681e-05,0,-6.02303e-09
0.0614586,3.83368e-05,0,-6.04806e-09
0.0616266,3.83053e-05,0,-6.07319e-09
0.0617945,3.82736e-05,0,-6.09847e-09
0.0619624,3.82418e-05,0,-6.12392e-09
0.0621303,3.82098e-05,0,-6.14954e-09
0.0622982,3.81776e-05,0,-6.17541e-09
0.0624662,3.81454e-05,0,-6.20154e-09
0.0626341,3.81129e-05,0,-6.22796e-09
0.062802,3.80803e-05,0,-6.25473e-09
0.0629699,3.80475e-05,0,-6.28185e-09
0.0631378,3.80146e-05,0,-6.30939e-09
0.0633058,3.79815e-05,0,-6.33741e-09
0.0634737,3.79483e-05,0,-6.36593e-09
0.0636416,3.79149e-05,0,-6.39502e-09
0.0638095,3.78814e-05,0,-6.42476e-09
0.0639774,3.78477e-05,0,-6.4552e-09
0.0641454,3.78139e-05,0,-6.4864e-09
0.0643133,3.77799e-05,0,-6.51842e-09
0.0644812,3.77457e-05,0,-6.55134e-09
0.0646491,3.77114e-05,0,-6.58526e-09
0.064817,3.7677e-05,0,-6.62029e-09
0.064985,3.76424e-05,0,-6.65644e-09
0.0651529,3.76076e-05,0,-6.69382e-09
0.0653208,3.75727e-05,0,-6.73258e-09
0.0654887,3.75376e-05,0,-6.77272e-09
0.0656566,3.75025e-05,0,-6.81432e-09
0.0658246,3.74671e-05,0,-6.85737e-09
0.0659925,3.74316e-05,0,-6.90183e-09
0.0661604,3.73959e-05,0,-6.94763e-09
0.0663283,3.73602e-05,0,-6.99485e-09
0.0664962,3.73251e-05,0,-7.04443e-09
0.0666642,3.72939e-05,0,-7.08045e-09
0.0668321,3.72752e-05,0,-7.14095e-09
0.067,3.67574e-05,0,-7.50593e-09
