z,p_rgh,alpha.concrete,nu1
0.0390553,0.000488231,0,0.00124385
0.039392,0.000484514,0,0.00146029
0.0397286,0.000480717,0,0.00176623
0.0400653,0.000476874,0,0.00220418
0.040402,0.000473006,0,0.00283906
0.0407387,0.000469134,0,0.00377111
0.0410754,0.00046527,0,0.00515638
0.0414121,0.000461425,0,0.00723978
0.0417487,0.000457607,0,0.0104076
0.0420854,0.000453819,0,0.0152703
0.0424221,0.000450066,0,0.022787
0.0427588,0.000446348,0,0.0344428
0.0430955,0.000442667,0,0.0524618
0.0434322,0.000439024,0,0.0799692
0.0437688,0.000435419,0,0.120856
0.0441055,0.000431851,0,0.178902
0.0444422,0.000428321,0,0.255769
0.0447789,0.000424827,0,0.348431
0.0451156,0.000421371,0,0.448156
0.0454523,0.00041795,0,0.532448
0.0457889,0.000414565,0,0.574952
0.0461256,0.000411216,0,0.58333
0.0464623,0.000407901,0,0.58333
0.046799,0.000404621,0,0.58333
0.0471357,0.000401375,0,0.58333
0.0474724,0.000398162,0,0.58333
0.047809,0.000394982,0,0.58333
0.0481457,0.000391835,0,0.58333
0.0484824,0.000388719,0,0.58333
0.0488191,0.000385636,0,0.58333
0.0491558,0.000382584,0,0.58333
0.0494925,0.000379563,0,0.58333
0.0498291,0.000376572,0,0.58333
0.0501658,0.000373612,0,0.58333
0.0505025,0.000370681,0,0.58333
0.0508392,0.000367779,0,0.58333
0.0511759,0.000364907,0,0.58333
0.0515126,0.000362063,0,0.58333
0.0518492,0.000359248,0,0.58333
0.0521859,0.00035646,0,0.58333
0.0525226,0.0003537,0,0.58333
0.0528593,0.000350967,0,0.58333
0.053196,0.000348261,0,0.58333
0.0535327,0.000345582,0,0.58333
0.0538693,0.000342929,0,0.58333
0.054206,0.000340302,0,0.58333
0.0545427,0.000337701,0,0.58333
0.0548794,0.000335124,0,0.58333
0.0552161,0.000332573,0,0.58333
0.0555528,0.000330046,0,0.58333
0.0558894,0.000327544,0,0.58333
0.0562261,0.000325066,0,0.58333
0.0565628,0.000322611,0,0.58333
0.0568995,0.00032018,0,0.58333
0.0572362,0.000317772,0,0.58333
0.0575729,0.000315387,0,0.58333
0.0579095,0.000313025,0,0.58333
0.0582462,0.000310685,0,0.58333
0.0585829,0.000308367,0,0.58333
0.0589196,0.000306071,0,0.58333
0.0592563,0.000303796,0,0.58333
0.059593,0.000301543,0,0.58333
0.0599296,0.000299311,0,0.58333
0.0602663,0.0002971,0,0.58333
0.060603,0.00029491,0,0.58333
0.0609397,0.00029274,0,0.58333
0.0612764,0.000290591,0,0.58333
0.0616131,0.000288462,0,0.58333
0.0619497,0.000286354,0,0.58333
0.0622864,0.000284265,0,0.58333
0.0626231,0.000282197,0,0.58333
0.0629598,0.000280149,0,0.58333
0.0632965,0.000278122,0,0.58333
0.0636332,0.000276115,0,0.58333
0.0639698,0.000274129,0,0.58333
0.0643065,0.000272164,0,0.58333
0.0646432,0.00027022,0,0.58333
0.0649799,0.000268297,0,0.58333
0.0653166,0.000266396,0,0.58333
0.0656533,0.000264516,0,0.58333
0.0659899,0.000262658,0,0.58333
0.0663266,0.00026082,0,0.58333
0.0666633,0.000259003,0,0.58333
0.067,0.000244579,0,0.58333
