# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
38            	-2.456231e+00	-2.316271e+01	-7.971117e+00	-6.441790e+00	-1.529328e+00
39            	-2.463307e+00	-2.283568e+01	-7.972091e+00	-6.449353e+00	-1.522738e+00
40            	-2.472127e+00	-2.252274e+01	-7.974120e+00	-6.459187e+00	-1.514933e+00
41            	-2.483033e+00	-2.222291e+01	-7.977532e+00	-6.471799e+00	-1.505733e+00
42            	-2.495149e+00	-2.193530e+01	-7.982146e+00	-6.486222e+00	-1.495924e+00
43            	-2.507482e+00	-2.165910e+01	-7.987795e+00	-6.501380e+00	-1.486415e+00
44            	-2.518473e+00	-2.139355e+01	-7.993275e+00	-6.515110e+00	-1.478165e+00
45            	-2.529005e+00	-2.113799e+01	-7.998873e+00	-6.528441e+00	-1.470432e+00
46            	-2.539280e+00	-2.089179e+01	-8.004769e+00	-6.541664e+00	-1.463105e+00
47            	-2.549558e+00	-2.065439e+01	-8.010797e+00	-6.554956e+00	-1.455840e+00
48            	-2.559968e+00	-2.042526e+01	-8.016821e+00	-6.568378e+00	-1.448443e+00
49            	-2.570550e+00	-2.020394e+01	-8.022672e+00	-6.581886e+00	-1.440786e+00
50            	-2.581302e+00	-1.998998e+01	-8.027984e+00	-6.595294e+00	-1.432690e+00
51            	-2.592297e+00	-1.978299e+01	-8.032668e+00	-6.608631e+00	-1.424037e+00
52            	-2.603481e+00	-1.958258e+01	-8.036633e+00	-6.621797e+00	-1.414836e+00
53            	-2.614858e+00	-1.938841e+01	-8.039849e+00	-6.634782e+00	-1.405066e+00
54            	-2.625463e+00	-1.920017e+01	-8.041388e+00	-6.646157e+00	-1.395231e+00
55            	-2.634478e+00	-1.901755e+01	-8.041155e+00	-6.655055e+00	-1.386100e+00
56            	-2.642215e+00	-1.884027e+01	-8.040011e+00	-6.662220e+00	-1.377791e+00
57            	-2.648913e+00	-1.866808e+01	-8.038127e+00	-6.667977e+00	-1.370150e+00
58            	-2.654831e+00	-1.850073e+01	-8.035656e+00	-6.672659e+00	-1.362997e+00
59            	-2.660490e+00	-1.833800e+01	-8.033242e+00	-6.677111e+00	-1.356131e+00
60            	-2.666619e+00	-1.817967e+01	-8.031595e+00	-6.682417e+00	-1.349178e+00
61            	-2.673504e+00	-1.802554e+01	-8.031029e+00	-6.689018e+00	-1.342011e+00
62            	-2.681019e+00	-1.787545e+01	-8.031320e+00	-6.696679e+00	-1.334641e+00
63            	-2.689082e+00	-1.772920e+01	-8.032407e+00	-6.705285e+00	-1.327122e+00
64            	-2.697625e+00	-1.758664e+01	-8.034120e+00	-6.714685e+00	-1.319435e+00
65            	-2.706732e+00	-1.744762e+01	-8.036331e+00	-6.724897e+00	-1.311434e+00
66            	-2.715875e+00	-1.731198e+01	-8.038444e+00	-6.735097e+00	-1.303348e+00
67            	-2.724312e+00	-1.717961e+01	-8.039670e+00	-6.744147e+00	-1.295523e+00
68            	-2.732010e+00	-1.705036e+01	-8.040074e+00	-6.752047e+00	-1.288027e+00
69            	-2.739143e+00	-1.692411e+01	-8.040310e+00	-6.759298e+00	-1.281012e+00
70            	-2.745813e+00	-1.680074e+01	-8.040735e+00	-6.766180e+00	-1.274554e+00
71            	-2.752042e+00	-1.668016e+01	-8.041266e+00	-6.772675e+00	-1.268590e+00
72            	-2.757908e+00	-1.656224e+01	-8.041890e+00	-6.778853e+00	-1.263037e+00
73            	-2.763448e+00	-1.644690e+01	-8.042265e+00	-6.784580e+00	-1.257685e+00
74            	-2.768743e+00	-1.633404e+01	-8.042101e+00	-6.789793e+00	-1.252308e+00
75            	-2.774319e+00	-1.622357e+01	-8.042022e+00	-6.795330e+00	-1.246692e+00
76            	-2.780678e+00	-1.611542e+01	-8.042596e+00	-6.801976e+00	-1.240620e+00
77            	-2.787653e+00	-1.600949e+01	-8.043672e+00	-6.809489e+00	-1.234183e+00
78            	-2.795152e+00	-1.590573e+01	-8.045173e+00	-6.817739e+00	-1.227434e+00
79            	-2.802929e+00	-1.580406e+01	-8.046820e+00	-6.826339e+00	-1.220481e+00
80            	-2.810543e+00	-1.570440e+01	-8.048140e+00	-6.834613e+00	-1.213527e+00
81            	-2.817848e+00	-1.560669e+01	-8.049051e+00	-6.842373e+00	-1.206678e+00
82            	-2.824861e+00	-1.551088e+01	-8.049517e+00	-6.849619e+00	-1.199897e+00
83            	-2.831694e+00	-1.541689e+01	-8.049757e+00	-6.856573e+00	-1.193184e+00
84            	-2.838353e+00	-1.532467e+01	-8.050183e+00	-6.863444e+00	-1.186739e+00
85            	-2.844875e+00	-1.523417e+01	-8.050917e+00	-6.870333e+00	-1.180584e+00
86            	-2.851281e+00	-1.514533e+01	-8.051914e+00	-6.877237e+00	-1.174676e+00
87            	-2.857575e+00	-1.505809e+01	-8.053124e+00	-6.884137e+00	-1.168987e+00
88            	-2.863614e+00	-1.497243e+01	-8.054355e+00	-6.890791e+00	-1.163563e+00
89            	-2.869385e+00	-1.488827e+01	-8.055571e+00	-6.897171e+00	-1.158400e+00
90            	-2.874923e+00	-1.480559e+01	-8.056769e+00	-6.903307e+00	-1.153462e+00
91            	-2.880501e+00	-1.472434e+01	-8.058207e+00	-6.909604e+00	-1.148603e+00
92            	-2.886455e+00	-1.464447e+01	-8.060035e+00	-6.916473e+00	-1.143562e+00
93            	-2.892895e+00	-1.456595e+01	-8.062049e+00	-6.923919e+00	-1.138130e+00
94            	-2.899530e+00	-1.448875e+01	-8.063881e+00	-6.931470e+00	-1.132411e+00
95            	-2.906037e+00	-1.441283e+01	-8.065263e+00	-6.938668e+00	-1.126594e+00
96            	-2.912413e+00	-1.433815e+01	-8.066260e+00	-6.945543e+00	-1.120718e+00
97            	-2.918654e+00	-1.426468e+01	-8.066948e+00	-6.952128e+00	-1.114820e+00
98            	-2.924768e+00	-1.419239e+01	-8.067346e+00	-6.958441e+00	-1.108905e+00
99            	-2.930772e+00	-1.412125e+01	-8.067561e+00	-6.964553e+00	-1.103008e+00
100           	-2.936702e+00	-1.405123e+01	-8.067848e+00	-6.970626e+00	-1.097223e+00
101           	-2.942576e+00	-1.398229e+01	-8.068324e+00	-6.976738e+00	-1.091586e+00
102           	-2.948422e+00	-1.391441e+01	-8.068939e+00	-6.982892e+00	-1.086047e+00
103           	-2.954193e+00	-1.384757e+01	-8.069674e+00	-6.989029e+00	-1.080644e+00
104           	-2.959895e+00	-1.378173e+01	-8.070510e+00	-6.995150e+00	-1.075360e+00
105           	-2.965541e+00	-1.371687e+01	-8.071445e+00	-7.001263e+00	-1.070182e+00
106           	-2.971104e+00	-1.365297e+01	-8.072499e+00	-7.007353e+00	-1.065146e+00
107           	-2.976591e+00	-1.359001e+01	-8.073670e+00	-7.013425e+00	-1.060244e+00
108           	-2.981922e+00	-1.352795e+01	-8.074845e+00	-7.019344e+00	-1.055501e+00
109           	-2.987309e+00	-1.346678e+01	-8.076259e+00	-7.025438e+00	-1.050821e+00
110           	-2.992959e+00	-1.340648e+01	-8.078127e+00	-7.032022e+00	-1.046105e+00
111           	-2.998693e+00	-1.334703e+01	-8.080206e+00	-7.038796e+00	-1.041410e+00
112           	-3.004406e+00	-1.328841e+01	-8.082224e+00	-7.045518e+00	-1.036706e+00
113           	-3.010056e+00	-1.323060e+01	-8.083902e+00	-7.052008e+00	-1.031895e+00
114           	-3.015623e+00	-1.317358e+01	-8.085160e+00	-7.058203e+00	-1.026957e+00
115           	-3.021101e+00	-1.311733e+01	-8.086100e+00	-7.064151e+00	-1.021949e+00
116           	-3.026493e+00	-1.306184e+01	-8.086737e+00	-7.069861e+00	-1.016875e+00
117           	-3.031808e+00	-1.300710e+01	-8.087232e+00	-7.075424e+00	-1.011808e+00
118           	-3.037062e+00	-1.295307e+01	-8.087782e+00	-7.080953e+00	-1.006829e+00
119           	-3.042253e+00	-1.289976e+01	-8.088383e+00	-7.086444e+00	-1.001939e+00
120           	-3.047383e+00	-1.284714e+01	-8.089029e+00	-7.091897e+00	-9.971317e-01
121           	-3.052454e+00	-1.279520e+01	-8.089716e+00	-7.097312e+00	-9.924040e-01
122           	-3.057459e+00	-1.274392e+01	-8.090425e+00	-7.102672e+00	-9.877531e-01
123           	-3.062409e+00	-1.269329e+01	-8.091153e+00	-7.107985e+00	-9.831677e-01
124           	-3.067327e+00	-1.264329e+01	-8.091900e+00	-7.113277e+00	-9.786233e-01
125           	-3.072202e+00	-1.259392e+01	-8.092689e+00	-7.118547e+00	-9.741428e-01
126           	-3.076998e+00	-1.254516e+01	-8.093468e+00	-7.123732e+00	-9.697362e-01
127           	-3.081727e+00	-1.249699e+01	-8.094247e+00	-7.128850e+00	-9.653966e-01
128           	-3.086423e+00	-1.244941e+01	-8.095051e+00	-7.133948e+00	-9.611023e-01
129           	-3.091159e+00	-1.240241e+01	-8.095954e+00	-7.139136e+00	-9.568179e-01
130           	-3.095979e+00	-1.235596e+01	-8.097036e+00	-7.144497e+00	-9.525385e-01
131           	-3.100837e+00	-1.231007e+01	-8.098284e+00	-7.149979e+00	-9.483051e-01
132           	-3.105696e+00	-1.226472e+01	-8.099647e+00	-7.155520e+00	-9.441273e-01
133           	-3.110537e+00	-1.221989e+01	-8.101092e+00	-7.161083e+00	-9.400089e-01
134           	-3.115330e+00	-1.217559e+01	-8.102429e+00	-7.166545e+00	-9.358849e-01
135           	-3.120054e+00	-1.213180e+01	-8.103426e+00	-7.171767e+00	-9.316595e-01
136           	-3.124715e+00	-1.208850e+01	-8.104180e+00	-7.176805e+00	-9.273754e-01
137           	-3.129324e+00	-1.204570e+01	-8.104853e+00	-7.181751e+00	-9.231027e-01
138           	-3.133882e+00	-1.200338e+01	-8.105506e+00	-7.186635e+00	-9.188713e-01
139           	-3.138383e+00	-1.196154e+01	-8.106140e+00	-7.191454e+00	-9.146869e-01
140           	-3.142831e+00	-1.192016e+01	-8.106771e+00	-7.196217e+00	-9.105548e-01
141           	-3.147219e+00	-1.187923e+01	-8.107392e+00	-7.200915e+00	-9.064770e-01
142           	-3.151547e+00	-1.183876e+01	-8.107998e+00	-7.205546e+00	-9.024521e-01
143           	-3.155811e+00	-1.179872e+01	-8.108584e+00	-7.210103e+00	-8.984812e-01
144           	-3.160011e+00	-1.175911e+01	-8.109150e+00	-7.214586e+00	-8.945638e-01
145           	-3.164158e+00	-1.171993e+01	-8.109708e+00	-7.219011e+00	-8.906963e-01
146           	-3.168264e+00	-1.168116e+01	-8.110270e+00	-7.223399e+00	-8.868709e-01
147           	-3.172308e+00	-1.164280e+01	-8.110808e+00	-7.227712e+00	-8.830967e-01
148           	-3.176300e+00	-1.160485e+01	-8.111321e+00	-7.231961e+00	-8.793599e-01
149           	-3.180193e+00	-1.156729e+01	-8.111765e+00	-7.236075e+00	-8.756898e-01
150           	-3.184007e+00	-1.153011e+01	-8.112165e+00	-7.240090e+00	-8.720754e-01
151           	-3.187887e+00	-1.149332e+01	-8.112666e+00	-7.244220e+00	-8.684460e-01
152           	-3.191896e+00	-1.145690e+01	-8.113330e+00	-7.248560e+00	-8.647693e-01
153           	-3.195944e+00	-1.142085e+01	-8.114054e+00	-7.252971e+00	-8.610829e-01
154           	-3.199996e+00	-1.138517e+01	-8.114800e+00	-7.257396e+00	-8.574042e-01
155           	-3.204033e+00	-1.134984e+01	-8.115613e+00	-7.261840e+00	-8.537736e-01
156           	-3.208044e+00	-1.131486e+01	-8.116504e+00	-7.266296e+00	-8.502086e-01
157           	-3.212017e+00	-1.128023e+01	-8.117391e+00	-7.270712e+00	-8.466786e-01
158           	-3.215940e+00	-1.124593e+01	-8.118172e+00	-7.275026e+00	-8.431462e-01
159           	-3.219813e+00	-1.121197e+01	-8.118840e+00	-7.279233e+00	-8.396071e-01
160           	-3.223634e+00	-1.117834e+01	-8.119420e+00	-7.283344e+00	-8.360757e-01
161           	-3.227410e+00	-1.114504e+01	-8.119931e+00	-7.287376e+00	-8.325552e-01
162           	-3.231138e+00	-1.111205e+01	-8.120402e+00	-7.291339e+00	-8.290623e-01
163           	-3.234824e+00	-1.107937e+01	-8.120837e+00	-7.295242e+00	-8.255950e-01
164           	-3.238457e+00	-1.104701e+01	-8.121240e+00	-7.299077e+00	-8.221625e-01
165           	-3.242041e+00	-1.101495e+01	-8.121618e+00	-7.302850e+00	-8.187677e-01
166           	-3.245578e+00	-1.098318e+01	-8.121976e+00	-7.306566e+00	-8.154096e-01
167           	-3.249070e+00	-1.095171e+01	-8.122322e+00	-7.310231e+00	-8.120913e-01
168           	-3.252516e+00	-1.092054e+01	-8.122660e+00	-7.313846e+00	-8.088139e-01
169           	-3.255923e+00	-1.088964e+01	-8.122999e+00	-7.317423e+00	-8.055762e-01
170           	-3.259275e+00	-1.085903e+01	-8.123324e+00	-7.320937e+00	-8.023872e-01
171           	-3.262590e+00	-1.082869e+01	-8.123644e+00	-7.324412e+00	-7.992318e-01
172           	-3.265813e+00	-1.079863e+01	-8.123898e+00	-7.327762e+00	-7.961355e-01
173           	-3.268927e+00	-1.076883e+01	-8.124062e+00	-7.330958e+00	-7.931043e-01
174           	-3.271984e+00	-1.073930e+01	-8.124184e+00	-7.334076e+00	-7.901085e-01
175           	-3.275096e+00	-1.071003e+01	-8.124374e+00	-7.337282e+00	-7.870914e-01
176           	-3.278301e+00	-1.068102e+01	-8.124690e+00	-7.340646e+00	-7.840444e-01
177           	-3.281579e+00	-1.065226e+01	-8.125105e+00	-7.344132e+00	-7.809730e-01
178           	-3.284895e+00	-1.062374e+01	-8.125581e+00	-7.347685e+00	-7.778960e-01
179           	-3.288204e+00	-1.059548e+01	-8.126069e+00	-7.351239e+00	-7.748303e-01
180           	-3.291495e+00	-1.056746e+01	-8.126561e+00	-7.354776e+00	-7.717857e-01
181           	-3.294762e+00	-1.053968e+01	-8.127075e+00	-7.358299e+00	-7.687756e-01
182           	-3.298003e+00	-1.051213e+01	-8.127657e+00	-7.361832e+00	-7.658257e-01
183           	-3.301209e+00	-1.048482e+01	-8.128268e+00	-7.365343e+00	-7.629253e-01
184           	-3.304375e+00	-1.045773e+01	-8.128796e+00	-7.368772e+00	-7.600231e-01
185           	-3.307498e+00	-1.043088e+01	-8.129225e+00	-7.372111e+00	-7.571142e-01
186           	-3.310582e+00	-1.040424e+01	-8.129581e+00	-7.375372e+00	-7.542083e-01
187           	-3.313627e+00	-1.037783e+01	-8.129880e+00	-7.378567e+00	-7.513130e-01
188           	-3.316637e+00	-1.035163e+01	-8.130139e+00	-7.381706e+00	-7.484329e-01
189           	-3.319611e+00	-1.032565e+01	-8.130367e+00	-7.384794e+00	-7.455725e-01
190           	-3.322546e+00	-1.029987e+01	-8.130565e+00	-7.387828e+00	-7.427363e-01
191           	-3.325437e+00	-1.027431e+01	-8.130733e+00	-7.390804e+00	-7.399295e-01
192           	-3.328289e+00	-1.024895e+01	-8.130879e+00	-7.393729e+00	-7.371505e-01
193           	-3.331105e+00	-1.022380e+01	-8.131011e+00	-7.396611e+00	-7.344000e-01
194           	-3.333890e+00	-1.019884e+01	-8.131147e+00	-7.399464e+00	-7.316834e-01
195           	-3.336641e+00	-1.017409e+01	-8.131284e+00	-7.402283e+00	-7.290006e-01
196           	-3.339356e+00	-1.014952e+01	-8.131408e+00	-7.405061e+00	-7.263477e-01
197           	-3.342040e+00	-1.012515e+01	-8.131526e+00	-7.407803e+00	-7.237234e-01
198           	-3.344656e+00	-1.010097e+01	-8.131597e+00	-7.410454e+00	-7.211427e-01
199           	-3.347192e+00	-1.007698e+01	-8.131610e+00	-7.412997e+00	-7.186128e-01
200           	-3.349656e+00	-1.005317e+01	-8.131567e+00	-7.415439e+00	-7.161279e-01
201           	-3.352101e+00	-1.002954e+01	-8.131530e+00	-7.417866e+00	-7.136640e-01
202           	-3.354608e+00	-1.000610e+01	-8.131578e+00	-7.420397e+00	-7.111807e-01
203           	-3.357186e+00	-9.982830e+00	-8.131719e+00	-7.423045e+00	-7.086739e-01
204           	-3.359819e+00	-9.959738e+00	-8.131934e+00	-7.425786e+00	-7.061475e-01
205           	-3.362488e+00	-9.936820e+00	-8.132205e+00	-7.428590e+00	-7.036150e-01
206           	-3.365162e+00	-9.914073e+00	-8.132513e+00	-7.431418e+00	-7.010949e-01
207           	-3.367822e+00	-9.891496e+00	-8.132834e+00	-7.434239e+00	-6.985948e-01
208           	-3.370462e+00	-9.869087e+00	-8.133164e+00	-7.437044e+00	-6.961205e-01
209           	-3.373082e+00	-9.846843e+00	-8.133547e+00	-7.439855e+00	-6.936916e-01
210           	-3.375676e+00	-9.824762e+00	-8.133965e+00	-7.442658e+00	-6.913064e-01
211           	-3.378240e+00	-9.802843e+00	-8.134371e+00	-7.445426e+00	-6.889455e-01
212           	-3.380772e+00	-9.781083e+00	-8.134712e+00	-7.448129e+00	-6.865838e-01
213           	-3.383271e+00	-9.759481e+00	-8.134960e+00	-7.450751e+00	-6.842090e-01
214           	-3.385738e+00	-9.738034e+00	-8.135139e+00	-7.453307e+00	-6.818321e-01
215           	-3.388175e+00	-9.716741e+00	-8.135271e+00	-7.455810e+00	-6.794606e-01
216           	-3.390587e+00	-9.695601e+00	-8.135370e+00	-7.458272e+00	-6.770976e-01
217           	-3.392973e+00	-9.674611e+00	-8.135441e+00	-7.460693e+00	-6.747481e-01
218           	-3.395328e+00	-9.653769e+00	-8.135491e+00	-7.463073e+00	-6.724178e-01
219           	-3.397650e+00	-9.633074e+00	-8.135519e+00	-7.465410e+00	-6.701094e-01
220           	-3.399944e+00	-9.612524e+00	-8.135535e+00	-7.467712e+00	-6.678233e-01
221           	-3.402209e+00	-9.592118e+00	-8.135542e+00	-7.469980e+00	-6.655619e-01
222           	-3.404450e+00	-9.571853e+00	-8.135550e+00	-7.472225e+00	-6.633249e-01
223           	-3.406670e+00	-9.551728e+00	-8.135560e+00	-7.474450e+00	-6.611098e-01
224           	-3.408860e+00	-9.531741e+00	-8.135559e+00	-7.476640e+00	-6.589197e-01
225           	-3.411022e+00	-9.511891e+00	-8.135552e+00	-7.478798e+00	-6.567536e-01
226           	-3.413142e+00	-9.492177e+00	-8.135517e+00	-7.480901e+00	-6.546161e-01
227           	-3.415217e+00	-9.472596e+00	-8.135449e+00	-7.482942e+00	-6.525069e-01
228           	-3.417236e+00	-9.453147e+00	-8.135340e+00	-7.484906e+00	-6.504335e-01
229           	-3.419207e+00	-9.433828e+00	-8.135197e+00	-7.486805e+00	-6.483920e-01
230           	-3.421155e+00	-9.414639e+00	-8.135052e+00	-7.488681e+00	-6.463709e-01
231           	-3.423129e+00	-9.395577e+00	-8.134956e+00	-7.490607e+00	-6.443490e-01
232           	-3.425157e+00	-9.376642e+00	-8.134933e+00	-7.492624e+00	-6.423095e-01
233           	-3.427228e+00	-9.357832e+00	-8.134973e+00	-7.494714e+00	-6.402584e-01
234           	-3.429329e+00	-9.339146e+00	-8.135063e+00	-7.496860e+00	-6.382028e-01
235           	-3.431451e+00	-9.320582e+00	-8.135203e+00	-7.499053e+00	-6.361502e-01
236           	-3.433592e+00	-9.302140e+00	-8.135376e+00	-7.501280e+00	-6.340956e-01
237           	-3.435756e+00	-9.283818e+00	-8.135574e+00	-7.503544e+00	-6.320307e-01
238           	-3.437860e+00	-9.265614e+00	-8.135815e+00	-7.505767e+00	-6.300474e-01
239           	-3.439947e+00	-9.247527e+00	-8.136069e+00	-7.507981e+00	-6.280878e-01
240           	-3.442016e+00	-9.229556e+00	-8.136348e+00	-7.510190e+00	-6.261582e-01
241           	-3.444068e+00	-9.211700e+00	-8.136645e+00	-7.512391e+00	-6.242541e-01
242           	-3.446099e+00	-9.193958e+00	-8.136924e+00	-7.514561e+00	-6.223628e-01
243           	-3.448104e+00	-9.176328e+00	-8.137123e+00	-7.516665e+00	-6.204571e-01
244           	-3.450085e+00	-9.158809e+00	-8.137235e+00	-7.518703e+00	-6.185323e-01
245           	-3.452045e+00	-9.141400e+00	-8.137291e+00	-7.520691e+00	-6.166007e-01
246           	-3.453985e+00	-9.124101e+00	-8.137309e+00	-7.522639e+00	-6.146699e-01
247           	-3.455908e+00	-9.106909e+00	-8.137308e+00	-7.524562e+00	-6.127459e-01
248           	-3.457811e+00	-9.089824e+00	-8.137286e+00	-7.526454e+00	-6.108321e-01
249           	-3.459692e+00	-9.072845e+00	-8.137248e+00	-7.528316e+00	-6.089323e-01
250           	-3.461550e+00	-9.055971e+00	-8.137197e+00	-7.530148e+00	-6.070488e-01
251           	-3.463384e+00	-9.039200e+00	-8.137135e+00	-7.531951e+00	-6.051838e-01
252           	-3.465198e+00	-9.022532e+00	-8.137071e+00	-7.533734e+00	-6.033374e-01
253           	-3.466995e+00	-9.005965e+00	-8.137009e+00	-7.535499e+00	-6.015092e-01
254           	-3.468775e+00	-8.989498e+00	-8.136947e+00	-7.537249e+00	-5.996984e-01
255           	-3.470534e+00	-8.973131e+00	-8.136881e+00	-7.538975e+00	-5.979067e-01
256           	-3.472273e+00	-8.956861e+00	-8.136812e+00	-7.540679e+00	-5.961329e-01
257           	-3.474985e+00	-8.940693e+00	-8.136814e+00	-7.543391e+00	-5.934224e-01
258           	-3.476532e+00	-8.924620e+00	-8.136705e+00	-7.544884e+00	-5.918210e-01
259           	-3.478081e+00	-8.908641e+00	-8.136578e+00	-7.546370e+00	-5.902075e-01
260           	-3.479624e+00	-8.892757e+00	-8.136430e+00	-7.547839e+00	-5.885909e-01
261           	-3.481151e+00	-8.876966e+00	-8.136258e+00	-7.549280e+00	-5.869779e-01
262           	-3.482666e+00	-8.861267e+00	-8.136072e+00	-7.550701e+00	-5.853701e-01
263           	-3.484204e+00	-8.845659e+00	-8.135915e+00	-7.552161e+00	-5.837536e-01
264           	-3.485794e+00	-8.830142e+00	-8.135819e+00	-7.553703e+00	-5.821159e-01
265           	-3.487425e+00	-8.814716e+00	-8.135776e+00	-7.555313e+00	-5.804628e-01
266           	-3.489086e+00	-8.799378e+00	-8.135774e+00	-7.556973e+00	-5.788016e-01
267           	-3.490765e+00	-8.784129e+00	-8.135814e+00	-7.558672e+00	-5.771416e-01
268           	-3.492458e+00	-8.768968e+00	-8.135882e+00	-7.560399e+00	-5.754830e-01
269           	-3.494163e+00	-8.753893e+00	-8.135989e+00	-7.562157e+00	-5.738318e-01
270           	-3.495860e+00	-8.738904e+00	-8.136131e+00	-7.563926e+00	-5.722054e-01
271           	-3.497550e+00	-8.724000e+00	-8.136294e+00	-7.565697e+00	-5.705966e-01
272           	-3.499222e+00	-8.709180e+00	-8.136463e+00	-7.567454e+00	-5.690092e-01
273           	-3.500878e+00	-8.694444e+00	-8.136636e+00	-7.569196e+00	-5.674400e-01
274           	-3.502520e+00	-8.679790e+00	-8.136830e+00	-7.570935e+00	-5.658953e-01
275           	-3.504146e+00	-8.665218e+00	-8.137034e+00	-7.572663e+00	-5.643715e-01
276           	-3.505756e+00	-8.650727e+00	-8.137218e+00	-7.574365e+00	-5.628532e-01
277           	-3.507346e+00	-8.636317e+00	-8.137332e+00	-7.576012e+00	-5.613200e-01
278           	-3.508917e+00	-8.621986e+00	-8.137367e+00	-7.577600e+00	-5.597669e-01
279           	-3.510471e+00	-8.607735e+00	-8.137350e+00	-7.579146e+00	-5.582046e-01
280           	-3.512010e+00	-8.593562e+00	-8.137303e+00	-7.580661e+00	-5.566420e-01
281           	-3.513535e+00	-8.579466e+00	-8.137237e+00	-7.582153e+00	-5.550838e-01
