# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
94            	-3.893293e+00	-1.540660e+01	-8.117665e+00	-7.952126e+00	-1.655392e-01
95            	-3.894465e+00	-1.531446e+01	-8.117834e+00	-7.953382e+00	-1.644519e-01
96            	-3.895627e+00	-1.522400e+01	-8.118006e+00	-7.954630e+00	-1.633763e-01
97            	-3.896786e+00	-1.513517e+01	-8.118204e+00	-7.955888e+00	-1.623154e-01
98            	-3.897912e+00	-1.504794e+01	-8.118357e+00	-7.957091e+00	-1.612659e-01
99            	-3.899024e+00	-1.496224e+01	-8.118505e+00	-7.958277e+00	-1.602285e-01
100           	-3.900124e+00	-1.487805e+01	-8.118657e+00	-7.959452e+00	-1.592046e-01
101           	-3.901208e+00	-1.479532e+01	-8.118787e+00	-7.960602e+00	-1.581854e-01
102           	-3.902271e+00	-1.471401e+01	-8.118932e+00	-7.961737e+00	-1.571950e-01
103           	-3.903344e+00	-1.463409e+01	-8.119057e+00	-7.962872e+00	-1.561851e-01
104           	-3.904493e+00	-1.455552e+01	-8.119182e+00	-7.964085e+00	-1.550978e-01
105           	-3.905712e+00	-1.447826e+01	-8.119312e+00	-7.965368e+00	-1.539444e-01
106           	-3.906935e+00	-1.440228e+01	-8.119377e+00	-7.966623e+00	-1.527535e-01
107           	-3.908126e+00	-1.432755e+01	-8.119459e+00	-7.967856e+00	-1.516031e-01
108           	-3.909280e+00	-1.425403e+01	-8.119560e+00	-7.969060e+00	-1.504994e-01
109           	-3.910387e+00	-1.418169e+01	-8.119659e+00	-7.970217e+00	-1.494422e-01
110           	-3.911455e+00	-1.411051e+01	-8.119760e+00	-7.971335e+00	-1.484253e-01
111           	-3.912487e+00	-1.404046e+01	-8.119857e+00	-7.972415e+00	-1.474418e-01
112           	-3.913488e+00	-1.397150e+01	-8.119955e+00	-7.973466e+00	-1.464891e-01
113           	-3.914463e+00	-1.390361e+01	-8.120051e+00	-7.974489e+00	-1.455619e-01
114           	-3.915413e+00	-1.383676e+01	-8.120146e+00	-7.975486e+00	-1.446600e-01
115           	-3.916346e+00	-1.377094e+01	-8.120247e+00	-7.976469e+00	-1.437780e-01
116           	-3.917250e+00	-1.370610e+01	-8.120337e+00	-7.977418e+00	-1.429186e-01
117           	-3.918130e+00	-1.364223e+01	-8.120421e+00	-7.978340e+00	-1.420809e-01
118           	-3.919002e+00	-1.357931e+01	-8.120514e+00	-7.979259e+00	-1.412546e-01
119           	-3.919857e+00	-1.351732e+01	-8.120598e+00	-7.980156e+00	-1.404424e-01
120           	-3.920699e+00	-1.345622e+01	-8.120724e+00	-7.981061e+00	-1.396625e-01
121           	-3.921519e+00	-1.339601e+01	-8.120807e+00	-7.981922e+00	-1.388850e-01
122           	-3.922333e+00	-1.333665e+01	-8.120912e+00	-7.982789e+00	-1.381233e-01
123           	-3.923134e+00	-1.327814e+01	-8.121008e+00	-7.983638e+00	-1.373698e-01
124           	-3.923926e+00	-1.322045e+01	-8.121103e+00	-7.984477e+00	-1.366260e-01
125           	-3.924691e+00	-1.316356e+01	-8.121183e+00	-7.985283e+00	-1.359003e-01
126           	-3.925457e+00	-1.310746e+01	-8.121275e+00	-7.986094e+00	-1.351809e-01
127           	-3.926211e+00	-1.305212e+01	-8.121365e+00	-7.986893e+00	-1.344716e-01
128           	-3.926955e+00	-1.299753e+01	-8.121457e+00	-7.987684e+00	-1.337736e-01
129           	-3.927689e+00	-1.294368e+01	-8.121546e+00	-7.988462e+00	-1.330844e-01
130           	-3.928414e+00	-1.289054e+01	-8.121640e+00	-7.989234e+00	-1.324063e-01
131           	-3.929128e+00	-1.283811e+01	-8.121719e+00	-7.989988e+00	-1.317314e-01
132           	-3.929835e+00	-1.278636e+01	-8.121809e+00	-7.990739e+00	-1.310696e-01
133           	-3.930532e+00	-1.273528e+01	-8.121890e+00	-7.991477e+00	-1.304130e-01
134           	-3.931220e+00	-1.268486e+01	-8.121959e+00	-7.992199e+00	-1.297595e-01
135           	-3.931901e+00	-1.263509e+01	-8.122045e+00	-7.992923e+00	-1.291218e-01
136           	-3.932573e+00	-1.258594e+01	-8.122130e+00	-7.993638e+00	-1.284918e-01
137           	-3.933240e+00	-1.253742e+01	-8.122220e+00	-7.994350e+00	-1.278699e-01
138           	-3.933906e+00	-1.248949e+01	-8.122305e+00	-7.995059e+00	-1.272462e-01
139           	-3.934560e+00	-1.244216e+01	-8.122396e+00	-7.995758e+00	-1.266376e-01
140           	-3.935206e+00	-1.239541e+01	-8.122476e+00	-7.996444e+00	-1.260322e-01
141           	-3.935847e+00	-1.234923e+01	-8.122557e+00	-7.997125e+00	-1.254317e-01
142           	-3.936483e+00	-1.230360e+01	-8.122638e+00	-7.997802e+00	-1.248357e-01
143           	-3.937096e+00	-1.225852e+01	-8.122699e+00	-7.998446e+00	-1.242531e-01
144           	-3.937714e+00	-1.221398e+01	-8.122785e+00	-7.999107e+00	-1.236783e-01
145           	-3.938326e+00	-1.216996e+01	-8.122861e+00	-7.999757e+00	-1.231041e-01
146           	-3.938933e+00	-1.212645e+01	-8.122936e+00	-8.000401e+00	-1.225353e-01
147           	-3.939533e+00	-1.208345e+01	-8.123010e+00	-8.001037e+00	-1.219723e-01
148           	-3.940128e+00	-1.204094e+01	-8.123086e+00	-8.001671e+00	-1.214147e-01
149           	-3.940718e+00	-1.199892e+01	-8.123161e+00	-8.002299e+00	-1.208623e-01
150           	-3.941299e+00	-1.195737e+01	-8.123238e+00	-8.002918e+00	-1.203198e-01
151           	-3.941874e+00	-1.191629e+01	-8.123334e+00	-8.003540e+00	-1.197930e-01
152           	-3.942437e+00	-1.187567e+01	-8.123415e+00	-8.004145e+00	-1.192699e-01
153           	-3.943031e+00	-1.183550e+01	-8.123477e+00	-8.004770e+00	-1.187073e-01
154           	-3.943659e+00	-1.179577e+01	-8.123534e+00	-8.005426e+00	-1.181078e-01
155           	-3.944325e+00	-1.175648e+01	-8.123592e+00	-8.006121e+00	-1.174709e-01
156           	-3.944976e+00	-1.171761e+01	-8.123629e+00	-8.006790e+00	-1.168389e-01
157           	-3.945602e+00	-1.167916e+01	-8.123667e+00	-8.007435e+00	-1.162312e-01
158           	-3.946208e+00	-1.164112e+01	-8.123698e+00	-8.008057e+00	-1.156407e-01
159           	-3.946799e+00	-1.160348e+01	-8.123753e+00	-8.008676e+00	-1.150774e-01
160           	-3.947375e+00	-1.156624e+01	-8.123800e+00	-8.009275e+00	-1.145251e-01
161           	-3.947937e+00	-1.152939e+01	-8.123841e+00	-8.009858e+00	-1.139839e-01
162           	-3.948487e+00	-1.149292e+01	-8.123884e+00	-8.010429e+00	-1.134552e-01
163           	-3.949025e+00	-1.145682e+01	-8.123926e+00	-8.010988e+00	-1.129379e-01
164           	-3.949554e+00	-1.142110e+01	-8.123970e+00	-8.011539e+00	-1.124310e-01
165           	-3.950074e+00	-1.138573e+01	-8.124015e+00	-8.012081e+00	-1.119336e-01
166           	-3.950585e+00	-1.135073e+01	-8.124059e+00	-8.012615e+00	-1.114441e-01
167           	-3.951090e+00	-1.131607e+01	-8.124108e+00	-8.013144e+00	-1.109645e-01
168           	-3.951585e+00	-1.128177e+01	-8.124156e+00	-8.013663e+00	-1.104928e-01
169           	-3.952073e+00	-1.124779e+01	-8.124202e+00	-8.014175e+00	-1.100277e-01
170           	-3.952555e+00	-1.121416e+01	-8.124249e+00	-8.014680e+00	-1.095696e-01
171           	-3.953031e+00	-1.118085e+01	-8.124298e+00	-8.015179e+00	-1.091182e-01
172           	-3.953500e+00	-1.114786e+01	-8.124346e+00	-8.015673e+00	-1.086731e-01
173           	-3.953964e+00	-1.111519e+01	-8.124399e+00	-8.016163e+00	-1.082352e-01
174           	-3.954424e+00	-1.108284e+01	-8.124441e+00	-8.016645e+00	-1.077967e-01
175           	-3.954877e+00	-1.105079e+01	-8.124487e+00	-8.017121e+00	-1.073665e-01
176           	-3.955317e+00	-1.101904e+01	-8.124519e+00	-8.017576e+00	-1.069429e-01
177           	-3.955761e+00	-1.098759e+01	-8.124571e+00	-8.018046e+00	-1.065248e-01
178           	-3.956199e+00	-1.095644e+01	-8.124621e+00	-8.018510e+00	-1.061113e-01
179           	-3.956633e+00	-1.092557e+01	-8.124670e+00	-8.018968e+00	-1.057021e-01
180           	-3.957063e+00	-1.089498e+01	-8.124722e+00	-8.019424e+00	-1.052984e-01
181           	-3.957488e+00	-1.086468e+01	-8.124774e+00	-8.019875e+00	-1.048990e-01
182           	-3.957909e+00	-1.083465e+01	-8.124823e+00	-8.020321e+00	-1.045025e-01
183           	-3.958326e+00	-1.080489e+01	-8.124869e+00	-8.020760e+00	-1.041091e-01
184           	-3.958738e+00	-1.077540e+01	-8.124915e+00	-8.021196e+00	-1.037194e-01
185           	-3.959147e+00	-1.074618e+01	-8.124960e+00	-8.021627e+00	-1.033332e-01
186           	-3.959552e+00	-1.071721e+01	-8.125008e+00	-8.022056e+00	-1.029516e-01
187           	-3.959954e+00	-1.068849e+01	-8.125054e+00	-8.022481e+00	-1.025728e-01
188           	-3.960352e+00	-1.066003e+01	-8.125095e+00	-8.022900e+00	-1.021958e-01
189           	-3.960746e+00	-1.063182e+01	-8.125134e+00	-8.023313e+00	-1.018210e-01
190           	-3.961137e+00	-1.060385e+01	-8.125178e+00	-8.023726e+00	-1.014520e-01
191           	-3.961525e+00	-1.057612e+01	-8.125228e+00	-8.024139e+00	-1.010890e-01
192           	-3.961910e+00	-1.054863e+01	-8.125269e+00	-8.024544e+00	-1.007251e-01
193           	-3.962291e+00	-1.052137e+01	-8.125312e+00	-8.024947e+00	-1.003649e-01
194           	-3.962670e+00	-1.049434e+01	-8.125355e+00	-8.025347e+00	-1.000078e-01
195           	-3.963045e+00	-1.046754e+01	-8.125398e+00	-8.025744e+00	-9.965393e-02
196           	-3.963416e+00	-1.044096e+01	-8.125438e+00	-8.026135e+00	-9.930302e-02
197           	-3.963785e+00	-1.041461e+01	-8.125481e+00	-8.026525e+00	-9.895521e-02
198           	-3.964167e+00	-1.038847e+01	-8.125520e+00	-8.026927e+00	-9.859356e-02
199           	-3.964525e+00	-1.036254e+01	-8.125565e+00	-8.027307e+00	-9.825765e-02
200           	-3.964883e+00	-1.033683e+01	-8.125610e+00	-8.027687e+00	-9.792207e-02
201           	-3.965239e+00	-1.031133e+01	-8.125655e+00	-8.028067e+00	-9.758779e-02
202           	-3.965594e+00	-1.028603e+01	-8.125699e+00	-8.028443e+00	-9.725563e-02
203           	-3.965945e+00	-1.026094e+01	-8.125740e+00	-8.028815e+00	-9.692539e-02
204           	-3.966294e+00	-1.023605e+01	-8.125783e+00	-8.029185e+00	-9.659756e-02
205           	-3.966640e+00	-1.021135e+01	-8.125825e+00	-8.029553e+00	-9.627200e-02
206           	-3.966985e+00	-1.018685e+01	-8.125868e+00	-8.029919e+00	-9.594890e-02
207           	-3.967327e+00	-1.016255e+01	-8.125910e+00	-8.030282e+00	-9.562770e-02
208           	-3.967667e+00	-1.013843e+01	-8.125953e+00	-8.030643e+00	-9.531003e-02
209           	-3.967999e+00	-1.011450e+01	-8.125997e+00	-8.030998e+00	-9.499932e-02
210           	-3.968326e+00	-1.009076e+01	-8.126051e+00	-8.031352e+00	-9.469967e-02
211           	-3.968639e+00	-1.006720e+01	-8.126099e+00	-8.031688e+00	-9.441098e-02
212           	-3.968961e+00	-1.004381e+01	-8.126151e+00	-8.032036e+00	-9.411476e-02
213           	-3.969307e+00	-1.002061e+01	-8.126195e+00	-8.032405e+00	-9.379025e-02
214           	-3.969675e+00	-9.997586e+00	-8.126237e+00	-8.032794e+00	-9.344350e-02
215           	-3.970047e+00	-9.974733e+00	-8.126254e+00	-8.033174e+00	-9.307991e-02
216           	-3.970411e+00	-9.952052e+00	-8.126272e+00	-8.033546e+00	-9.272513e-02
217           	-3.970767e+00	-9.929541e+00	-8.126291e+00	-8.033912e+00	-9.237918e-02
218           	-3.971113e+00	-9.907196e+00	-8.126311e+00	-8.034269e+00	-9.204210e-02
219           	-3.971452e+00	-9.885017e+00	-8.126329e+00	-8.034616e+00	-9.171271e-02
220           	-3.971787e+00	-9.863002e+00	-8.126351e+00	-8.034962e+00	-9.138883e-02
221           	-3.972116e+00	-9.841147e+00	-8.126373e+00	-8.035302e+00	-9.107080e-02
222           	-3.972440e+00	-9.819452e+00	-8.126398e+00	-8.035639e+00	-9.075854e-02
223           	-3.972760e+00	-9.797914e+00	-8.126422e+00	-8.035971e+00	-9.045154e-02
224           	-3.973074e+00	-9.776531e+00	-8.126446e+00	-8.036297e+00	-9.014864e-02
225           	-3.973385e+00	-9.755302e+00	-8.126475e+00	-8.036622e+00	-8.985229e-02
226           	-3.973693e+00	-9.734224e+00	-8.126506e+00	-8.036946e+00	-8.956065e-02
227           	-3.973996e+00	-9.713296e+00	-8.126528e+00	-8.037260e+00	-8.926847e-02
228           	-3.974295e+00	-9.692517e+00	-8.126549e+00	-8.037570e+00	-8.897948e-02
229           	-3.974602e+00	-9.671884e+00	-8.126576e+00	-8.037890e+00	-8.868637e-02
230           	-3.974957e+00	-9.651395e+00	-8.126604e+00	-8.038259e+00	-8.834552e-02
231           	-3.975228e+00	-9.631049e+00	-8.126632e+00	-8.038544e+00	-8.808855e-02
232           	-3.975503e+00	-9.610845e+00	-8.126661e+00	-8.038833e+00	-8.782778e-02
233           	-3.975779e+00	-9.590780e+00	-8.126689e+00	-8.039123e+00	-8.756574e-02
234           	-3.976055e+00	-9.570853e+00	-8.126718e+00	-8.039414e+00	-8.730368e-02
235           	-3.976332e+00	-9.551062e+00	-8.126749e+00	-8.039706e+00	-8.704280e-02
236           	-3.976606e+00	-9.531407e+00	-8.126779e+00	-8.039995e+00	-8.678344e-02
237           	-3.976879e+00	-9.511884e+00	-8.126808e+00	-8.040283e+00	-8.652494e-02
238           	-3.977150e+00	-9.492494e+00	-8.126836e+00	-8.040568e+00	-8.626774e-02
239           	-3.977419e+00	-9.473233e+00	-8.126863e+00	-8.040851e+00	-8.601203e-02
240           	-3.977687e+00	-9.454102e+00	-8.126889e+00	-8.041131e+00	-8.575811e-02
241           	-3.977952e+00	-9.435098e+00	-8.126918e+00	-8.041411e+00	-8.550644e-02
242           	-3.978216e+00	-9.416220e+00	-8.126946e+00	-8.041689e+00	-8.525668e-02
243           	-3.978478e+00	-9.397467e+00	-8.126974e+00	-8.041965e+00	-8.500880e-02
244           	-3.978738e+00	-9.378837e+00	-8.127002e+00	-8.042239e+00	-8.476280e-02
245           	-3.978997e+00	-9.360329e+00	-8.127030e+00	-8.042512e+00	-8.451860e-02
246           	-3.979253e+00	-9.341941e+00	-8.127059e+00	-8.042783e+00	-8.427614e-02
247           	-3.979508e+00	-9.323673e+00	-8.127087e+00	-8.043052e+00	-8.403562e-02
248           	-3.979762e+00	-9.305523e+00	-8.127117e+00	-8.043320e+00	-8.379678e-02
249           	-3.980013e+00	-9.287489e+00	-8.127145e+00	-8.043585e+00	-8.355934e-02
250           	-3.980262e+00	-9.269571e+00	-8.127172e+00	-8.043848e+00	-8.332360e-02
251           	-3.980510e+00	-9.251768e+00	-8.127199e+00	-8.044110e+00	-8.308921e-02
252           	-3.980757e+00	-9.234077e+00	-8.127228e+00	-8.044371e+00	-8.285702e-02
253           	-3.981002e+00	-9.216498e+00	-8.127256e+00	-8.044630e+00	-8.262641e-02
254           	-3.981245e+00	-9.199030e+00	-8.127285e+00	-8.044888e+00	-8.239727e-02
255           	-3.981487e+00	-9.181671e+00	-8.127313e+00	-8.045144e+00	-8.216982e-02
256           	-3.981727e+00	-9.164420e+00	-8.127341e+00	-8.045397e+00	-8.194395e-02
257           	-3.981965e+00	-9.147277e+00	-8.127369e+00	-8.045649e+00	-8.171963e-02
258           	-3.982202e+00	-9.130240e+00	-8.127398e+00	-8.045901e+00	-8.149661e-02
259           	-3.982438e+00	-9.113308e+00	-8.127426e+00	-8.046150e+00	-8.127521e-02
260           	-3.982672e+00	-9.096480e+00	-8.127454e+00	-8.046399e+00	-8.105528e-02
261           	-3.982905e+00	-9.079755e+00	-8.127482e+00	-8.046645e+00	-8.083614e-02
262           	-3.983136e+00	-9.063132e+00	-8.127509e+00	-8.046890e+00	-8.061857e-02
263           	-3.983365e+00	-9.046609e+00	-8.127533e+00	-8.047132e+00	-8.040165e-02
264           	-3.983594e+00	-9.030187e+00	-8.127563e+00	-8.047375e+00	-8.018766e-02
265           	-3.983821e+00	-9.013863e+00	-8.127591e+00	-8.047616e+00	-7.997437e-02
266           	-3.984047e+00	-8.997637e+00	-8.127618e+00	-8.047856e+00	-7.976235e-02
267           	-3.984271e+00	-8.981508e+00	-8.127646e+00	-8.048094e+00	-7.955162e-02
268           	-3.984494e+00	-8.965474e+00	-8.127673e+00	-8.048331e+00	-7.934215e-02
269           	-3.984716e+00	-8.949536e+00	-8.127700e+00	-8.048566e+00	-7.913395e-02
270           	-3.984937e+00	-8.933691e+00	-8.127727e+00	-8.048800e+00	-7.892701e-02
271           	-3.985294e+00	-8.917941e+00	-8.127753e+00	-8.049171e+00	-7.858200e-02
272           	-3.985473e+00	-8.902282e+00	-8.127781e+00	-8.049363e+00	-7.841746e-02
273           	-3.985662e+00	-8.886714e+00	-8.127808e+00	-8.049566e+00	-7.824164e-02
274           	-3.985860e+00	-8.871237e+00	-8.127834e+00	-8.049777e+00	-7.805712e-02
275           	-3.986063e+00	-8.855849e+00	-8.127860e+00	-8.049992e+00	-7.786725e-02
276           	-3.986268e+00	-8.840550e+00	-8.127885e+00	-8.050211e+00	-7.767459e-02
277           	-3.986475e+00	-8.825338e+00	-8.127912e+00	-8.050431e+00	-7.748060e-02
278           	-3.986683e+00	-8.810214e+00	-8.127941e+00	-8.050653e+00	-7.728717e-02
279           	-3.986886e+00	-8.795176e+00	-8.127973e+00	-8.050872e+00	-7.710080e-02
280           	-3.987088e+00	-8.780223e+00	-8.128014e+00	-8.051096e+00	-7.691878e-02
281           	-3.987281e+00	-8.765354e+00	-8.128049e+00	-8.051305e+00	-7.674376e-02
