# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
78            	7.735537e+00	-1.579427e+01	-4.191820e+00	5.639627e+00	-9.831447e+00
79            	7.663763e+00	-1.569478e+01	-4.320556e+00	5.503485e+00	-9.824041e+00
80            	7.621633e+00	-1.559713e+01	-4.410582e+00	5.416342e+00	-9.826924e+00
81            	7.588074e+00	-1.550127e+01	-4.498623e+00	5.338763e+00	-9.837386e+00
82            	7.559138e+00	-1.540713e+01	-4.572203e+00	5.273036e+00	-9.845239e+00
83            	7.529519e+00	-1.531469e+01	-4.637386e+00	5.210826e+00	-9.848212e+00
84            	7.510923e+00	-1.522386e+01	-4.696155e+00	5.162846e+00	-9.859000e+00
85            	7.497121e+00	-1.513460e+01	-4.764830e+00	5.114707e+00	-9.879536e+00
86            	7.487120e+00	-1.504688e+01	-4.823714e+00	5.075263e+00	-9.898977e+00
87            	7.470871e+00	-1.496069e+01	-4.872445e+00	5.034648e+00	-9.907094e+00
88            	7.456734e+00	-1.487596e+01	-4.906782e+00	5.003343e+00	-9.910125e+00
89            	7.460922e+00	-1.479266e+01	-4.916239e+00	5.002802e+00	-9.919041e+00
90            	7.461771e+00	-1.471074e+01	-4.941515e+00	4.991014e+00	-9.932528e+00
91            	7.442750e+00	-1.463016e+01	-5.003143e+00	4.941179e+00	-9.944322e+00
92            	7.417419e+00	-1.455090e+01	-5.067712e+00	4.883563e+00	-9.951275e+00
93            	7.398801e+00	-1.447293e+01	-5.111189e+00	4.843206e+00	-9.954395e+00
94            	7.387763e+00	-1.439622e+01	-5.138797e+00	4.818364e+00	-9.957162e+00
95            	7.378590e+00	-1.432073e+01	-5.164947e+00	4.796117e+00	-9.961064e+00
96            	7.364395e+00	-1.424642e+01	-5.202352e+00	4.763219e+00	-9.965571e+00
97            	7.345045e+00	-1.417327e+01	-5.248233e+00	4.720928e+00	-9.969161e+00
98            	7.328105e+00	-1.410124e+01	-5.288118e+00	4.684046e+00	-9.972164e+00
99            	7.315886e+00	-1.403031e+01	-5.319004e+00	4.656384e+00	-9.975388e+00
100           	7.308445e+00	-1.396046e+01	-5.336366e+00	4.640263e+00	-9.976628e+00
101           	7.298131e+00	-1.389165e+01	-5.358720e+00	4.618771e+00	-9.977492e+00
102           	7.288423e+00	-1.382386e+01	-5.380926e+00	4.597960e+00	-9.978886e+00
103           	7.278661e+00	-1.375707e+01	-5.404957e+00	4.576182e+00	-9.981139e+00
104           	7.270924e+00	-1.369123e+01	-5.426460e+00	4.557694e+00	-9.984154e+00
105           	7.265292e+00	-1.362634e+01	-5.444652e+00	4.542966e+00	-9.987618e+00
106           	7.267869e+00	-1.356237e+01	-5.455879e+00	4.539929e+00	-9.995808e+00
107           	7.264691e+00	-1.349929e+01	-5.469805e+00	4.529788e+00	-9.999593e+00
108           	7.262640e+00	-1.343708e+01	-5.481364e+00	4.521958e+00	-1.000332e+01
109           	7.260186e+00	-1.337574e+01	-5.493824e+00	4.513274e+00	-1.000710e+01
110           	7.258785e+00	-1.331523e+01	-5.505106e+00	4.506232e+00	-1.001134e+01
111           	7.259325e+00	-1.325553e+01	-5.513896e+00	4.502377e+00	-1.001627e+01
112           	7.261376e+00	-1.319664e+01	-5.520591e+00	4.501080e+00	-1.002167e+01
113           	7.264903e+00	-1.313852e+01	-5.525340e+00	4.502233e+00	-1.002757e+01
114           	7.269175e+00	-1.308116e+01	-5.529718e+00	4.504316e+00	-1.003403e+01
115           	7.273037e+00	-1.302454e+01	-5.535175e+00	4.505449e+00	-1.004062e+01
116           	7.278392e+00	-1.296865e+01	-5.538756e+00	4.509013e+00	-1.004777e+01
117           	7.284134e+00	-1.291346e+01	-5.541997e+00	4.513135e+00	-1.005513e+01
118           	7.289175e+00	-1.285898e+01	-5.546372e+00	4.515989e+00	-1.006236e+01
119           	7.292929e+00	-1.280517e+01	-5.552770e+00	4.516544e+00	-1.006931e+01
120           	7.298090e+00	-1.275203e+01	-5.557102e+00	4.519539e+00	-1.007664e+01
121           	7.304420e+00	-1.269955e+01	-5.559803e+00	4.524519e+00	-1.008432e+01
122           	7.309579e+00	-1.264770e+01	-5.563789e+00	4.527685e+00	-1.009147e+01
123           	7.315473e+00	-1.259648e+01	-5.566947e+00	4.532000e+00	-1.009895e+01
124           	7.323087e+00	-1.254587e+01	-5.567140e+00	4.539517e+00	-1.010666e+01
125           	7.330382e+00	-1.249587e+01	-5.566962e+00	4.546901e+00	-1.011386e+01
126           	7.338084e+00	-1.244645e+01	-5.566117e+00	4.555026e+00	-1.012114e+01
127           	7.346053e+00	-1.239761e+01	-5.564938e+00	4.563584e+00	-1.012852e+01
128           	7.353848e+00	-1.234933e+01	-5.564344e+00	4.571676e+00	-1.013602e+01
129           	7.361441e+00	-1.230161e+01	-5.564224e+00	4.579329e+00	-1.014355e+01
130           	7.366939e+00	-1.225444e+01	-5.567310e+00	4.583284e+00	-1.015059e+01
131           	7.371772e+00	-1.220780e+01	-5.571201e+00	4.586171e+00	-1.015737e+01
132           	7.377177e+00	-1.216168e+01	-5.574242e+00	4.590056e+00	-1.016430e+01
133           	7.383060e+00	-1.211608e+01	-5.576465e+00	4.594827e+00	-1.017129e+01
134           	7.390969e+00	-1.207098e+01	-5.575565e+00	4.603186e+00	-1.017875e+01
135           	7.400588e+00	-1.202638e+01	-5.571558e+00	4.614809e+00	-1.018637e+01
136           	7.411745e+00	-1.198226e+01	-5.565121e+00	4.629184e+00	-1.019431e+01
137           	7.423633e+00	-1.193861e+01	-5.557631e+00	4.644818e+00	-1.020245e+01
138           	7.437784e+00	-1.189543e+01	-5.546102e+00	4.664733e+00	-1.021083e+01
139           	7.451018e+00	-1.185272e+01	-5.535942e+00	4.683047e+00	-1.021899e+01
140           	7.464522e+00	-1.181045e+01	-5.525596e+00	4.701724e+00	-1.022732e+01
141           	7.478999e+00	-1.176862e+01	-5.514015e+00	4.721992e+00	-1.023601e+01
142           	7.494296e+00	-1.172723e+01	-5.501414e+00	4.743589e+00	-1.024500e+01
143           	7.510490e+00	-1.168627e+01	-5.487035e+00	4.766972e+00	-1.025401e+01
144           	7.523774e+00	-1.164572e+01	-5.477161e+00	4.785194e+00	-1.026235e+01
145           	7.531858e+00	-1.160559e+01	-5.474688e+00	4.794515e+00	-1.026920e+01
146           	7.539625e+00	-1.156587e+01	-5.472400e+00	4.803425e+00	-1.027582e+01
147           	7.545228e+00	-1.152656e+01	-5.473719e+00	4.808368e+00	-1.028209e+01
148           	7.550109e+00	-1.148763e+01	-5.476282e+00	4.811968e+00	-1.028825e+01
149           	7.553788e+00	-1.144909e+01	-5.481162e+00	4.813207e+00	-1.029437e+01
150           	7.556130e+00	-1.141094e+01	-5.488227e+00	4.812017e+00	-1.030024e+01
151           	7.559230e+00	-1.137316e+01	-5.493938e+00	4.812261e+00	-1.030620e+01
152           	7.563136e+00	-1.133574e+01	-5.497096e+00	4.814588e+00	-1.031168e+01
153           	7.565463e+00	-1.129869e+01	-5.502173e+00	4.814377e+00	-1.031655e+01
154           	7.592053e+00	-1.126200e+01	-5.463096e+00	4.860505e+00	-1.032360e+01
155           	7.594672e+00	-1.122566e+01	-5.465788e+00	4.861777e+00	-1.032757e+01
156           	7.594925e+00	-1.118966e+01	-5.471426e+00	4.859213e+00	-1.033064e+01
157           	7.594750e+00	-1.115401e+01	-5.477573e+00	4.855963e+00	-1.033354e+01
158           	7.592635e+00	-1.111869e+01	-5.485562e+00	4.849854e+00	-1.033542e+01
159           	7.587345e+00	-1.108371e+01	-5.498794e+00	4.837948e+00	-1.033674e+01
160           	7.582523e+00	-1.104905e+01	-5.511937e+00	4.826555e+00	-1.033849e+01
161           	7.579656e+00	-1.101471e+01	-5.522794e+00	4.818259e+00	-1.034105e+01
162           	7.576025e+00	-1.098069e+01	-5.535544e+00	4.808253e+00	-1.034380e+01
163           	7.573955e+00	-1.094697e+01	-5.545700e+00	4.801105e+00	-1.034681e+01
164           	7.572761e+00	-1.091356e+01	-5.554265e+00	4.795629e+00	-1.034989e+01
165           	7.575317e+00	-1.088045e+01	-5.553394e+00	4.798620e+00	-1.035201e+01
166           	7.576866e+00	-1.084764e+01	-5.552751e+00	4.800491e+00	-1.035324e+01
167           	7.572353e+00	-1.081512e+01	-5.561592e+00	4.791557e+00	-1.035315e+01
168           	7.566125e+00	-1.078290e+01	-5.573933e+00	4.779159e+00	-1.035309e+01
169           	7.560958e+00	-1.075096e+01	-5.582664e+00	4.769626e+00	-1.035229e+01
170           	7.556477e+00	-1.071929e+01	-5.590913e+00	4.761020e+00	-1.035193e+01
171           	7.551501e+00	-1.068791e+01	-5.600650e+00	4.751176e+00	-1.035183e+01
172           	7.547821e+00	-1.065679e+01	-5.609009e+00	4.743317e+00	-1.035233e+01
173           	7.546208e+00	-1.062595e+01	-5.613661e+00	4.739377e+00	-1.035304e+01
174           	7.545270e+00	-1.059536e+01	-5.617069e+00	4.736735e+00	-1.035380e+01
175           	7.540806e+00	-1.056504e+01	-5.624734e+00	4.728439e+00	-1.035317e+01
176           	7.535638e+00	-1.053497e+01	-5.633197e+00	4.719039e+00	-1.035224e+01
177           	7.531202e+00	-1.050516e+01	-5.641411e+00	4.710496e+00	-1.035191e+01
178           	7.527961e+00	-1.047559e+01	-5.648466e+00	4.703728e+00	-1.035219e+01
179           	7.526480e+00	-1.044627e+01	-5.652699e+00	4.700131e+00	-1.035283e+01
180           	7.524872e+00	-1.041719e+01	-5.657764e+00	4.695990e+00	-1.035375e+01
181           	7.524430e+00	-1.038835e+01	-5.660658e+00	4.694100e+00	-1.035476e+01
182           	7.523124e+00	-1.035974e+01	-5.659229e+00	4.693509e+00	-1.035274e+01
183           	7.512708e+00	-1.033138e+01	-5.669692e+00	4.677862e+00	-1.034755e+01
184           	7.501310e+00	-1.030326e+01	-5.682180e+00	4.660220e+00	-1.034240e+01
185           	7.488576e+00	-1.027536e+01	-5.698343e+00	4.639404e+00	-1.033775e+01
186           	7.479036e+00	-1.024768e+01	-5.710366e+00	4.623853e+00	-1.033422e+01
187           	7.471155e+00	-1.022023e+01	-5.720216e+00	4.611047e+00	-1.033126e+01
188           	7.462640e+00	-1.019299e+01	-5.731476e+00	4.596903e+00	-1.032838e+01
189           	7.451011e+00	-1.016597e+01	-5.746912e+00	4.577555e+00	-1.032447e+01
190           	7.439363e+00	-1.013916e+01	-5.761753e+00	4.558486e+00	-1.032024e+01
191           	7.427733e+00	-1.011257e+01	-5.777343e+00	4.539061e+00	-1.031640e+01
192           	7.417525e+00	-1.008618e+01	-5.791564e+00	4.521743e+00	-1.031331e+01
193           	7.408287e+00	-1.005999e+01	-5.804427e+00	4.506073e+00	-1.031050e+01
194           	7.403172e+00	-1.003400e+01	-5.811071e+00	4.497637e+00	-1.030871e+01
195           	7.397832e+00	-1.000821e+01	-5.817867e+00	4.488899e+00	-1.030677e+01
196           	7.380730e+00	-9.982627e+00	-5.837853e+00	4.461803e+00	-1.029966e+01
197           	7.363742e+00	-9.957240e+00	-5.857774e+00	4.434855e+00	-1.029263e+01
198           	7.348543e+00	-9.932047e+00	-5.875179e+00	4.410953e+00	-1.028613e+01
199           	7.335666e+00	-9.907044e+00	-5.888753e+00	4.391290e+00	-1.028004e+01
200           	7.322741e+00	-9.882230e+00	-5.902617e+00	4.371432e+00	-1.027405e+01
201           	7.307887e+00	-9.857601e+00	-5.919234e+00	4.348270e+00	-1.026750e+01
202           	7.294811e+00	-9.833156e+00	-5.933689e+00	4.327967e+00	-1.026166e+01
203           	7.282247e+00	-9.808891e+00	-5.947695e+00	4.308399e+00	-1.025609e+01
204           	7.273207e+00	-9.784802e+00	-5.956593e+00	4.294910e+00	-1.025150e+01
205           	7.265171e+00	-9.760888e+00	-5.964402e+00	4.282970e+00	-1.024737e+01
206           	7.257329e+00	-9.737146e+00	-5.972610e+00	4.271023e+00	-1.024363e+01
207           	7.251997e+00	-9.713573e+00	-5.977811e+00	4.263091e+00	-1.024090e+01
208           	7.236431e+00	-9.690174e+00	-5.996334e+00	4.238264e+00	-1.023460e+01
209           	7.217108e+00	-9.666947e+00	-6.019626e+00	4.207295e+00	-1.022692e+01
210           	7.197912e+00	-9.643889e+00	-6.042510e+00	4.176657e+00	-1.021917e+01
211           	7.181472e+00	-9.620995e+00	-6.060866e+00	4.151039e+00	-1.021191e+01
212           	7.164006e+00	-9.598266e+00	-6.079898e+00	4.124057e+00	-1.020396e+01
213           	7.149801e+00	-9.575698e+00	-6.093240e+00	4.103181e+00	-1.019642e+01
214           	7.137207e+00	-9.553288e+00	-6.104608e+00	4.084903e+00	-1.018951e+01
215           	7.124720e+00	-9.531034e+00	-6.116629e+00	4.066405e+00	-1.018303e+01
216           	7.112786e+00	-9.508934e+00	-6.129098e+00	4.048236e+00	-1.017733e+01
217           	7.103013e+00	-9.486983e+00	-6.139327e+00	4.033350e+00	-1.017268e+01
218           	7.063991e+00	-9.465186e+00	-6.202496e+00	3.962743e+00	-1.016524e+01
219           	7.057294e+00	-9.443533e+00	-6.210050e+00	3.952269e+00	-1.016232e+01
220           	7.039181e+00	-9.422030e+00	-6.234070e+00	3.922147e+00	-1.015622e+01
221           	7.017648e+00	-9.400675e+00	-6.262670e+00	3.886314e+00	-1.014898e+01
222           	6.997407e+00	-9.379467e+00	-6.287505e+00	3.853655e+00	-1.014116e+01
223           	6.976141e+00	-9.358407e+00	-6.311112e+00	3.820585e+00	-1.013170e+01
224           	6.957514e+00	-9.337490e+00	-6.330441e+00	3.792294e+00	-1.012273e+01
225           	6.944252e+00	-9.316712e+00	-6.342216e+00	3.773145e+00	-1.011536e+01
226           	6.929763e+00	-9.296072e+00	-6.356761e+00	3.751382e+00	-1.010814e+01
227           	6.917286e+00	-9.275567e+00	-6.368746e+00	3.732913e+00	-1.010166e+01
228           	6.906855e+00	-9.255195e+00	-6.378389e+00	3.717661e+00	-1.009605e+01
229           	6.897956e+00	-9.234954e+00	-6.387011e+00	3.704451e+00	-1.009146e+01
230           	6.888518e+00	-9.214842e+00	-6.397509e+00	3.689764e+00	-1.008727e+01
231           	6.877919e+00	-9.194859e+00	-6.410002e+00	3.672918e+00	-1.008292e+01
232           	6.865195e+00	-9.175004e+00	-6.426660e+00	3.651865e+00	-1.007852e+01
233           	6.843239e+00	-9.155280e+00	-6.456343e+00	3.615068e+00	-1.007141e+01
234           	6.815043e+00	-9.135690e+00	-6.494090e+00	3.567998e+00	-1.006209e+01
235           	6.788489e+00	-9.116228e+00	-6.528356e+00	3.524311e+00	-1.005267e+01
236           	6.766856e+00	-9.096893e+00	-6.554667e+00	3.489523e+00	-1.004419e+01
237           	6.747113e+00	-9.077682e+00	-6.576929e+00	3.458649e+00	-1.003558e+01
238           	6.733022e+00	-9.058592e+00	-6.590063e+00	3.437990e+00	-1.002805e+01
239           	6.722418e+00	-9.039620e+00	-6.598265e+00	3.423285e+00	-1.002155e+01
240           	6.715046e+00	-9.020765e+00	-6.602045e+00	3.414023e+00	-1.001607e+01
241           	6.708866e+00	-9.002024e+00	-6.605352e+00	3.406189e+00	-1.001154e+01
242           	6.700153e+00	-8.983397e+00	-6.613619e+00	3.393343e+00	-1.000696e+01
243           	6.690196e+00	-8.964884e+00	-6.624613e+00	3.377890e+00	-1.000250e+01
244           	6.678590e+00	-8.946484e+00	-6.638247e+00	3.359466e+00	-9.997713e+00
245           	6.665890e+00	-8.928197e+00	-6.653157e+00	3.339311e+00	-9.992468e+00
246           	6.656291e+00	-8.910021e+00	-6.663028e+00	3.324777e+00	-9.987805e+00
247           	6.652824e+00	-8.891950e+00	-6.666356e+00	3.319646e+00	-9.986002e+00
248           	6.652119e+00	-8.873982e+00	-6.668023e+00	3.318107e+00	-9.986131e+00
249           	6.640350e+00	-8.856120e+00	-6.687456e+00	3.296622e+00	-9.984078e+00
250           	6.626433e+00	-8.838366e+00	-6.706868e+00	3.272999e+00	-9.979867e+00
251           	6.603718e+00	-8.820727e+00	-6.734127e+00	3.236654e+00	-9.970782e+00
252           	6.580533e+00	-8.803202e+00	-6.759200e+00	3.200932e+00	-9.960133e+00
253           	6.565365e+00	-8.785785e+00	-6.772299e+00	3.179215e+00	-9.951515e+00
254           	6.555389e+00	-8.768470e+00	-6.778637e+00	3.166071e+00	-9.944708e+00
255           	6.546683e+00	-8.751257e+00	-6.783825e+00	3.154770e+00	-9.938595e+00
256           	6.541514e+00	-8.734145e+00	-6.782520e+00	3.150254e+00	-9.932774e+00
257           	6.537081e+00	-8.717131e+00	-6.781605e+00	3.146279e+00	-9.927884e+00
258           	6.534628e+00	-8.700213e+00	-6.779951e+00	3.144653e+00	-9.924604e+00
259           	6.541282e+00	-8.683378e+00	-6.778223e+00	3.152170e+00	-9.930393e+00
260           	6.538635e+00	-8.666637e+00	-6.782211e+00	3.147530e+00	-9.929741e+00
261           	6.541413e+00	-8.649982e+00	-6.783958e+00	3.149434e+00	-9.933392e+00
262           	6.544406e+00	-8.633415e+00	-6.784857e+00	3.151977e+00	-9.936834e+00
263           	6.552497e+00	-8.616939e+00	-6.776760e+00	3.164117e+00	-9.940877e+00
264           	6.568321e+00	-8.600560e+00	-6.740183e+00	3.198230e+00	-9.938412e+00
265           	6.592960e+00	-8.584279e+00	-6.684758e+00	3.250582e+00	-9.935339e+00
266           	6.606288e+00	-8.568099e+00	-6.645952e+00	3.283312e+00	-9.929264e+00
267           	6.617668e+00	-8.552013e+00	-6.613292e+00	3.311022e+00	-9.924315e+00
268           	6.625906e+00	-8.536021e+00	-6.587403e+00	3.332205e+00	-9.919608e+00
269           	6.629983e+00	-8.520119e+00	-6.570098e+00	3.344934e+00	-9.915032e+00
270           	6.618288e+00	-8.504312e+00	-6.579434e+00	3.328571e+00	-9.908005e+00
271           	6.594335e+00	-8.488600e+00	-6.610718e+00	3.288976e+00	-9.899694e+00
272           	6.573586e+00	-8.472976e+00	-6.639415e+00	3.253878e+00	-9.893293e+00
273           	6.554869e+00	-8.457440e+00	-6.664424e+00	3.222657e+00	-9.887081e+00
274           	6.545200e+00	-8.441991e+00	-6.671979e+00	3.209210e+00	-9.881189e+00
275           	6.545366e+00	-8.426632e+00	-6.656542e+00	3.217095e+00	-9.873637e+00
276           	6.553647e+00	-8.411365e+00	-6.620314e+00	3.243490e+00	-9.863804e+00
277           	6.567962e+00	-8.396188e+00	-6.573435e+00	3.281245e+00	-9.854679e+00
278           	6.587628e+00	-8.381095e+00	-6.520907e+00	3.327174e+00	-9.848082e+00
279           	6.609222e+00	-8.366083e+00	-6.466435e+00	3.376004e+00	-9.842439e+00
280           	6.632598e+00	-8.351153e+00	-6.410247e+00	3.427475e+00	-9.837722e+00
281           	6.661231e+00	-8.336300e+00	-6.347982e+00	3.487240e+00	-9.835221e+00
282           	6.690471e+00	-8.321522e+00	-6.287826e+00	3.546559e+00	-9.834384e+00
283           	6.707524e+00	-8.306821e+00	-6.249399e+00	3.582825e+00	-9.832223e+00
284           	6.709910e+00	-8.292203e+00	-6.233966e+00	3.592927e+00	-9.826893e+00
285           	6.708605e+00	-8.277666e+00	-6.223812e+00	3.596699e+00	-9.820511e+00
286           	6.714824e+00	-8.263213e+00	-6.196170e+00	3.616739e+00	-9.812909e+00
287           	6.709062e+00	-8.248854e+00	-6.177428e+00	3.620348e+00	-9.797776e+00
288           	6.700560e+00	-8.234587e+00	-6.160431e+00	3.620344e+00	-9.780775e+00
289           	6.698677e+00	-8.220405e+00	-6.134786e+00	3.631284e+00	-9.766070e+00
290           	6.700836e+00	-8.206306e+00	-6.102788e+00	3.649442e+00	-9.752230e+00
291           	6.707021e+00	-8.192285e+00	-6.065610e+00	3.674216e+00	-9.739826e+00
292           	6.712753e+00	-8.178340e+00	-6.032420e+00	3.696543e+00	-9.728963e+00
293           	6.717354e+00	-8.164468e+00	-6.005312e+00	3.714698e+00	-9.720010e+00
