z,U_0,U_1,U_2
0,0,0,0
0.00016792,0.00448559,0,8.71062e-12
0.00033584,0.00858872,0,2.94303e-11
0.000503759,0.012219,0,5.58745e-11
0.000671679,0.0152747,0,7.351e-11
0.000839599,0.017681,0,8.10876e-11
0.00100752,0.0194257,0,8.15116e-11
0.00117544,0.0205811,0,7.80944e-11
0.00134336,0.0212897,0,7.28357e-11
0.00151128,0.0217156,0,6.75666e-11
0.0016792,0.021997,0,6.41836e-11
0.00184712,0.0222214,0,6.24439e-11
0.00201504,0.022425,0,6.04083e-11
0.00218296,0.0226156,0,5.7516e-11
0.00235088,0.0227937,0,5.4607e-11
0.0025188,0.0229597,0,5.18585e-11
0.00268672,0.0231139,0,4.9163e-11
0.00285464,0.0232569,0,4.6548e-11
0.00302256,0.0233892,0,4.40337e-11
0.00319048,0.0235111,0,4.16077e-11
0.0033584,0.0236232,0,3.92583e-11
0.00352632,0.0237261,0,3.69713e-11
0.00369424,0.0238201,0,3.47356e-11
0.00386216,0.0239059,0,3.25396e-11
0.00403008,0.0239839,0,3.03732e-11
0.00419799,0.0240547,0,2.82274e-11
0.00436591,0.0241188,0,2.60939e-11
0.00453383,0.0241765,0,2.39656e-11
0.00470175,0.0242285,0,2.18374e-11
0.00486967,0.0242751,0,1.97037e-11
0.00503759,0.0243168,0,1.75604e-11
0.00520551,0.024354,0,1.54042e-11
0.00537343,0.024387,0,1.32345e-11
0.00554135,0.0244164,0,1.1048e-11
0.00570927,0.0244423,0,8.84104e-12
0.00587719,0.0244652,0,6.61645e-12
0.00604511,0.0244853,0,4.37404e-12
0.00621303,0.0245029,0,2.11177e-12
0.00638095,0.0245183,0,-1.67857e-13
0.00654887,0.0245318,0,-2.4628e-12
0.00671679,0.0245434,0,-4.77533e-12
0.00688471,0.0245536,0,-7.10545e-12
0.00705263,0.0245623,0,-9.45289e-12
0.00722055,0.0245698,0,-1.18149e-11
0.00738847,0.0245762,0,-1.41869e-11
0.00755639,0.0245817,0,-1.65693e-11
0.00772431,0.0245865,0,-1.89642e-11
0.00789223,0.0245905,0,-2.13711e-11
0.00806015,0.0245939,0,-2.37855e-11
0.00822807,0.0245968,0,-2.62081e-11
0.00839599,0.0245992,0,-2.86423e-11
0.00856391,0.0246013,0,-3.10812e-11
0.00873183,0.024603,0,-3.35236e-11
0.00889975,0.0246044,0,-3.59758e-11
0.00906767,0.0246056,0,-3.84344e-11
0.00923559,0.0246066,0,-4.08934e-11
0.00940351,0.0246074,0,-4.33553e-11
0.00957143,0.0246081,0,-4.58218e-11
0.00973935,0.0246086,0,-4.82908e-11
0.00990727,0.0246091,0,-5.0762e-11
0.0100752,0.0246095,0,-5.32332e-11
0.0102431,0.0246098,0,-5.57047e-11
0.010411,0.02461,0,-5.81784e-11
0.0105789,0.0246102,0,-6.06521e-11
0.0107469,0.0246104,0,-6.31258e-11
0.0109148,0.0246105,0,-6.55987e-11
0.0110827,0.0246107,0,-6.80673e-11
0.0112506,0.0246107,0,-7.0536e-11
0.0114185,0.0246108,0,-7.30038e-11
0.0115865,0.0246108,0,-7.54675e-11
0.0117544,0.0246109,0,-7.79303e-11
0.0119223,0.0246109,0,-8.0388e-11
0.0120902,0.0246109,0,-8.28417e-11
0.0122581,0.024611,0,-8.52939e-11
0.0124261,0.024611,0,-8.77391e-11
0.012594,0.024611,0,-9.01797e-11
0.0127619,0.024611,0,-9.26169e-11
0.0129298,0.024611,0,-9.5047e-11
0.0130977,0.024611,0,-9.74721e-11
0.0132657,0.024611,0,-9.98917e-11
0.0134336,0.024611,0,-1.02304e-10
0.0136015,0.024611,0,-1.04711e-10
0.0137694,0.024611,0,-1.0711e-10
0.0139373,0.024611,0,-1.095e-10
0.0141053,0.024611,0,-1.11881e-10
0.0142732,0.024611,0,-1.14256e-10
0.0144411,0.024611,0,-1.16622e-10
0.014609,0.024611,0,-1.18978e-10
0.0147769,0.024611,0,-1.21324e-10
0.0149449,0.024611,0,-1.23661e-10
0.0151128,0.024611,0,-1.25987e-10
0.0152807,0.024611,0,-1.28306e-10
0.0154486,0.024611,0,-1.30614e-10
0.0156165,0.024611,0,-1.32909e-10
0.0157845,0.024611,0,-1.35193e-10
0.0159524,0.024611,0,-1.37468e-10
0.0161203,0.024611,0,-1.3973e-10
0.0162882,0.024611,0,-1.41978e-10
0.0164561,0.024611,0,-1.44216e-10
0.0166241,0.024611,0,-1.46443e-10
0.016792,0.024611,0,-1.48655e-10
0.0169599,0.024611,0,-1.50852e-10
0.0171278,0.024611,0,-1.53037e-10
0.0172957,0.024611,0,-1.55206e-10
0.0174637,0.024611,0,-1.57364e-10
0.0176316,0.024611,0,-1.5951e-10
0.0177995,0.024611,0,-1.61638e-10
0.0179674,0.024611,0,-1.6375e-10
0.0181353,0.024611,0,-1.65848e-10
0.0183033,0.024611,0,-1.67929e-10
