# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
124           	-4.049111e+00	-2.145003e+00	-8.133313e+00	-8.115767e+00	-1.754573e-02
125           	-4.049171e+00	-2.143840e+00	-8.133313e+00	-8.115827e+00	-1.748567e-02
126           	-4.049230e+00	-2.142690e+00	-8.133312e+00	-8.115887e+00	-1.742579e-02
127           	-4.049290e+00	-2.141553e+00	-8.133312e+00	-8.115946e+00	-1.736608e-02
128           	-4.049350e+00	-2.140429e+00	-8.133312e+00	-8.116006e+00	-1.730635e-02
129           	-4.049409e+00	-2.139317e+00	-8.133312e+00	-8.116065e+00	-1.724690e-02
130           	-4.049468e+00	-2.138218e+00	-8.133312e+00	-8.116124e+00	-1.718768e-02
131           	-4.049528e+00	-2.137131e+00	-8.133312e+00	-8.116184e+00	-1.712854e-02
132           	-4.049586e+00	-2.136056e+00	-8.133312e+00	-8.116242e+00	-1.706942e-02
133           	-4.049643e+00	-2.134992e+00	-8.133312e+00	-8.116299e+00	-1.701257e-02
134           	-4.049703e+00	-2.133940e+00	-8.133313e+00	-8.116360e+00	-1.695303e-02
135           	-4.049761e+00	-2.132898e+00	-8.133312e+00	-8.116417e+00	-1.689502e-02
136           	-4.049820e+00	-2.131868e+00	-8.133312e+00	-8.116476e+00	-1.683587e-02
137           	-4.049879e+00	-2.130848e+00	-8.133311e+00	-8.116534e+00	-1.677651e-02
138           	-4.049937e+00	-2.129839e+00	-8.133310e+00	-8.116592e+00	-1.671783e-02
139           	-4.049995e+00	-2.128840e+00	-8.133313e+00	-8.116651e+00	-1.666141e-02
140           	-4.050049e+00	-2.127850e+00	-8.133312e+00	-8.116706e+00	-1.660680e-02
141           	-4.050104e+00	-2.126871e+00	-8.133312e+00	-8.116760e+00	-1.655210e-02
142           	-4.050159e+00	-2.125901e+00	-8.133312e+00	-8.116815e+00	-1.649731e-02
143           	-4.050214e+00	-2.124941e+00	-8.133314e+00	-8.116871e+00	-1.644343e-02
144           	-4.050265e+00	-2.123990e+00	-8.133313e+00	-8.116921e+00	-1.639165e-02
145           	-4.050318e+00	-2.123048e+00	-8.133312e+00	-8.116974e+00	-1.633810e-02
146           	-4.050372e+00	-2.122116e+00	-8.133312e+00	-8.117028e+00	-1.628404e-02
147           	-4.050426e+00	-2.121192e+00	-8.133312e+00	-8.117082e+00	-1.622985e-02
148           	-4.050480e+00	-2.120276e+00	-8.133312e+00	-8.117136e+00	-1.617571e-02
149           	-4.050534e+00	-2.119369e+00	-8.133312e+00	-8.117190e+00	-1.612173e-02
150           	-4.050588e+00	-2.118470e+00	-8.133312e+00	-8.117244e+00	-1.606794e-02
151           	-4.050641e+00	-2.117580e+00	-8.133312e+00	-8.117297e+00	-1.601438e-02
152           	-4.050695e+00	-2.116697e+00	-8.133312e+00	-8.117351e+00	-1.596102e-02
153           	-4.050748e+00	-2.115823e+00	-8.133312e+00	-8.117404e+00	-1.590773e-02
154           	-4.050800e+00	-2.114956e+00	-8.133311e+00	-8.117456e+00	-1.585513e-02
155           	-4.050852e+00	-2.114096e+00	-8.133311e+00	-8.117508e+00	-1.580363e-02
156           	-4.050904e+00	-2.113244e+00	-8.133311e+00	-8.117560e+00	-1.575173e-02
157           	-4.050955e+00	-2.112400e+00	-8.133311e+00	-8.117610e+00	-1.570097e-02
158           	-4.051007e+00	-2.111563e+00	-8.133312e+00	-8.117662e+00	-1.564910e-02
159           	-4.051058e+00	-2.110733e+00	-8.133311e+00	-8.117714e+00	-1.559746e-02
160           	-4.051110e+00	-2.109910e+00	-8.133312e+00	-8.117766e+00	-1.554589e-02
161           	-4.051160e+00	-2.109093e+00	-8.133311e+00	-8.117816e+00	-1.549531e-02
162           	-4.051210e+00	-2.108284e+00	-8.133311e+00	-8.117866e+00	-1.544550e-02
163           	-4.051261e+00	-2.107481e+00	-8.133311e+00	-8.117916e+00	-1.539501e-02
164           	-4.051311e+00	-2.106685e+00	-8.133311e+00	-8.117966e+00	-1.534501e-02
165           	-4.051360e+00	-2.105895e+00	-8.133311e+00	-8.118016e+00	-1.529546e-02
166           	-4.051409e+00	-2.105112e+00	-8.133311e+00	-8.118065e+00	-1.524617e-02
167           	-4.051458e+00	-2.104335e+00	-8.133311e+00	-8.118114e+00	-1.519738e-02
168           	-4.051507e+00	-2.103564e+00	-8.133312e+00	-8.118163e+00	-1.514900e-02
169           	-4.051556e+00	-2.102799e+00	-8.133311e+00	-8.118212e+00	-1.509958e-02
170           	-4.051604e+00	-2.102040e+00	-8.133311e+00	-8.118260e+00	-1.505119e-02
171           	-4.051653e+00	-2.101287e+00	-8.133312e+00	-8.118309e+00	-1.500244e-02
172           	-4.051701e+00	-2.100540e+00	-8.133311e+00	-8.118356e+00	-1.495484e-02
173           	-4.051748e+00	-2.099798e+00	-8.133311e+00	-8.118403e+00	-1.490780e-02
174           	-4.051795e+00	-2.099062e+00	-8.133311e+00	-8.118450e+00	-1.486086e-02
175           	-4.051841e+00	-2.098332e+00	-8.133311e+00	-8.118497e+00	-1.481408e-02
176           	-4.051888e+00	-2.097607e+00	-8.133311e+00	-8.118544e+00	-1.476750e-02
177           	-4.051934e+00	-2.096888e+00	-8.133311e+00	-8.118590e+00	-1.472112e-02
178           	-4.051981e+00	-2.096174e+00	-8.133311e+00	-8.118636e+00	-1.467497e-02
179           	-4.052027e+00	-2.095465e+00	-8.133311e+00	-8.118682e+00	-1.462902e-02
180           	-4.052072e+00	-2.094762e+00	-8.133311e+00	-8.118728e+00	-1.458325e-02
181           	-4.052118e+00	-2.094063e+00	-8.133311e+00	-8.118774e+00	-1.453748e-02
182           	-4.052163e+00	-2.093370e+00	-8.133311e+00	-8.118818e+00	-1.449222e-02
183           	-4.052208e+00	-2.092681e+00	-8.133310e+00	-8.118863e+00	-1.444764e-02
184           	-4.052253e+00	-2.091998e+00	-8.133310e+00	-8.118908e+00	-1.440198e-02
185           	-4.052299e+00	-2.091319e+00	-8.133312e+00	-8.118955e+00	-1.435685e-02
186           	-4.052343e+00	-2.090645e+00	-8.133312e+00	-8.118998e+00	-1.431320e-02
187           	-4.052385e+00	-2.089976e+00	-8.133313e+00	-8.119042e+00	-1.427084e-02
188           	-4.052428e+00	-2.089312e+00	-8.133312e+00	-8.119084e+00	-1.422813e-02
189           	-4.052470e+00	-2.088652e+00	-8.133310e+00	-8.119125e+00	-1.418520e-02
190           	-4.052513e+00	-2.087996e+00	-8.133312e+00	-8.119169e+00	-1.414276e-02
191           	-4.052556e+00	-2.087346e+00	-8.133311e+00	-8.119212e+00	-1.409911e-02
192           	-4.052599e+00	-2.086699e+00	-8.133311e+00	-8.119254e+00	-1.405685e-02
193           	-4.052642e+00	-2.086057e+00	-8.133311e+00	-8.119298e+00	-1.401331e-02
194           	-4.052685e+00	-2.085420e+00	-8.133311e+00	-8.119340e+00	-1.397091e-02
195           	-4.052727e+00	-2.084786e+00	-8.133311e+00	-8.119382e+00	-1.392887e-02
196           	-4.052768e+00	-2.084157e+00	-8.133311e+00	-8.119424e+00	-1.388703e-02
197           	-4.052810e+00	-2.083532e+00	-8.133311e+00	-8.119466e+00	-1.384538e-02
198           	-4.052852e+00	-2.082911e+00	-8.133311e+00	-8.119507e+00	-1.380395e-02
199           	-4.052893e+00	-2.082295e+00	-8.133311e+00	-8.119548e+00	-1.376274e-02
200           	-4.052934e+00	-2.081682e+00	-8.133311e+00	-8.119589e+00	-1.372175e-02
201           	-4.052974e+00	-2.081073e+00	-8.133311e+00	-8.119630e+00	-1.368100e-02
202           	-4.053015e+00	-2.080468e+00	-8.133311e+00	-8.119670e+00	-1.364046e-02
203           	-4.053055e+00	-2.079867e+00	-8.133310e+00	-8.119710e+00	-1.360012e-02
204           	-4.053095e+00	-2.079270e+00	-8.133310e+00	-8.119751e+00	-1.355996e-02
205           	-4.053135e+00	-2.078677e+00	-8.133311e+00	-8.119791e+00	-1.351989e-02
206           	-4.053175e+00	-2.078088e+00	-8.133311e+00	-8.119831e+00	-1.348000e-02
207           	-4.053215e+00	-2.077502e+00	-8.133311e+00	-8.119870e+00	-1.344040e-02
208           	-4.053254e+00	-2.076920e+00	-8.133311e+00	-8.119910e+00	-1.340096e-02
209           	-4.053293e+00	-2.076342e+00	-8.133310e+00	-8.119948e+00	-1.336184e-02
210           	-4.053332e+00	-2.075767e+00	-8.133311e+00	-8.119987e+00	-1.332353e-02
211           	-4.053371e+00	-2.075196e+00	-8.133311e+00	-8.120026e+00	-1.328425e-02
212           	-4.053409e+00	-2.074628e+00	-8.133311e+00	-8.120065e+00	-1.324597e-02
213           	-4.053449e+00	-2.074064e+00	-8.133311e+00	-8.120104e+00	-1.320690e-02
214           	-4.053487e+00	-2.073503e+00	-8.133311e+00	-8.120142e+00	-1.316859e-02
215           	-4.053525e+00	-2.072946e+00	-8.133311e+00	-8.120180e+00	-1.313045e-02
216           	-4.053563e+00	-2.072392e+00	-8.133311e+00	-8.120218e+00	-1.309234e-02
217           	-4.053600e+00	-2.071842e+00	-8.133310e+00	-8.120255e+00	-1.305491e-02
218           	-4.053638e+00	-2.071295e+00	-8.133311e+00	-8.120293e+00	-1.301774e-02
219           	-4.053675e+00	-2.070751e+00	-8.133311e+00	-8.120331e+00	-1.298008e-02
220           	-4.053713e+00	-2.070210e+00	-8.133311e+00	-8.120368e+00	-1.294262e-02
221           	-4.053750e+00	-2.069673e+00	-8.133311e+00	-8.120405e+00	-1.290552e-02
222           	-4.053787e+00	-2.069139e+00	-8.133311e+00	-8.120442e+00	-1.286876e-02
223           	-4.053823e+00	-2.068608e+00	-8.133311e+00	-8.120479e+00	-1.283215e-02
224           	-4.053861e+00	-2.068080e+00	-8.133311e+00	-8.120516e+00	-1.279504e-02
225           	-4.053898e+00	-2.067555e+00	-8.133312e+00	-8.120553e+00	-1.275805e-02
226           	-4.053935e+00	-2.067033e+00	-8.133311e+00	-8.120590e+00	-1.272104e-02
227           	-4.053970e+00	-2.066514e+00	-8.133310e+00	-8.120625e+00	-1.268526e-02
228           	-4.054005e+00	-2.065999e+00	-8.133311e+00	-8.120661e+00	-1.264984e-02
229           	-4.054041e+00	-2.065486e+00	-8.133310e+00	-8.120696e+00	-1.261454e-02
230           	-4.054077e+00	-2.064976e+00	-8.133311e+00	-8.120732e+00	-1.257881e-02
231           	-4.054124e+00	-2.064419e+00	-8.133311e+00	-8.120780e+00	-1.253104e-02
232           	-4.054166e+00	-2.063878e+00	-8.133311e+00	-8.120821e+00	-1.248980e-02
233           	-4.054206e+00	-2.063331e+00	-8.133310e+00	-8.120861e+00	-1.244944e-02
234           	-4.054245e+00	-2.062779e+00	-8.133311e+00	-8.120901e+00	-1.241009e-02
235           	-4.054285e+00	-2.062225e+00	-8.133311e+00	-8.120940e+00	-1.237109e-02
236           	-4.054324e+00	-2.061670e+00	-8.133312e+00	-8.120979e+00	-1.233209e-02
237           	-4.054361e+00	-2.061114e+00	-8.133311e+00	-8.121017e+00	-1.229394e-02
238           	-4.054398e+00	-2.060559e+00	-8.133310e+00	-8.121053e+00	-1.225722e-02
239           	-4.054435e+00	-2.060003e+00	-8.133310e+00	-8.121090e+00	-1.222063e-02
240           	-4.054470e+00	-2.059448e+00	-8.133311e+00	-8.121126e+00	-1.218530e-02
241           	-4.054505e+00	-2.058894e+00	-8.133311e+00	-8.121161e+00	-1.214987e-02
242           	-4.054541e+00	-2.058340e+00	-8.133312e+00	-8.121197e+00	-1.211495e-02
243           	-4.054573e+00	-2.057788e+00	-8.133312e+00	-8.121229e+00	-1.208260e-02
244           	-4.054605e+00	-2.057238e+00	-8.133311e+00	-8.121260e+00	-1.205096e-02
245           	-4.054639e+00	-2.056688e+00	-8.133311e+00	-8.121295e+00	-1.201620e-02
246           	-4.054681e+00	-2.056141e+00	-8.133310e+00	-8.121337e+00	-1.197381e-02
247           	-4.054724e+00	-2.055595e+00	-8.133310e+00	-8.121379e+00	-1.193083e-02
248           	-4.054767e+00	-2.055051e+00	-8.133311e+00	-8.121422e+00	-1.188842e-02
249           	-4.054811e+00	-2.054510e+00	-8.133311e+00	-8.121466e+00	-1.184504e-02
250           	-4.054854e+00	-2.053970e+00	-8.133311e+00	-8.121509e+00	-1.180179e-02
251           	-4.054889e+00	-2.053432e+00	-8.133311e+00	-8.121544e+00	-1.176615e-02
252           	-4.054907e+00	-2.052895e+00	-8.133311e+00	-8.121563e+00	-1.174853e-02
253           	-4.054926e+00	-2.052361e+00	-8.133312e+00	-8.121582e+00	-1.172956e-02
254           	-4.054947e+00	-2.051828e+00	-8.133311e+00	-8.121602e+00	-1.170892e-02
255           	-4.054969e+00	-2.051297e+00	-8.133312e+00	-8.121625e+00	-1.168694e-02
256           	-4.054991e+00	-2.050769e+00	-8.133311e+00	-8.121646e+00	-1.166447e-02
257           	-4.055014e+00	-2.050244e+00	-8.133311e+00	-8.121670e+00	-1.164136e-02
258           	-4.055039e+00	-2.049720e+00	-8.133312e+00	-8.121694e+00	-1.161712e-02
259           	-4.055064e+00	-2.049199e+00	-8.133312e+00	-8.121719e+00	-1.159232e-02
260           	-4.055088e+00	-2.048680e+00	-8.133311e+00	-8.121744e+00	-1.156709e-02
261           	-4.055114e+00	-2.048164e+00	-8.133311e+00	-8.121769e+00	-1.154155e-02
262           	-4.055140e+00	-2.047651e+00	-8.133311e+00	-8.121796e+00	-1.151562e-02
263           	-4.055167e+00	-2.047139e+00	-8.133311e+00	-8.121822e+00	-1.148912e-02
264           	-4.055194e+00	-2.046630e+00	-8.133311e+00	-8.121849e+00	-1.146211e-02
265           	-4.055221e+00	-2.046124e+00	-8.133311e+00	-8.121876e+00	-1.143507e-02
266           	-4.055248e+00	-2.045620e+00	-8.133311e+00	-8.121903e+00	-1.140795e-02
267           	-4.055275e+00	-2.045118e+00	-8.133312e+00	-8.121931e+00	-1.138036e-02
268           	-4.055303e+00	-2.044619e+00	-8.133311e+00	-8.121959e+00	-1.135246e-02
269           	-4.055331e+00	-2.044123e+00	-8.133311e+00	-8.121986e+00	-1.132469e-02
270           	-4.055359e+00	-2.043628e+00	-8.133311e+00	-8.122015e+00	-1.129674e-02
271           	-4.055387e+00	-2.043137e+00	-8.133311e+00	-8.122043e+00	-1.126830e-02
272           	-4.055415e+00	-2.042647e+00	-8.133311e+00	-8.122071e+00	-1.124004e-02
273           	-4.055444e+00	-2.042160e+00	-8.133311e+00	-8.122099e+00	-1.121173e-02
274           	-4.055473e+00	-2.041676e+00	-8.133311e+00	-8.122128e+00	-1.118316e-02
275           	-4.055501e+00	-2.041194e+00	-8.133311e+00	-8.122157e+00	-1.115455e-02
276           	-4.055530e+00	-2.040714e+00	-8.133311e+00	-8.122185e+00	-1.112603e-02
277           	-4.055558e+00	-2.040237e+00	-8.133311e+00	-8.122214e+00	-1.109731e-02
278           	-4.055587e+00	-2.039762e+00	-8.133311e+00	-8.122243e+00	-1.106854e-02
279           	-4.055616e+00	-2.039290e+00	-8.133311e+00	-8.122271e+00	-1.103988e-02
280           	-4.055645e+00	-2.038820e+00	-8.133311e+00	-8.122300e+00	-1.101106e-02
281           	-4.055673e+00	-2.038352e+00	-8.133311e+00	-8.122329e+00	-1.098224e-02
