z,p_rgh,alpha.concrete,nu1
0.0329123,-169.516,1,0.58333
0.0330802,-169.477,1,0.58333
0.0332481,-169.28,1,0.58333
0.033416,-126.865,0.750627,0.438041
0.033584,-42.0989,0.249373,0.145986
0.0337519,0.00015566,0,0.000665086
0.0339198,0.000153818,0,0.000649683
0.0340877,0.000152286,0,0.000650922
0.0342556,0.000150886,0,0.000652571
0.0344236,0.000149631,0,0.000654511
0.0345915,0.000148514,0,0.000656683
0.0347594,0.000147531,0,0.000659141
0.0349273,0.000146678,0,0.000661953
0.0350952,0.000145941,0,0.000665181
0.0352632,0.000145311,0,0.000668885
0.0354311,0.000144776,0,0.000673123
0.035599,0.000144323,0,0.000677954
0.0357669,0.000143941,0,0.00068345
0.0359348,0.000143621,0,0.000689694
0.0361028,0.000143352,0,0.000696785
0.0362707,0.000143125,0,0.000704837
0.0364386,0.000142932,0,0.000713987
0.0366065,0.000142767,0,0.000724392
0.0367744,0.000142623,0,0.00073624
0.0369424,0.000142493,0,0.000749752
0.0371103,0.000142374,0,0.000765187
0.0372782,0.000142261,0,0.000782854
0.0374461,0.000142151,0,0.000803119
0.037614,0.00014204,0,0.000826416
0.037782,0.000141928,0,0.000853263
0.0379499,0.000141811,0,0.000884281
0.0381178,0.000141689,0,0.00092021
0.0382857,0.000141561,0,0.000961941
0.0384536,0.000141426,0,0.00101055
0.0386216,0.000141283,0,0.00106733
0.0387895,0.000141132,0,0.00113386
0.0389574,0.000140973,0,0.00121203
0.0391253,0.000140807,0,0.00130418
0.0392932,0.000140633,0,0.00141313
0.0394612,0.000140451,0,0.00154236
0.0396291,0.000140262,0,0.00169614
0.039797,0.000140067,0,0.00187972
0.0399649,0.000139865,0,0.00209961
0.0401328,0.000139656,0,0.00236384
0.0403008,0.000139441,0,0.00268242
0.0404687,0.00013922,0,0.00306781
0.0406366,0.000138994,0,0.00353561
0.0408045,0.000138763,0,0.00410534
0.0409724,0.000138527,0,0.00480159
0.0411404,0.000138286,0,0.00565535
0.0413083,0.000138041,0,0.00670582
0.0414762,0.000137791,0,0.00800271
0.0416441,0.000137538,0,0.00960925
0.041812,0.00013728,0,0.0116061
0.0419799,0.000137018,0,0.0140963
0.0421479,0.000136753,0,0.0172119
0.0423158,0.000136485,0,0.0211226
0.0424837,0.000136214,0,0.0260462
0.0426516,0.000135939,0,0.0322637
0.0428195,0.000135661,0,0.0401364
0.0429875,0.00013538,0,0.0501298
0.0431554,0.000135096,0,0.0628413
0.0433233,0.00013481,0,0.0790348
0.0434912,0.000134521,0,0.0996792
0.0436591,0.00013423,0,0.125987
0.0438271,0.000133936,0,0.159445
0.043995,0.000133639,0,0.20181
0.0441629,0.000133341,0,0.255042
0.0443308,0.00013304,0,0.3211
0.0444987,0.000132738,0,0.401541
0.0446667,0.000132433,0,0.496259
0.0448346,0.000132126,0,0.565024
0.0450025,0.000131818,0,0.583117
0.0451704,0.000131508,0,0.58333
0.0453383,0.000131196,0,0.58333
0.0455063,0.000130882,0,0.58333
0.0456742,0.000130568,0,0.58333
0.0458421,0.000130251,0,0.58333
0.04601,0.000129933,0,0.58333
0.0461779,0.000129614,0,0.58333
0.0463459,0.000129294,0,0.58333
0.0465138,0.000128973,0,0.58333
0.0466817,0.00012865,0,0.58333
0.0468496,0.000128326,0,0.58333
0.0470175,0.000128002,0,0.58333
0.0471855,0.000127676,0,0.58333
0.0473534,0.00012735,0,0.58333
0.0475213,0.000127022,0,0.58333
0.0476892,0.000126695,0,0.58333
0.0478571,0.000126366,0,0.58333
0.0480251,0.000126037,0,0.58333
0.048193,0.000125708,0,0.58333
0.0483609,0.000125377,0,0.58333
0.0485288,0.000125046,0,0.58333
0.0486967,0.000124715,0,0.58333
0.0488647,0.000124384,0,0.58333
0.0490326,0.000124053,0,0.58333
0.0492005,0.000123721,0,0.58333
0.0493684,0.000123389,0,0.58333
0.0495363,0.000123056,0,0.58333
0.0497043,0.000122724,0,0.58333
0.0498722,0.000122392,0,0.58333
0.0500401,0.00012206,0,0.58333
0.050208,0.000121728,0,0.58333
0.0503759,0.000121395,0,0.58333
0.0505439,0.000121063,0,0.58333
0.0507118,0.000120732,0,0.58333
0.0508797,0.0001204,0,0.58333
0.0510476,0.000120069,0,0.58333
0.0512155,0.000119738,0,0.58333
0.0513835,0.000119408,0,0.58333
0.0515514,0.000119078,0,0.58333
0.0517193,0.000118748,0,0.58333
0.0518872,0.000118419,0,0.58333
0.0520551,0.000118091,0,0.58333
0.0522231,0.000117763,0,0.58333
0.052391,0.000117435,0,0.58333
0.0525589,0.000117109,0,0.58333
0.0527268,0.000116783,0,0.58333
0.0528947,0.000116458,0,0.58333
0.0530627,0.000116133,0,0.58333
0.0532306,0.00011581,0,0.58333
0.0533985,0.000115487,0,0.58333
0.0535664,0.000115165,0,0.58333
0.0537343,0.000114843,0,0.58333
0.0539023,0.000114523,0,0.58333
0.0540702,0.000114204,0,0.58333
0.0542381,0.000113886,0,0.58333
0.054406,0.000113568,0,0.58333
0.0545739,0.000113252,0,0.58333
0.0547419,0.000112937,0,0.58333
0.0549098,0.000112623,0,0.58333
0.0550777,0.00011231,0,0.58333
0.0552456,0.000111998,0,0.58333
0.0554135,0.000111688,0,0.58333
0.0555815,0.000111379,0,0.58333
0.0557494,0.000111071,0,0.58333
0.0559173,0.000110764,0,0.58333
0.0560852,0.000110458,0,0.58333
0.0562531,0.000110154,0,0.58333
0.0564211,0.000109851,0,0.58333
0.056589,0.00010955,0,0.58333
0.0567569,0.000109249,0,0.58333
0.0569248,0.00010895,0,0.58333
0.0570927,0.000108653,0,0.58333
0.0572607,0.000108357,0,0.58333
0.0574286,0.000108063,0,0.58333
0.0575965,0.00010777,0,0.58333
0.0577644,0.000107479,0,0.58333
0.0579323,0.000107189,0,0.58333
0.0581003,0.0001069,0,0.58333
0.0582682,0.000106614,0,0.58333
0.0584361,0.000106329,0,0.58333
0.058604,0.000106045,0,0.58333
0.0587719,0.000105763,0,0.58333
0.0589398,0.000105482,0,0.58333
0.0591078,0.000105204,0,0.58333
0.0592757,0.000104927,0,0.58333
0.0594436,0.000104651,0,0.58333
0.0596115,0.000104377,0,0.58333
0.0597794,0.000104105,0,0.58333
0.0599474,0.000103834,0,0.58333
0.0601153,0.000103565,0,0.58333
0.0602832,0.000103298,0,0.58333
0.0604511,0.000103032,0,0.58333
0.060619,0.000102768,0,0.58333
0.060787,0.000102506,0,0.58333
0.0609549,0.000102245,0,0.58333
0.0611228,0.000101986,0,0.58333
0.0612907,0.000101728,0,0.58333
0.0614586,0.000101471,0,0.58333
0.0616266,0.000101216,0,0.58333
0.0617945,0.000100963,0,0.58333
0.0619624,0.000100711,0,0.58333
0.0621303,0.00010046,0,0.58333
0.0622982,0.000100211,0,0.58333
0.0624662,9.99626e-05,0,0.58333
0.0626341,9.97156e-05,0,0.58333
0.062802,9.94699e-05,0,0.58333
0.0629699,9.92251e-05,0,0.58333
0.0631378,9.89812e-05,0,0.58333
0.0633058,9.87385e-05,0,0.58333
0.0634737,9.84968e-05,0,0.58333
0.0636416,9.82558e-05,0,0.58333
0.0638095,9.80156e-05,0,0.58333
0.0639774,9.77764e-05,0,0.58333
0.0641454,9.7538e-05,0,0.58333
0.0643133,9.73005e-05,0,0.58333
0.0644812,9.70638e-05,0,0.58333
0.0646491,9.68277e-05,0,0.58333
0.064817,9.65924e-05,0,0.58333
0.064985,9.6358e-05,0,0.58333
0.0651529,9.61243e-05,0,0.58333
0.0653208,9.58912e-05,0,0.58333
0.0654887,9.56589e-05,0,0.58333
0.0656566,9.54272e-05,0,0.58333
0.0658246,9.51958e-05,0,0.58333
0.0659925,9.49646e-05,0,0.58333
0.0661604,9.47333e-05,0,0.58333
0.0663283,9.45014e-05,0,0.58333
0.0664962,9.42682e-05,0,0.58333
0.0666642,9.40324e-05,0,0.58333
0.0668321,9.37918e-05,0,0.58333
0.067,9.00342e-05,0,0.58333
