z,p_rgh,alpha.concrete,nu1
0.00873183,-167.951,1,0.000970021
0.00889975,-167.952,1,0.000974506
0.00906767,-167.953,1,0.000979098
0.00923559,-167.954,1,0.0009838
0.00940351,-167.956,1,0.000988617
0.00957143,-167.957,1,0.000993552
0.00973935,-167.958,1,0.000998607
0.00990727,-167.959,1,0.00100379
0.0100752,-167.96,1,0.00100911
0.0102431,-167.961,1,0.00101457
0.010411,-167.962,1,0.00102016
0.0105789,-167.963,1,0.0010259
0.0107469,-167.964,1,0.0010318
0.0109148,-167.965,1,0.00103785
0.0110827,-167.966,1,0.00104408
0.0112506,-167.967,1,0.00105047
0.0114185,-167.968,1,0.00105705
0.0115865,-167.969,1,0.00106381
0.0117544,-167.97,1,0.00107077
0.0119223,-167.971,1,0.00107794
0.0120902,-167.972,1,0.00108531
0.0122581,-167.973,1,0.00109291
0.0124261,-167.974,1,0.00110075
0.012594,-167.976,1,0.00110882
0.0127619,-167.977,1,0.00111715
0.0129298,-167.978,1,0.00112575
0.0130977,-167.979,1,0.00113463
0.0132657,-167.98,1,0.00114381
0.0134336,-167.981,1,0.00115329
0.0136015,-167.982,1,0.0011631
0.0137694,-167.983,1,0.00117325
0.0139373,-167.984,1,0.00118376
0.0141053,-167.985,1,0.00119465
0.0142732,-167.986,1,0.00120594
0.0144411,-167.987,1,0.00121765
0.014609,-167.988,1,0.0012298
0.0147769,-167.989,1,0.00124243
0.0149449,-167.99,1,0.00125556
0.0151128,-167.991,1,0.00126921
0.0152807,-167.992,1,0.00128343
0.0154486,-167.993,1,0.00129825
0.0156165,-167.994,1,0.0013137
0.0157845,-167.995,1,0.00132983
0.0159524,-167.995,1,0.00134668
0.0161203,-167.996,1,0.0013643
0.0162882,-167.997,1,0.00138275
0.0164561,-167.998,1,0.00140209
0.0166241,-167.999,1,0.00142238
0.016792,-168,1,0.00144369
0.0169599,-168,1,0.0014661
0.0171278,-168.001,1,0.0014897
0.0172957,-168.002,1,0.00151459
0.0174637,-168.003,1,0.00154087
0.0176316,-168.003,1,0.00156867
0.0177995,-168.004,1,0.00159811
0.0179674,-168.004,1,0.00162936
0.0181353,-168.005,1,0.00166259
0.0183033,-168.005,1,0.00169797
0.0184712,-168.006,1,0.00173575
0.0186391,-168.006,1,0.00177615
0.018807,-168.006,1,0.00181948
0.0189749,-168.007,1,0.00186606
0.0191429,-168.007,1,0.00191627
0.0193108,-168.006,1,0.00197056
0.0194787,-168.007,1,0.00202944
0.0196466,-168.006,1,0.00209353
0.0198145,-168.007,1,0.00216356
0.0199825,-168.006,1,0.0022404
0.0201504,-168.006,1,0.0023251
0.0203183,-168.005,1,0.00241895
0.0204862,-168.005,1,0.00252354
0.0206541,-168.004,1,0.00264087
0.0208221,-168.002,1,0.00277347
0.02099,-168.001,1,0.00292461
0.0211579,-167.999,1,0.00309863
0.0213258,-167.997,1,0.00330137
0.0214937,-167.994,1,0.00354092
0.0216617,-167.991,1,0.00382872
0.0218296,-167.987,1,0.00418126
0.0219975,-167.981,1,0.00462262
0.0221654,-167.973,1,0.00518799
0.0223333,-167.963,1,0.00592795
0.0225013,-167.949,1,0.00691195
0.0226692,-167.93,1,0.00822599
0.0228371,-167.905,1,0.00995237
0.023005,-167.873,1,0.0121085
0.0231729,-167.838,1,0.0145192
0.0233409,-167.807,1,0.0166388
0.0235088,-167.788,1,0.0178057
0.0236767,-167.781,1,0.018083
0.0238446,-167.78,1,0.018083
0.0240125,-167.779,1,0.018083
0.0241805,-167.778,1,0.018083
0.0243484,-167.778,1,0.018083
0.0245163,-167.777,1,0.018083
0.0246842,-167.776,1,0.018083
0.0248521,-167.775,1,0.018083
0.0250201,-167.774,1,0.018083
0.025188,-167.773,1,0.018083
0.0253559,-167.772,1,0.018083
0.0255238,-167.771,1,0.018083
0.0256917,-167.77,1,0.018083
0.0258596,-167.769,1,0.018083
0.0260276,-167.768,1,0.018083
0.0261955,-167.767,1,0.018083
0.0263634,-167.767,1,0.018083
0.0265313,-167.766,1,0.018083
0.0266992,-167.765,1,0.018083
0.0268672,-167.764,1,0.018083
0.0270351,-167.763,1,0.018083
0.027203,-167.762,1,0.018083
0.0273709,-167.762,1,0.018083
0.0275388,-167.761,1,0.018083
0.0277068,-167.76,1,0.018083
0.0278747,-167.759,1,0.018083
0.0280426,-167.758,1,0.018083
0.0282105,-167.758,1,0.018083
0.0283784,-167.757,1,0.018083
0.0285464,-167.756,1,0.018083
0.0287143,-167.755,1,0.018083
0.0288822,-167.754,1,0.018083
0.0290501,-167.754,1,0.018083
0.029218,-167.753,1,0.018083
0.029386,-167.752,1,0.018083
0.0295539,-167.751,1,0.018083
0.0297218,-167.75,1,0.018083
0.0298897,-167.75,1,0.018083
0.0300576,-167.749,1,0.018083
0.0302256,-167.748,1,0.018083
0.0303935,-167.747,1,0.018083
0.0305614,-167.746,1,0.018083
0.0307293,-167.745,1,0.018083
0.0308972,-167.744,1,0.018083
0.0310652,-167.743,1,0.018083
0.0312331,-167.743,1,0.018083
0.031401,-167.742,1,0.018083
0.0315689,-167.741,1,0.018083
0.0317368,-167.74,1,0.018083
0.0319048,-167.739,1,0.018083
0.0320727,-167.738,1,0.018083
0.0322406,-167.737,1,0.018083
0.0324085,-167.736,1,0.018083
0.0325764,-167.736,1,0.018083
0.0327444,-167.734,1,0.018083
0.0329123,-167.727,1,0.018083
0.0330802,-167.724,1,0.018083
0.0332481,-167.775,1,0.018083
0.033416,-125.997,0.750627,0.0137569
0.033584,-41.8737,0.249373,0.00504232
0.0337519,-2.49519e-05,0,0.000678507
0.0339198,-2.5107e-05,0,0.00066041
0.0340877,-2.52934e-05,0,0.000661562
0.0342556,-2.55904e-05,0,0.000663037
0.0344236,-2.5859e-05,0,0.000664676
0.0345915,-2.60769e-05,0,0.000666403
0.0347594,-2.62824e-05,0,0.000668273
0.0349273,-2.64901e-05,0,0.000670333
0.0350952,-2.66906e-05,0,0.000672636
0.0352632,-2.68729e-05,0,0.000675249
0.0354311,-2.7023e-05,0,0.000678218
0.035599,-2.71251e-05,0,0.000681575
0.0357669,-2.71639e-05,0,0.000685357
0.0359348,-2.71249e-05,0,0.00068961
0.0361028,-2.69947e-05,0,0.000694382
0.0362707,-2.67616e-05,0,0.000699732
0.0364386,-2.64156e-05,0,0.000705725
0.0366065,-2.59489e-05,0,0.000712436
0.0367744,-2.5356e-05,0,0.000719952
0.0369424,-2.46334e-05,0,0.000728372
0.0371103,-2.378e-05,0,0.00073781
0.0372782,-2.27967e-05,0,0.000748396
0.0374461,-2.16861e-05,0,0.00076028
0.037614,-2.04525e-05,0,0.000773637
0.037782,-1.91016e-05,0,0.000788665
0.0379499,-1.76401e-05,0,0.000805594
0.0381178,-1.60756e-05,0,0.000824692
0.0382857,-1.44162e-05,0,0.000846269
0.0384536,-1.26703e-05,0,0.000870685
0.0386216,-1.08465e-05,0,0.000898359
0.0387895,-8.95325e-06,0,0.000929778
0.0389574,-6.99905e-06,0,0.000965516
0.0391253,-4.99192e-06,0,0.00100624
0.0392932,-2.93955e-06,0,0.00105275
0.0394612,-8.49165e-07,0,0.00110595
0.0396291,1.27245e-06,0,0.00116695
0.039797,3.41905e-06,0,0.00123703
0.0399649,5.58489e-06,0,0.00131772
0.0401328,7.76477e-06,0,0.00141083
0.0403008,9.95398e-06,0,0.00151852
0.0404687,1.21482e-05,0,0.00164335
0.0406366,1.43438e-05,0,0.0017884
0.0408045,1.65373e-05,0,0.00195735
0.0409724,1.87258e-05,0,0.00215461
0.0411404,2.09067e-05,0,0.00238549
0.0413083,2.30778e-05,0,0.0026564
0.0414762,2.52371e-05,0,0.00297509
0.0416441,2.7383e-05,0,0.00335096
0.041812,2.95141e-05,0,0.00379545
0.0419799,3.16291e-05,0,0.00432248
0.0421479,3.3727e-05,0,0.00494911
0.0423158,3.58071e-05,0,0.00569624
0.0424837,3.78687e-05,0,0.0065896
0.0426516,3.99113e-05,0,0.00766097
0.0428195,4.19343e-05,0,0.00894972
0.0429875,4.39376e-05,0,0.0105048
0.0431554,4.59209e-05,0,0.0123874
0.0433233,4.78841e-05,0,0.0146742
0.0434912,4.98269e-05,0,0.0167954
0.0436591,5.17495e-05,0,0.0178719
0.0438271,5.36518e-05,0,0.018083
0.043995,5.5534e-05,0,0.018083
0.0441629,5.7396e-05,0,0.018083
0.0443308,5.92379e-05,0,0.018083
0.0444987,6.10601e-05,0,0.018083
0.0446667,6.28624e-05,0,0.018083
0.0448346,6.46452e-05,0,0.018083
0.0450025,6.64086e-05,0,0.018083
0.0451704,6.81529e-05,0,0.018083
0.0453383,6.9878e-05,0,0.018083
0.0455063,7.15844e-05,0,0.018083
0.0456742,7.32721e-05,0,0.018083
0.0458421,7.49415e-05,0,0.018083
0.04601,7.65925e-05,0,0.018083
0.0461779,7.82256e-05,0,0.018083
0.0463459,7.98408e-05,0,0.018083
0.0465138,8.14384e-05,0,0.018083
0.0466817,8.30186e-05,0,0.018083
0.0468496,8.45815e-05,0,0.018083
0.0470175,8.61274e-05,0,0.018083
0.0471855,8.76563e-05,0,0.018083
0.0473534,8.91687e-05,0,0.018083
0.0475213,9.06645e-05,0,0.018083
0.0476892,9.2144e-05,0,0.018083
0.0478571,9.36074e-05,0,0.018083
0.0480251,9.50547e-05,0,0.018083
0.048193,9.64864e-05,0,0.018083
0.0483609,9.79024e-05,0,0.018083
0.0485288,9.93029e-05,0,0.018083
0.0486967,0.000100688,0,0.018083
0.0488647,0.000102058,0,0.018083
0.0490326,0.000103413,0,0.018083
0.0492005,0.000104753,0,0.018083
0.0493684,0.000106079,0,0.018083
0.0495363,0.00010739,0,0.018083
0.0497043,0.000108686,0,0.018083
0.0498722,0.000109968,0,0.018083
0.0500401,0.000111236,0,0.018083
0.050208,0.000112491,0,0.018083
0.0503759,0.000113731,0,0.018083
0.0505439,0.000114958,0,0.018083
0.0507118,0.000116171,0,0.018083
0.0508797,0.00011737,0,0.018083
0.0510476,0.000118556,0,0.018083
0.0512155,0.000119729,0,0.018083
0.0513835,0.000120889,0,0.018083
0.0515514,0.000122036,0,0.018083
0.0517193,0.00012317,0,0.018083
0.0518872,0.000124291,0,0.018083
0.0520551,0.0001254,0,0.018083
0.0522231,0.000126496,0,0.018083
0.052391,0.00012758,0,0.018083
0.0525589,0.000128652,0,0.018083
0.0527268,0.000129711,0,0.018083
0.0528947,0.000130758,0,0.018083
0.0530627,0.000131793,0,0.018083
0.0532306,0.000132817,0,0.018083
0.0533985,0.000133828,0,0.018083
0.0535664,0.000134828,0,0.018083
0.0537343,0.000135817,0,0.018083
0.0539023,0.000136793,0,0.018083
0.0540702,0.000137759,0,0.018083
0.0542381,0.000138713,0,0.018083
0.054406,0.000139656,0,0.018083
0.0545739,0.000140588,0,0.018083
0.0547419,0.000141509,0,0.018083
0.0549098,0.000142419,0,0.018083
0.0550777,0.000143318,0,0.018083
0.0552456,0.000144207,0,0.018083
0.0554135,0.000145085,0,0.018083
0.0555815,0.000145952,0,0.018083
0.0557494,0.000146809,0,0.018083
0.0559173,0.000147656,0,0.018083
0.0560852,0.000148492,0,0.018083
0.0562531,0.000149318,0,0.018083
0.0564211,0.000150134,0,0.018083
0.056589,0.00015094,0,0.018083
0.0567569,0.000151736,0,0.018083
0.0569248,0.000152522,0,0.018083
0.0570927,0.000153298,0,0.018083
0.0572607,0.000154064,0,0.018083
0.0574286,0.000154821,0,0.018083
0.0575965,0.000155568,0,0.018083
0.0577644,0.000156305,0,0.018083
0.0579323,0.000157033,0,0.018083
0.0581003,0.000157752,0,0.018083
0.0582682,0.000158461,0,0.018083
0.0584361,0.000159161,0,0.018083
0.058604,0.000159852,0,0.018083
0.0587719,0.000160534,0,0.018083
0.0589398,0.000161207,0,0.018083
0.0591078,0.00016187,0,0.018083
0.0592757,0.000162525,0,0.018083
0.0594436,0.000163171,0,0.018083
0.0596115,0.000163808,0,0.018083
0.0597794,0.000164437,0,0.018083
0.0599474,0.000165056,0,0.018083
0.0601153,0.000165667,0,0.018083
0.0602832,0.000166269,0,0.018083
0.0604511,0.000166862,0,0.018083
0.060619,0.000167447,0,0.018083
0.060787,0.000168024,0,0.018083
0.0609549,0.000168592,0,0.018083
0.0611228,0.000169152,0,0.018083
0.0612907,0.000169703,0,0.018083
0.0614586,0.000170247,0,0.018083
0.0616266,0.000170781,0,0.018083
0.0617945,0.000171308,0,0.018083
0.0619624,0.000171826,0,0.018083
0.0621303,0.000172337,0,0.018083
0.0622982,0.00017284,0,0.018083
0.0624662,0.000173334,0,0.018083
0.0626341,0.000173821,0,0.018083
0.062802,0.0001743,0,0.018083
0.0629699,0.000174771,0,0.018083
0.0631378,0.000175235,0,0.018083
0.0633058,0.000175691,0,0.018083
0.0634737,0.00017614,0,0.018083
0.0636416,0.000176582,0,0.018083
0.0638095,0.000177017,0,0.018083
0.0639774,0.000177445,0,0.018083
0.0641454,0.000177867,0,0.018083
0.0643133,0.000178282,0,0.018083
0.0644812,0.000178691,0,0.018083
0.0646491,0.000179094,0,0.018083
0.064817,0.000179492,0,0.018083
0.064985,0.000179885,0,0.018083
0.0651529,0.000180272,0,0.018083
0.0653208,0.000180656,0,0.018083
0.0654887,0.000181035,0,0.018083
0.0656566,0.000181411,0,0.018083
0.0658246,0.000181784,0,0.018083
0.0659925,0.000182155,0,0.018083
0.0661604,0.000182524,0,0.018083
0.0663283,0.000182892,0,0.018083
0.0664962,0.000183258,0,0.018083
0.0666642,0.000183626,0,0.018083
0.0668321,0.000183994,0,0.018083
0.067,0.000189626,0,0.018083
