# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
42            	1.011320e-02	-2.444338e+01	-7.789390e+00	-3.884582e+00	-3.904808e+00
43            	-3.490691e-02	-2.412413e+01	-7.775446e+00	-3.922630e+00	-3.852816e+00
44            	-7.474005e-02	-2.381420e+01	-7.773021e+00	-3.961251e+00	-3.811770e+00
45            	-1.132672e-01	-2.351327e+01	-7.770838e+00	-3.998686e+00	-3.772152e+00
46            	-1.504465e-01	-2.322100e+01	-7.768961e+00	-4.034927e+00	-3.734034e+00
47            	-1.861358e-01	-2.293708e+01	-7.767151e+00	-4.069711e+00	-3.697440e+00
48            	-2.202386e-01	-2.266120e+01	-7.765250e+00	-4.102864e+00	-3.662387e+00
49            	-2.527096e-01	-2.239308e+01	-7.762963e+00	-4.134191e+00	-3.628772e+00
50            	-2.836999e-01	-2.213242e+01	-7.760486e+00	-4.163943e+00	-3.596543e+00
51            	-3.134101e-01	-2.187898e+01	-7.758047e+00	-4.192434e+00	-3.565614e+00
52            	-3.419950e-01	-2.163249e+01	-7.755715e+00	-4.219852e+00	-3.535862e+00
53            	-3.694543e-01	-2.139270e+01	-7.753405e+00	-4.246157e+00	-3.507248e+00
54            	-3.957826e-01	-2.115938e+01	-7.751055e+00	-4.271310e+00	-3.479745e+00
55            	-4.211266e-01	-2.093230e+01	-7.748750e+00	-4.295501e+00	-3.453248e+00
56            	-4.462616e-01	-2.071123e+01	-7.747303e+00	-4.319913e+00	-3.427390e+00
57            	-4.711115e-01	-2.049599e+01	-7.746585e+00	-4.344404e+00	-3.402181e+00
58            	-4.953244e-01	-2.028635e+01	-7.746192e+00	-4.368420e+00	-3.377771e+00
59            	-5.189025e-01	-2.008213e+01	-7.746110e+00	-4.391958e+00	-3.354153e+00
60            	-5.418399e-01	-1.988314e+01	-7.746150e+00	-4.414915e+00	-3.331235e+00
61            	-5.641498e-01	-1.968920e+01	-7.746418e+00	-4.437359e+00	-3.309059e+00
62            	-5.857556e-01	-1.950014e+01	-7.746770e+00	-4.459141e+00	-3.287629e+00
63            	-6.066922e-01	-1.931580e+01	-7.747179e+00	-4.480282e+00	-3.266897e+00
64            	-6.269621e-01	-1.913601e+01	-7.747640e+00	-4.500782e+00	-3.246858e+00
65            	-6.465624e-01	-1.896063e+01	-7.748094e+00	-4.520609e+00	-3.227485e+00
66            	-6.656305e-01	-1.878950e+01	-7.748641e+00	-4.539951e+00	-3.208690e+00
67            	-6.842700e-01	-1.862249e+01	-7.749387e+00	-4.558963e+00	-3.190424e+00
68            	-7.025058e-01	-1.845946e+01	-7.750243e+00	-4.577627e+00	-3.172616e+00
69            	-7.202870e-01	-1.830028e+01	-7.751177e+00	-4.595875e+00	-3.155301e+00
70            	-7.375847e-01	-1.814482e+01	-7.752145e+00	-4.613657e+00	-3.138488e+00
71            	-7.544199e-01	-1.799297e+01	-7.753126e+00	-4.630983e+00	-3.122143e+00
72            	-7.707863e-01	-1.784460e+01	-7.754098e+00	-4.647835e+00	-3.106263e+00
73            	-7.867608e-01	-1.769961e+01	-7.755054e+00	-4.664288e+00	-3.090766e+00
74            	-8.023344e-01	-1.755789e+01	-7.756022e+00	-4.680346e+00	-3.075677e+00
75            	-8.175764e-01	-1.741932e+01	-7.757139e+00	-4.696146e+00	-3.060993e+00
76            	-8.324749e-01	-1.728383e+01	-7.758347e+00	-4.711648e+00	-3.046699e+00
77            	-8.470165e-01	-1.715130e+01	-7.759577e+00	-4.726805e+00	-3.032772e+00
78            	-8.612636e-01	-1.702164e+01	-7.760878e+00	-4.741702e+00	-3.019175e+00
79            	-8.752013e-01	-1.689477e+01	-7.762158e+00	-4.756280e+00	-3.005878e+00
80            	-8.888214e-01	-1.677060e+01	-7.763400e+00	-4.770521e+00	-2.992879e+00
81            	-9.022019e-01	-1.664905e+01	-7.764744e+00	-4.784574e+00	-2.980170e+00
82            	-9.152417e-01	-1.653004e+01	-7.765732e+00	-4.798108e+00	-2.967624e+00
83            	-9.280350e-01	-1.641348e+01	-7.766642e+00	-4.811356e+00	-2.955286e+00
84            	-9.405479e-01	-1.629931e+01	-7.767607e+00	-4.824352e+00	-2.943256e+00
85            	-9.527880e-01	-1.618746e+01	-7.768602e+00	-4.837089e+00	-2.931513e+00
86            	-9.647773e-01	-1.607786e+01	-7.769657e+00	-4.849606e+00	-2.920051e+00
87            	-9.765222e-01	-1.597043e+01	-7.770761e+00	-4.861903e+00	-2.908858e+00
88            	-9.880021e-01	-1.586512e+01	-7.771889e+00	-4.873947e+00	-2.897942e+00
89            	-9.992149e-01	-1.576186e+01	-7.772978e+00	-4.885704e+00	-2.887274e+00
90            	-1.010164e+00	-1.566060e+01	-7.774003e+00	-4.897165e+00	-2.876838e+00
91            	-1.020893e+00	-1.556128e+01	-7.775019e+00	-4.908403e+00	-2.866617e+00
92            	-1.031413e+00	-1.546384e+01	-7.776036e+00	-4.919431e+00	-2.856604e+00
93            	-1.041706e+00	-1.536823e+01	-7.776941e+00	-4.930177e+00	-2.846764e+00
94            	-1.051825e+00	-1.527439e+01	-7.777850e+00	-4.940750e+00	-2.837100e+00
95            	-1.061743e+00	-1.518228e+01	-7.778748e+00	-4.951118e+00	-2.827631e+00
96            	-1.071468e+00	-1.509185e+01	-7.779638e+00	-4.961287e+00	-2.818351e+00
97            	-1.081015e+00	-1.500305e+01	-7.780542e+00	-4.971286e+00	-2.809256e+00
98            	-1.090394e+00	-1.491584e+01	-7.781450e+00	-4.981119e+00	-2.800331e+00
99            	-1.099605e+00	-1.483017e+01	-7.782391e+00	-4.990800e+00	-2.791591e+00
100           	-1.108622e+00	-1.474601e+01	-7.783323e+00	-5.000284e+00	-2.783040e+00
101           	-1.117771e+00	-1.466330e+01	-7.784621e+00	-5.010081e+00	-2.774540e+00
102           	-1.127309e+00	-1.458202e+01	-7.786578e+00	-5.020598e+00	-2.765980e+00
103           	-1.136852e+00	-1.450213e+01	-7.788715e+00	-5.031209e+00	-2.757506e+00
104           	-1.146347e+00	-1.442358e+01	-7.790765e+00	-5.041730e+00	-2.749035e+00
105           	-1.155589e+00	-1.434634e+01	-7.792049e+00	-5.051613e+00	-2.740436e+00
106           	-1.164723e+00	-1.427039e+01	-7.793179e+00	-5.061313e+00	-2.731866e+00
107           	-1.174117e+00	-1.419568e+01	-7.794643e+00	-5.071438e+00	-2.723205e+00
108           	-1.183525e+00	-1.412219e+01	-7.796207e+00	-5.081629e+00	-2.714578e+00
109           	-1.192984e+00	-1.404987e+01	-7.798031e+00	-5.091999e+00	-2.706032e+00
110           	-1.202422e+00	-1.397872e+01	-7.800017e+00	-5.102430e+00	-2.697587e+00
111           	-1.211848e+00	-1.390868e+01	-7.802162e+00	-5.112929e+00	-2.689233e+00
112           	-1.221118e+00	-1.383975e+01	-7.804273e+00	-5.123255e+00	-2.681019e+00
113           	-1.230198e+00	-1.377188e+01	-7.806261e+00	-5.133329e+00	-2.672932e+00
114           	-1.239110e+00	-1.370505e+01	-7.808186e+00	-5.143203e+00	-2.664983e+00
115           	-1.247930e+00	-1.363925e+01	-7.810152e+00	-5.153006e+00	-2.657146e+00
116           	-1.256744e+00	-1.357443e+01	-7.812251e+00	-5.162869e+00	-2.649382e+00
117           	-1.265443e+00	-1.351059e+01	-7.814344e+00	-5.172615e+00	-2.641729e+00
118           	-1.274013e+00	-1.344769e+01	-7.816421e+00	-5.182223e+00	-2.634197e+00
119           	-1.282594e+00	-1.338571e+01	-7.818643e+00	-5.191916e+00	-2.626728e+00
120           	-1.291120e+00	-1.332464e+01	-7.820900e+00	-5.201570e+00	-2.619330e+00
121           	-1.299517e+00	-1.326444e+01	-7.823049e+00	-5.211042e+00	-2.612007e+00
122           	-1.307784e+00	-1.320510e+01	-7.825064e+00	-5.220317e+00	-2.604748e+00
123           	-1.315930e+00	-1.314661e+01	-7.827053e+00	-5.229457e+00	-2.597596e+00
124           	-1.324126e+00	-1.308894e+01	-7.829239e+00	-5.238745e+00	-2.590494e+00
125           	-1.332333e+00	-1.303206e+01	-7.831577e+00	-5.248122e+00	-2.583455e+00
126           	-1.340507e+00	-1.297598e+01	-7.834001e+00	-5.257508e+00	-2.576493e+00
127           	-1.348547e+00	-1.292065e+01	-7.836389e+00	-5.266741e+00	-2.569648e+00
128           	-1.356505e+00	-1.286608e+01	-7.838775e+00	-5.275893e+00	-2.562882e+00
129           	-1.364347e+00	-1.281224e+01	-7.840999e+00	-5.284847e+00	-2.556153e+00
130           	-1.372057e+00	-1.275912e+01	-7.843143e+00	-5.293628e+00	-2.549515e+00
131           	-1.379680e+00	-1.270670e+01	-7.845269e+00	-5.302314e+00	-2.542954e+00
132           	-1.387183e+00	-1.265497e+01	-7.847299e+00	-5.310833e+00	-2.536466e+00
133           	-1.394578e+00	-1.260390e+01	-7.849179e+00	-5.319167e+00	-2.530012e+00
134           	-1.401878e+00	-1.255350e+01	-7.850929e+00	-5.327342e+00	-2.523586e+00
135           	-1.409075e+00	-1.250373e+01	-7.852643e+00	-5.335397e+00	-2.517246e+00
136           	-1.416199e+00	-1.245460e+01	-7.854287e+00	-5.343342e+00	-2.510944e+00
137           	-1.423334e+00	-1.240608e+01	-7.856044e+00	-5.351356e+00	-2.504689e+00
138           	-1.430374e+00	-1.235817e+01	-7.857786e+00	-5.359267e+00	-2.498519e+00
139           	-1.437270e+00	-1.231085e+01	-7.859441e+00	-5.366991e+00	-2.492450e+00
140           	-1.444321e+00	-1.226411e+01	-7.861334e+00	-5.374988e+00	-2.486346e+00
141           	-1.451549e+00	-1.221794e+01	-7.863561e+00	-5.383329e+00	-2.480232e+00
142           	-1.458645e+00	-1.217232e+01	-7.865750e+00	-5.391520e+00	-2.474230e+00
143           	-1.465567e+00	-1.212725e+01	-7.867775e+00	-5.399455e+00	-2.468320e+00
144           	-1.472333e+00	-1.208271e+01	-7.869721e+00	-5.407193e+00	-2.462528e+00
145           	-1.478976e+00	-1.203870e+01	-7.871594e+00	-5.414773e+00	-2.456821e+00
146           	-1.485518e+00	-1.199520e+01	-7.873441e+00	-5.422238e+00	-2.451202e+00
147           	-1.491985e+00	-1.195220e+01	-7.875286e+00	-5.429628e+00	-2.445658e+00
148           	-1.498296e+00	-1.190970e+01	-7.876769e+00	-5.436680e+00	-2.440088e+00
149           	-1.504472e+00	-1.186768e+01	-7.877908e+00	-5.443426e+00	-2.434483e+00
150           	-1.510498e+00	-1.182614e+01	-7.878902e+00	-5.449949e+00	-2.428953e+00
151           	-1.516389e+00	-1.178507e+01	-7.879784e+00	-5.456280e+00	-2.423503e+00
152           	-1.522204e+00	-1.174445e+01	-7.880692e+00	-5.462550e+00	-2.418142e+00
153           	-1.527907e+00	-1.170428e+01	-7.881526e+00	-5.468670e+00	-2.412856e+00
154           	-1.533500e+00	-1.166455e+01	-7.882315e+00	-5.474657e+00	-2.407658e+00
155           	-1.539020e+00	-1.162526e+01	-7.883105e+00	-5.480572e+00	-2.402532e+00
156           	-1.544458e+00	-1.158639e+01	-7.883888e+00	-5.486402e+00	-2.397486e+00
157           	-1.549824e+00	-1.154794e+01	-7.884649e+00	-5.492149e+00	-2.392501e+00
158           	-1.555127e+00	-1.150989e+01	-7.885411e+00	-5.497832e+00	-2.387579e+00
159           	-1.560402e+00	-1.147225e+01	-7.886216e+00	-5.503510e+00	-2.382706e+00
160           	-1.565615e+00	-1.143501e+01	-7.886991e+00	-5.509110e+00	-2.377881e+00
161           	-1.570784e+00	-1.139815e+01	-7.887803e+00	-5.514686e+00	-2.373117e+00
162           	-1.575963e+00	-1.136168e+01	-7.888706e+00	-5.520316e+00	-2.368390e+00
163           	-1.581088e+00	-1.132558e+01	-7.889628e+00	-5.525902e+00	-2.363726e+00
164           	-1.586100e+00	-1.128984e+01	-7.890255e+00	-5.531227e+00	-2.359028e+00
165           	-1.591026e+00	-1.125447e+01	-7.890789e+00	-5.536420e+00	-2.354369e+00
166           	-1.595929e+00	-1.121946e+01	-7.891370e+00	-5.541614e+00	-2.349756e+00
167           	-1.600756e+00	-1.118480e+01	-7.891929e+00	-5.546720e+00	-2.345209e+00
168           	-1.605491e+00	-1.115048e+01	-7.892424e+00	-5.551703e+00	-2.340722e+00
169           	-1.610143e+00	-1.111650e+01	-7.892880e+00	-5.556584e+00	-2.336297e+00
170           	-1.614731e+00	-1.108285e+01	-7.893304e+00	-5.561383e+00	-2.331921e+00
171           	-1.619268e+00	-1.104953e+01	-7.893677e+00	-5.566106e+00	-2.327570e+00
172           	-1.623752e+00	-1.101653e+01	-7.894028e+00	-5.570766e+00	-2.323262e+00
173           	-1.628243e+00	-1.098385e+01	-7.894448e+00	-5.575467e+00	-2.318980e+00
174           	-1.632814e+00	-1.095148e+01	-7.895017e+00	-5.580323e+00	-2.314694e+00
175           	-1.637329e+00	-1.091942e+01	-7.895575e+00	-5.585116e+00	-2.310458e+00
176           	-1.641920e+00	-1.088765e+01	-7.896212e+00	-5.590026e+00	-2.306186e+00
177           	-1.646640e+00	-1.085619e+01	-7.897029e+00	-5.595155e+00	-2.301874e+00
178           	-1.651323e+00	-1.082502e+01	-7.897842e+00	-5.600245e+00	-2.297598e+00
179           	-1.655980e+00	-1.079413e+01	-7.898649e+00	-5.605305e+00	-2.293344e+00
180           	-1.660657e+00	-1.076353e+01	-7.899492e+00	-5.610403e+00	-2.289089e+00
181           	-1.665321e+00	-1.073321e+01	-7.900309e+00	-5.615476e+00	-2.284833e+00
182           	-1.669969e+00	-1.070316e+01	-7.901125e+00	-5.620531e+00	-2.280593e+00
183           	-1.674560e+00	-1.067339e+01	-7.901859e+00	-5.625489e+00	-2.276370e+00
184           	-1.679119e+00	-1.064388e+01	-7.902568e+00	-5.630403e+00	-2.272165e+00
185           	-1.683659e+00	-1.061463e+01	-7.903311e+00	-5.635314e+00	-2.267996e+00
186           	-1.688169e+00	-1.058565e+01	-7.904094e+00	-5.640216e+00	-2.263878e+00
187           	-1.692642e+00	-1.055691e+01	-7.904876e+00	-5.645080e+00	-2.259796e+00
188           	-1.697077e+00	-1.052843e+01	-7.905623e+00	-5.649888e+00	-2.255735e+00
189           	-1.701461e+00	-1.050020e+01	-7.906293e+00	-5.654607e+00	-2.251686e+00
190           	-1.705799e+00	-1.047221e+01	-7.906933e+00	-5.659265e+00	-2.247668e+00
191           	-1.710093e+00	-1.044446e+01	-7.907557e+00	-5.663872e+00	-2.243685e+00
192           	-1.714301e+00	-1.041694e+01	-7.907890e+00	-5.668246e+00	-2.239644e+00
193           	-1.718465e+00	-1.038966e+01	-7.908159e+00	-5.672545e+00	-2.235614e+00
194           	-1.722588e+00	-1.036261e+01	-7.908396e+00	-5.676786e+00	-2.231610e+00
195           	-1.726681e+00	-1.033579e+01	-7.908651e+00	-5.681006e+00	-2.227644e+00
196           	-1.730763e+00	-1.030919e+01	-7.908941e+00	-5.685233e+00	-2.223708e+00
197           	-1.734827e+00	-1.028281e+01	-7.909258e+00	-5.689456e+00	-2.219802e+00
198           	-1.738790e+00	-1.025665e+01	-7.909509e+00	-5.693545e+00	-2.215964e+00
199           	-1.742704e+00	-1.023070e+01	-7.909753e+00	-5.697581e+00	-2.212172e+00
200           	-1.746579e+00	-1.020497e+01	-7.909998e+00	-5.701578e+00	-2.208420e+00
201           	-1.750443e+00	-1.017944e+01	-7.910270e+00	-5.705577e+00	-2.204692e+00
202           	-1.754296e+00	-1.015412e+01	-7.910572e+00	-5.709582e+00	-2.200990e+00
203           	-1.758123e+00	-1.012900e+01	-7.910879e+00	-5.713562e+00	-2.197317e+00
204           	-1.761918e+00	-1.010409e+01	-7.911190e+00	-5.717513e+00	-2.193677e+00
205           	-1.765675e+00	-1.007937e+01	-7.911506e+00	-5.721428e+00	-2.190078e+00
206           	-1.769383e+00	-1.005484e+01	-7.911757e+00	-5.725262e+00	-2.186496e+00
207           	-1.773027e+00	-1.003051e+01	-7.911885e+00	-5.728970e+00	-2.182915e+00
208           	-1.776684e+00	-1.000637e+01	-7.911992e+00	-5.732680e+00	-2.179312e+00
209           	-1.780351e+00	-9.982410e+00	-7.912162e+00	-5.736432e+00	-2.175730e+00
210           	-1.784010e+00	-9.958639e+00	-7.912364e+00	-5.740192e+00	-2.172172e+00
211           	-1.787641e+00	-9.935051e+00	-7.912571e+00	-5.743927e+00	-2.168644e+00
212           	-1.791212e+00	-9.911644e+00	-7.912743e+00	-5.747584e+00	-2.165159e+00
213           	-1.794710e+00	-9.888414e+00	-7.912875e+00	-5.751147e+00	-2.161728e+00
214           	-1.798399e+00	-9.865359e+00	-7.913280e+00	-5.755039e+00	-2.158240e+00
215           	-1.802364e+00	-9.842479e+00	-7.914001e+00	-5.759365e+00	-2.154636e+00
216           	-1.806416e+00	-9.819769e+00	-7.914817e+00	-5.763825e+00	-2.150993e+00
217           	-1.810500e+00	-9.797230e+00	-7.915707e+00	-5.768353e+00	-2.147354e+00
218           	-1.814592e+00	-9.774857e+00	-7.916635e+00	-5.772910e+00	-2.143725e+00
219           	-1.818627e+00	-9.752650e+00	-7.917528e+00	-5.777391e+00	-2.140137e+00
220           	-1.822612e+00	-9.730606e+00	-7.918383e+00	-5.781804e+00	-2.136579e+00
221           	-1.826519e+00	-9.708722e+00	-7.919170e+00	-5.786105e+00	-2.133066e+00
222           	-1.830326e+00	-9.686998e+00	-7.919860e+00	-5.790256e+00	-2.129604e+00
223           	-1.834021e+00	-9.665432e+00	-7.920440e+00	-5.794241e+00	-2.126199e+00
224           	-1.837596e+00	-9.644020e+00	-7.920902e+00	-5.798047e+00	-2.122855e+00
225           	-1.841051e+00	-9.622761e+00	-7.921246e+00	-5.801674e+00	-2.119572e+00
226           	-1.844414e+00	-9.601654e+00	-7.921504e+00	-5.805166e+00	-2.116338e+00
227           	-1.847869e+00	-9.580697e+00	-7.921870e+00	-5.808803e+00	-2.113066e+00
228           	-1.851399e+00	-9.559887e+00	-7.922330e+00	-5.812564e+00	-2.109766e+00
229           	-1.855008e+00	-9.539224e+00	-7.922885e+00	-5.816450e+00	-2.106434e+00
230           	-1.858516e+00	-9.518706e+00	-7.923340e+00	-5.820186e+00	-2.103154e+00
231           	-1.861910e+00	-9.498330e+00	-7.923689e+00	-5.823755e+00	-2.099935e+00
232           	-1.865131e+00	-9.478095e+00	-7.923867e+00	-5.827065e+00	-2.096802e+00
233           	-1.868268e+00	-9.457999e+00	-7.923984e+00	-5.830260e+00	-2.093724e+00
234           	-1.871373e+00	-9.438041e+00	-7.924112e+00	-5.833429e+00	-2.090682e+00
235           	-1.874433e+00	-9.418220e+00	-7.924225e+00	-5.836545e+00	-2.087680e+00
236           	-1.877420e+00	-9.398532e+00	-7.924231e+00	-5.839536e+00	-2.084696e+00
237           	-1.880320e+00	-9.378978e+00	-7.924096e+00	-5.842368e+00	-2.081728e+00
238           	-1.883125e+00	-9.359556e+00	-7.923814e+00	-5.845032e+00	-2.078782e+00
239           	-1.885853e+00	-9.340263e+00	-7.923355e+00	-5.847531e+00	-2.075824e+00
240           	-1.888710e+00	-9.321100e+00	-7.922935e+00	-5.850178e+00	-2.072758e+00
241           	-1.891659e+00	-9.302063e+00	-7.922533e+00	-5.852925e+00	-2.069608e+00
242           	-1.894470e+00	-9.283153e+00	-7.921970e+00	-5.855455e+00	-2.066515e+00
243           	-1.897163e+00	-9.264368e+00	-7.921298e+00	-5.857812e+00	-2.063486e+00
244           	-1.899741e+00	-9.245705e+00	-7.920540e+00	-5.860011e+00	-2.060529e+00
245           	-1.902190e+00	-9.227165e+00	-7.919570e+00	-5.861975e+00	-2.057595e+00
246           	-1.904570e+00	-9.208745e+00	-7.918315e+00	-5.863727e+00	-2.054587e+00
247           	-1.906952e+00	-9.190444e+00	-7.916983e+00	-5.865443e+00	-2.051539e+00
248           	-1.909391e+00	-9.172262e+00	-7.915715e+00	-5.867249e+00	-2.048466e+00
249           	-1.911910e+00	-9.154196e+00	-7.914554e+00	-5.869187e+00	-2.045366e+00
250           	-1.914480e+00	-9.136246e+00	-7.913495e+00	-5.871228e+00	-2.042267e+00
251           	-1.917151e+00	-9.118410e+00	-7.912648e+00	-5.873475e+00	-2.039173e+00
252           	-1.919967e+00	-9.100688e+00	-7.912070e+00	-5.876002e+00	-2.036068e+00
253           	-1.922692e+00	-9.083078e+00	-7.911502e+00	-5.878443e+00	-2.033059e+00
254           	-1.925216e+00	-9.065578e+00	-7.910795e+00	-5.880613e+00	-2.030182e+00
255           	-1.927573e+00	-9.048188e+00	-7.909822e+00	-5.882484e+00	-2.027338e+00
256           	-1.929811e+00	-9.030906e+00	-7.908673e+00	-5.884148e+00	-2.024525e+00
257           	-1.931912e+00	-9.013731e+00	-7.907353e+00	-5.885588e+00	-2.021764e+00
258           	-1.933996e+00	-8.996662e+00	-7.906076e+00	-5.887034e+00	-2.019042e+00
259           	-1.936091e+00	-8.979698e+00	-7.904899e+00	-5.888541e+00	-2.016358e+00
260           	-1.938240e+00	-8.962838e+00	-7.903870e+00	-5.890175e+00	-2.013695e+00
261           	-1.940480e+00	-8.946081e+00	-7.903035e+00	-5.891998e+00	-2.011037e+00
262           	-1.942840e+00	-8.929425e+00	-7.902422e+00	-5.894051e+00	-2.008371e+00
263           	-1.945386e+00	-8.912870e+00	-7.902045e+00	-5.896408e+00	-2.005636e+00
264           	-1.947826e+00	-8.896415e+00	-7.901463e+00	-5.898558e+00	-2.002906e+00
265           	-1.950107e+00	-8.880059e+00	-7.900646e+00	-5.900430e+00	-2.000216e+00
266           	-1.952279e+00	-8.863801e+00	-7.899747e+00	-5.902152e+00	-1.997595e+00
267           	-1.954350e+00	-8.847639e+00	-7.898851e+00	-5.903775e+00	-1.995075e+00
268           	-1.956353e+00	-8.831573e+00	-7.897980e+00	-5.905343e+00	-1.992637e+00
269           	-1.958384e+00	-8.815602e+00	-7.897214e+00	-5.906991e+00	-1.990223e+00
270           	-1.960448e+00	-8.799724e+00	-7.896533e+00	-5.908715e+00	-1.987818e+00
271           	-1.962516e+00	-8.783939e+00	-7.895780e+00	-5.910406e+00	-1.985374e+00
272           	-1.964583e+00	-8.768247e+00	-7.894910e+00	-5.912038e+00	-1.982872e+00
273           	-1.966721e+00	-8.752646e+00	-7.893644e+00	-5.913543e+00	-1.980100e+00
274           	-1.968933e+00	-8.737136e+00	-7.892976e+00	-5.915421e+00	-1.977555e+00
275           	-1.971016e+00	-8.721715e+00	-7.892244e+00	-5.917138e+00	-1.975106e+00
276           	-1.973003e+00	-8.706382e+00	-7.891478e+00	-5.918742e+00	-1.972736e+00
277           	-1.974917e+00	-8.691137e+00	-7.890694e+00	-5.920264e+00	-1.970430e+00
278           	-1.976805e+00	-8.675979e+00	-7.889809e+00	-5.921709e+00	-1.968100e+00
279           	-1.978690e+00	-8.660907e+00	-7.888815e+00	-5.923097e+00	-1.965717e+00
280           	-1.980562e+00	-8.645921e+00	-7.887755e+00	-5.924440e+00	-1.963315e+00
281           	-1.982470e+00	-8.631018e+00	-7.886764e+00	-5.925852e+00	-1.960912e+00
282           	-1.984516e+00	-8.616200e+00	-7.885962e+00	-5.927497e+00	-1.958465e+00
