# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
20            	8.158526e+00	-3.359393e+01	-7.064516e+00	4.626268e+00	-1.169078e+01
21            	7.846367e+00	-3.259786e+01	-6.927314e+00	4.382710e+00	-1.131002e+01
22            	7.541544e+00	-3.168063e+01	-6.815104e+00	4.133992e+00	-1.094910e+01
23            	7.253769e+00	-3.083359e+01	-6.686800e+00	3.910370e+00	-1.059717e+01
24            	6.955821e+00	-3.004920e+01	-6.559163e+00	3.676239e+00	-1.023540e+01
25            	6.664676e+00	-2.932084e+01	-6.474614e+00	3.427369e+00	-9.901983e+00
26            	6.354779e+00	-2.864268e+01	-6.490944e+00	3.109307e+00	-9.600252e+00
27            	6.042217e+00	-2.800961e+01	-6.581880e+00	2.751278e+00	-9.333157e+00
28            	5.753857e+00	-2.741717e+01	-6.689583e+00	2.409066e+00	-9.098648e+00
29            	5.513109e+00	-2.686144e+01	-6.713406e+00	2.156406e+00	-8.869812e+00
30            	5.302015e+00	-2.633896e+01	-6.713225e+00	1.945402e+00	-8.658627e+00
31            	5.133847e+00	-2.584668e+01	-6.687786e+00	1.789954e+00	-8.477740e+00
32            	4.997761e+00	-2.538187e+01	-6.647297e+00	1.674113e+00	-8.321409e+00
33            	4.865083e+00	-2.494213e+01	-6.631220e+00	1.549473e+00	-8.180693e+00
34            	4.753180e+00	-2.452532e+01	-6.622917e+00	1.441721e+00	-8.064638e+00
35            	4.650108e+00	-2.412951e+01	-6.633305e+00	1.333455e+00	-7.966761e+00
36            	4.550619e+00	-2.375302e+01	-6.656850e+00	1.222194e+00	-7.879044e+00
37            	4.455509e+00	-2.339432e+01	-6.682213e+00	1.114403e+00	-7.796616e+00
38            	4.366094e+00	-2.305205e+01	-6.707557e+00	1.012316e+00	-7.719873e+00
39            	4.275606e+00	-2.272501e+01	-6.736497e+00	9.073574e-01	-7.643855e+00
40            	4.186682e+00	-2.241208e+01	-6.765171e+00	8.040959e-01	-7.569267e+00
41            	4.111034e+00	-2.211228e+01	-6.771983e+00	7.250422e-01	-7.497025e+00
42            	4.048660e+00	-2.182471e+01	-6.748468e+00	6.744264e-01	-7.422895e+00
43            	3.988394e+00	-2.154855e+01	-6.723404e+00	6.266924e-01	-7.350097e+00
44            	3.930434e+00	-2.128306e+01	-6.700492e+00	5.801874e-01	-7.280680e+00
45            	3.873934e+00	-2.102755e+01	-6.682574e+00	5.326473e-01	-7.215222e+00
46            	3.820183e+00	-2.078142e+01	-6.662940e+00	4.887133e-01	-7.151653e+00
47            	3.767210e+00	-2.054409e+01	-6.649131e+00	4.426443e-01	-7.091776e+00
48            	3.714694e+00	-2.031504e+01	-6.640775e+00	3.943063e-01	-7.035081e+00
49            	3.664333e+00	-2.009379e+01	-6.635215e+00	3.467253e-01	-6.981940e+00
50            	3.616836e+00	-1.987989e+01	-6.631962e+00	3.008549e-01	-6.932817e+00
51            	3.571707e+00	-1.967295e+01	-6.628851e+00	2.572809e-01	-6.886132e+00
52            	3.529031e+00	-1.947258e+01	-6.625354e+00	2.163539e-01	-6.841708e+00
53            	3.488226e+00	-1.927845e+01	-6.620327e+00	1.780622e-01	-6.798389e+00
54            	3.450181e+00	-1.909022e+01	-6.611629e+00	1.443667e-01	-6.755995e+00
55            	3.411279e+00	-1.890761e+01	-6.606488e+00	1.080344e-01	-6.714523e+00
56            	3.372431e+00	-1.873034e+01	-6.603467e+00	7.069741e-02	-6.674165e+00
57            	3.335594e+00	-1.855814e+01	-6.599530e+00	3.582855e-02	-6.635359e+00
58            	3.300331e+00	-1.839077e+01	-6.595744e+00	2.458665e-03	-6.598203e+00
59            	3.266969e+00	-1.822801e+01	-6.591725e+00	-2.889375e-02	-6.562831e+00
60            	3.235343e+00	-1.806965e+01	-6.587253e+00	-5.828319e-02	-6.528970e+00
61            	3.204931e+00	-1.791549e+01	-6.583295e+00	-8.671663e-02	-6.496578e+00
62            	3.176090e+00	-1.776535e+01	-6.579297e+00	-1.135586e-01	-6.465738e+00
63            	3.147978e+00	-1.761904e+01	-6.575696e+00	-1.398699e-01	-6.435826e+00
64            	3.121100e+00	-1.747641e+01	-6.571996e+00	-1.648981e-01	-6.407098e+00
65            	3.094920e+00	-1.733731e+01	-6.569138e+00	-1.896493e-01	-6.379489e+00
66            	3.069544e+00	-1.720159e+01	-6.566387e+00	-2.136495e-01	-6.352737e+00
67            	3.044805e+00	-1.706910e+01	-6.563425e+00	-2.369075e-01	-6.326517e+00
68            	3.020722e+00	-1.693974e+01	-6.560231e+00	-2.593935e-01	-6.300838e+00
69            	2.997527e+00	-1.681337e+01	-6.555988e+00	-2.804668e-01	-6.275521e+00
70            	2.975518e+00	-1.668987e+01	-6.551081e+00	-3.000220e-01	-6.251058e+00
71            	2.954573e+00	-1.656915e+01	-6.546148e+00	-3.185005e-01	-6.227647e+00
72            	2.934743e+00	-1.645109e+01	-6.541207e+00	-3.358601e-01	-6.205347e+00
73            	2.915849e+00	-1.633560e+01	-6.536249e+00	-3.522750e-01	-6.183974e+00
74            	2.898036e+00	-1.622259e+01	-6.531571e+00	-3.677492e-01	-6.163822e+00
75            	2.880830e+00	-1.611196e+01	-6.527633e+00	-3.829865e-01	-6.144646e+00
76            	2.864649e+00	-1.600363e+01	-6.522522e+00	-3.966120e-01	-6.125910e+00
77            	2.822730e+00	-1.589757e+01	-6.486353e+00	-4.204462e-01	-6.065907e+00
78            	2.808517e+00	-1.579364e+01	-6.479518e+00	-4.312416e-01	-6.048276e+00
79            	2.795951e+00	-1.569180e+01	-6.471138e+00	-4.396175e-01	-6.031520e+00
80            	2.784178e+00	-1.559195e+01	-6.462686e+00	-4.471650e-01	-6.015521e+00
81            	2.772897e+00	-1.549405e+01	-6.454297e+00	-4.542511e-01	-6.000046e+00
82            	2.762960e+00	-1.539801e+01	-6.445015e+00	-4.595473e-01	-5.985468e+00
83            	2.754642e+00	-1.530380e+01	-6.434724e+00	-4.627205e-01	-5.972004e+00
84            	2.747622e+00	-1.521134e+01	-6.423919e+00	-4.643372e-01	-5.959582e+00
85            	2.740874e+00	-1.512059e+01	-6.413622e+00	-4.659373e-01	-5.947685e+00
86            	2.735251e+00	-1.503149e+01	-6.402554e+00	-4.660265e-01	-5.936527e+00
87            	2.731034e+00	-1.494398e+01	-6.390093e+00	-4.640126e-01	-5.926080e+00
88            	2.729524e+00	-1.485804e+01	-6.373416e+00	-4.571843e-01	-5.916232e+00
89            	2.727083e+00	-1.477359e+01	-6.357815e+00	-4.518245e-01	-5.905991e+00
90            	2.723087e+00	-1.469062e+01	-6.344840e+00	-4.493333e-01	-5.895507e+00
91            	2.719424e+00	-1.460906e+01	-6.332439e+00	-4.467958e-01	-5.885644e+00
92            	2.714053e+00	-1.452889e+01	-6.323308e+00	-4.476012e-01	-5.875707e+00
93            	2.706237e+00	-1.445006e+01	-6.318631e+00	-4.530782e-01	-5.865553e+00
94            	2.699666e+00	-1.437254e+01	-6.313207e+00	-4.569379e-01	-5.856269e+00
95            	2.694028e+00	-1.429629e+01	-6.306948e+00	-4.594460e-01	-5.847502e+00
96            	2.689817e+00	-1.422127e+01	-6.299444e+00	-4.599045e-01	-5.839539e+00
97            	2.686804e+00	-1.414745e+01	-6.291141e+00	-4.587660e-01	-5.832375e+00
98            	2.701253e+00	-1.407478e+01	-6.322060e+00	-4.597777e-01	-5.862283e+00
99            	2.698179e+00	-1.400324e+01	-6.315206e+00	-4.594241e-01	-5.855782e+00
100           	2.694229e+00	-1.393281e+01	-6.309596e+00	-4.605690e-01	-5.849027e+00
101           	2.691169e+00	-1.386347e+01	-6.302296e+00	-4.599794e-01	-5.842317e+00
102           	2.689331e+00	-1.379517e+01	-6.293354e+00	-4.573458e-01	-5.836008e+00
103           	2.688710e+00	-1.372791e+01	-6.283527e+00	-4.530538e-01	-5.830473e+00
104           	2.689151e+00	-1.366165e+01	-6.272497e+00	-4.470979e-01	-5.825400e+00
105           	2.690982e+00	-1.359636e+01	-6.259161e+00	-4.385986e-01	-5.820562e+00
106           	2.692095e+00	-1.353203e+01	-6.246932e+00	-4.313713e-01	-5.815560e+00
107           	2.692787e+00	-1.346862e+01	-6.235277e+00	-4.248513e-01	-5.810425e+00
108           	2.694343e+00	-1.340612e+01	-6.222951e+00	-4.171326e-01	-5.805819e+00
109           	2.696360e+00	-1.334451e+01	-6.210368e+00	-4.088240e-01	-5.801544e+00
110           	2.698776e+00	-1.328376e+01	-6.197193e+00	-3.998202e-01	-5.797372e+00
111           	2.701574e+00	-1.322386e+01	-6.184260e+00	-3.905563e-01	-5.793704e+00
112           	2.704561e+00	-1.316477e+01	-6.171627e+00	-3.812523e-01	-5.790375e+00
113           	2.706364e+00	-1.310650e+01	-6.160858e+00	-3.740648e-01	-5.786794e+00
114           	2.702140e+00	-1.304901e+01	-6.158667e+00	-3.771935e-01	-5.781474e+00
115           	2.696190e+00	-1.299230e+01	-6.159498e+00	-3.835592e-01	-5.775939e+00
116           	2.688820e+00	-1.293634e+01	-6.162817e+00	-3.925880e-01	-5.770229e+00
117           	2.681385e+00	-1.288111e+01	-6.167113e+00	-4.021715e-01	-5.764941e+00
118           	2.673099e+00	-1.282661e+01	-6.173505e+00	-4.136539e-01	-5.759851e+00
119           	2.664998e+00	-1.277282e+01	-6.178511e+00	-4.242571e-01	-5.754254e+00
120           	2.657762e+00	-1.271971e+01	-6.182243e+00	-4.333596e-01	-5.748883e+00
121           	2.650650e+00	-1.266728e+01	-6.186097e+00	-4.423987e-01	-5.743699e+00
122           	2.643933e+00	-1.261552e+01	-6.187088e+00	-4.496114e-01	-5.737477e+00
123           	2.638364e+00	-1.256440e+01	-6.186662e+00	-4.549673e-01	-5.731695e+00
124           	2.633621e+00	-1.251392e+01	-6.185309e+00	-4.590334e-01	-5.726276e+00
125           	2.629551e+00	-1.246406e+01	-6.183735e+00	-4.623165e-01	-5.721418e+00
126           	2.626698e+00	-1.241480e+01	-6.180889e+00	-4.637471e-01	-5.717142e+00
127           	2.624839e+00	-1.236615e+01	-6.177249e+00	-4.637859e-01	-5.713463e+00
128           	2.623864e+00	-1.231807e+01	-6.172940e+00	-4.626060e-01	-5.710334e+00
129           	2.623830e+00	-1.227057e+01	-6.166229e+00	-4.592846e-01	-5.706945e+00
130           	2.622544e+00	-1.222362e+01	-6.161040e+00	-4.579757e-01	-5.703064e+00
131           	2.619646e+00	-1.217723e+01	-6.158409e+00	-4.595586e-01	-5.698850e+00
132           	2.617359e+00	-1.213137e+01	-6.155580e+00	-4.604311e-01	-5.695149e+00
133           	2.615745e+00	-1.208605e+01	-6.152218e+00	-4.603637e-01	-5.691854e+00
134           	2.614725e+00	-1.204124e+01	-6.148707e+00	-4.596281e-01	-5.689079e+00
135           	2.614493e+00	-1.199693e+01	-6.144668e+00	-4.578415e-01	-5.686827e+00
136           	2.614562e+00	-1.195313e+01	-6.139717e+00	-4.552963e-01	-5.684421e+00
137           	2.615305e+00	-1.190982e+01	-6.134050e+00	-4.517200e-01	-5.682330e+00
138           	2.616706e+00	-1.186698e+01	-6.127370e+00	-4.469790e-01	-5.680391e+00
139           	2.618653e+00	-1.182461e+01	-6.119296e+00	-4.409946e-01	-5.678301e+00
140           	2.620309e+00	-1.178271e+01	-6.111874e+00	-4.356280e-01	-5.676246e+00
141           	2.622535e+00	-1.174127e+01	-6.103541e+00	-4.292355e-01	-5.674305e+00
142           	2.623119e+00	-1.170026e+01	-6.097383e+00	-4.255720e-01	-5.671811e+00
143           	2.622890e+00	-1.165970e+01	-6.092553e+00	-4.233866e-01	-5.669166e+00
144           	2.623172e+00	-1.161957e+01	-6.085382e+00	-4.195192e-01	-5.665863e+00
145           	2.622588e+00	-1.157987e+01	-6.079699e+00	-4.172610e-01	-5.662438e+00
146           	2.621116e+00	-1.154058e+01	-6.074894e+00	-4.163305e-01	-5.658563e+00
147           	2.620016e+00	-1.150170e+01	-6.069174e+00	-4.145707e-01	-5.654603e+00
148           	2.619360e+00	-1.146323e+01	-6.062752e+00	-4.120161e-01	-5.650736e+00
149           	2.619178e+00	-1.142515e+01	-6.055725e+00	-4.086841e-01	-5.647041e+00
150           	2.618972e+00	-1.138746e+01	-6.049020e+00	-4.055383e-01	-5.643481e+00
151           	2.618716e+00	-1.135016e+01	-6.042699e+00	-4.026337e-01	-5.640065e+00
152           	2.618481e+00	-1.131323e+01	-6.036282e+00	-3.996594e-01	-5.636622e+00
153           	2.617495e+00	-1.127667e+01	-6.030643e+00	-3.978265e-01	-5.632816e+00
154           	2.616220e+00	-1.124047e+01	-6.025606e+00	-3.965826e-01	-5.629023e+00
155           	2.614621e+00	-1.120463e+01	-6.021007e+00	-3.958826e-01	-5.625124e+00
156           	2.613189e+00	-1.116915e+01	-6.016335e+00	-3.949782e-01	-5.621356e+00
157           	2.611799e+00	-1.113401e+01	-6.011868e+00	-3.941344e-01	-5.617733e+00
158           	2.610464e+00	-1.109921e+01	-6.007541e+00	-3.933069e-01	-5.614234e+00
159           	2.608976e+00	-1.106475e+01	-6.003846e+00	-3.929472e-01	-5.610898e+00
160           	2.606914e+00	-1.103061e+01	-6.001279e+00	-3.937258e-01	-5.607554e+00
161           	2.604301e+00	-1.099681e+01	-5.999717e+00	-3.955574e-01	-5.604160e+00
162           	2.595418e+00	-1.096334e+01	-5.965266e+00	-3.872151e-01	-5.578051e+00
163           	2.591553e+00	-1.093018e+01	-5.965963e+00	-3.914282e-01	-5.574535e+00
164           	2.587239e+00	-1.089733e+01	-5.967841e+00	-3.966814e-01	-5.571160e+00
165           	2.582468e+00	-1.086478e+01	-5.970772e+00	-4.029182e-01	-5.567854e+00
166           	2.577545e+00	-1.083253e+01	-5.974209e+00	-4.095597e-01	-5.564649e+00
167           	2.572903e+00	-1.080058e+01	-5.976413e+00	-4.153037e-01	-5.561109e+00
168           	2.568147e+00	-1.076892e+01	-5.978875e+00	-4.212900e-01	-5.557585e+00
169           	2.563325e+00	-1.073755e+01	-5.981600e+00	-4.274754e-01	-5.554124e+00
170           	2.558315e+00	-1.070645e+01	-5.984711e+00	-4.340403e-01	-5.550671e+00
171           	2.552907e+00	-1.067564e+01	-5.987428e+00	-4.408066e-01	-5.546621e+00
172           	2.547374e+00	-1.064510e+01	-5.989975e+00	-4.476129e-01	-5.542362e+00
173           	2.541556e+00	-1.061483e+01	-5.992646e+00	-4.547670e-01	-5.537879e+00
174           	2.535287e+00	-1.058483e+01	-5.995599e+00	-4.625127e-01	-5.533086e+00
175           	2.527895e+00	-1.055509e+01	-6.000042e+00	-4.721261e-01	-5.527916e+00
176           	2.520327e+00	-1.052562e+01	-6.004644e+00	-4.819946e-01	-5.522649e+00
177           	2.512868e+00	-1.049639e+01	-6.009059e+00	-4.916620e-01	-5.517397e+00
178           	2.505443e+00	-1.046743e+01	-6.013381e+00	-5.012473e-01	-5.512134e+00
179           	2.497082e+00	-1.043871e+01	-6.018665e+00	-5.122508e-01	-5.506414e+00
180           	2.488503e+00	-1.041023e+01	-6.024152e+00	-5.235730e-01	-5.500579e+00
181           	2.479696e+00	-1.038200e+01	-6.029866e+00	-5.352369e-01	-5.494629e+00
182           	2.470970e+00	-1.035401e+01	-6.035451e+00	-5.467552e-01	-5.488696e+00
183           	2.461747e+00	-1.032625e+01	-6.041617e+00	-5.590615e-01	-5.482556e+00
184           	2.451417e+00	-1.029873e+01	-6.049039e+00	-5.731019e-01	-5.475937e+00
185           	2.441473e+00	-1.027144e+01	-6.055355e+00	-5.862040e-01	-5.469151e+00
186           	2.431547e+00	-1.024437e+01	-6.061650e+00	-5.992776e-01	-5.462372e+00
187           	2.422142e+00	-1.021753e+01	-6.066641e+00	-6.111783e-01	-5.455463e+00
188           	2.412675e+00	-1.019091e+01	-6.070740e+00	-6.226953e-01	-5.448045e+00
189           	2.401993e+00	-1.016450e+01	-6.077503e+00	-6.367587e-01	-5.440744e+00
190           	2.391016e+00	-1.013832e+01	-6.084353e+00	-6.511607e-01	-5.433192e+00
191           	2.380104e+00	-1.011234e+01	-6.090893e+00	-6.653429e-01	-5.425550e+00
192           	2.368377e+00	-1.008657e+01	-6.098186e+00	-6.807159e-01	-5.417470e+00
193           	2.355492e+00	-1.006102e+01	-6.106554e+00	-6.977851e-01	-5.408769e+00
194           	2.342386e+00	-1.003566e+01	-6.115052e+00	-7.151403e-01	-5.399912e+00
195           	2.329224e+00	-1.001051e+01	-6.123483e+00	-7.325174e-01	-5.390965e+00
196           	2.316018e+00	-9.985563e+00	-6.131831e+00	-7.498979e-01	-5.381933e+00
197           	2.302831e+00	-9.960809e+00	-6.140003e+00	-7.671707e-01	-5.372832e+00
198           	2.289664e+00	-9.936250e+00	-6.148035e+00	-7.843531e-01	-5.363682e+00
199           	2.276610e+00	-9.911882e+00	-6.155833e+00	-8.013062e-01	-5.354526e+00
200           	2.263685e+00	-9.887704e+00	-6.163531e+00	-8.180804e-01	-5.345450e+00
201           	2.250795e+00	-9.863712e+00	-6.171251e+00	-8.348308e-01	-5.336420e+00
202           	2.238288e+00	-9.839905e+00	-6.177637e+00	-8.505304e-01	-5.327107e+00
203           	2.225796e+00	-9.816280e+00	-6.183974e+00	-8.661907e-01	-5.317784e+00
204           	2.213301e+00	-9.792835e+00	-6.190210e+00	-8.818038e-01	-5.308406e+00
205           	2.200843e+00	-9.769568e+00	-6.196362e+00	-8.973382e-01	-5.299024e+00
206           	2.188433e+00	-9.746476e+00	-6.202352e+00	-9.127427e-01	-5.289610e+00
207           	2.175919e+00	-9.723557e+00	-6.208476e+00	-9.283191e-01	-5.280157e+00
208           	2.162804e+00	-9.700810e+00	-6.215499e+00	-9.449454e-01	-5.270554e+00
209           	2.149367e+00	-9.678231e+00	-6.223116e+00	-9.621912e-01	-5.260924e+00
210           	2.135790e+00	-9.655820e+00	-6.231133e+00	-9.797760e-01	-5.251357e+00
211           	2.122142e+00	-9.633573e+00	-6.239245e+00	-9.974800e-01	-5.241765e+00
212           	2.108633e+00	-9.611490e+00	-6.246674e+00	-1.014704e+00	-5.231970e+00
213           	2.094994e+00	-9.589568e+00	-6.254291e+00	-1.032151e+00	-5.222140e+00
214           	2.081269e+00	-9.567804e+00	-6.262084e+00	-1.049773e+00	-5.212311e+00
215           	2.067190e+00	-9.546198e+00	-6.270448e+00	-1.068034e+00	-5.202413e+00
216           	2.053161e+00	-9.524748e+00	-6.278469e+00	-1.086073e+00	-5.192395e+00
217           	2.039138e+00	-9.503452e+00	-6.286438e+00	-1.104081e+00	-5.182358e+00
218           	2.025061e+00	-9.482307e+00	-6.294612e+00	-1.122245e+00	-5.172367e+00
219           	2.010887e+00	-9.461312e+00	-6.303034e+00	-1.140630e+00	-5.162404e+00
220           	1.996604e+00	-9.440466e+00	-6.311643e+00	-1.159218e+00	-5.152425e+00
221           	1.982302e+00	-9.419766e+00	-6.320243e+00	-1.177819e+00	-5.142424e+00
222           	1.968127e+00	-9.399211e+00	-6.328442e+00	-1.196094e+00	-5.132348e+00
223           	1.954173e+00	-9.378800e+00	-6.335983e+00	-1.213819e+00	-5.122164e+00
224           	1.940181e+00	-9.358530e+00	-6.343560e+00	-1.231599e+00	-5.111961e+00
225           	1.926155e+00	-9.338400e+00	-6.351219e+00	-1.249455e+00	-5.101764e+00
226           	1.912077e+00	-9.318409e+00	-6.358999e+00	-1.267422e+00	-5.091576e+00
227           	1.898062e+00	-9.298555e+00	-6.366450e+00	-1.285163e+00	-5.081287e+00
228           	1.884031e+00	-9.278837e+00	-6.373980e+00	-1.302959e+00	-5.071021e+00
229           	1.869995e+00	-9.259252e+00	-6.381601e+00	-1.320806e+00	-5.060795e+00
230           	1.855859e+00	-9.239800e+00	-6.389457e+00	-1.338869e+00	-5.050588e+00
231           	1.841654e+00	-9.220478e+00	-6.397496e+00	-1.357094e+00	-5.040402e+00
232           	1.827421e+00	-9.201286e+00	-6.405657e+00	-1.375407e+00	-5.030250e+00
233           	1.813167e+00	-9.182222e+00	-6.413926e+00	-1.393796e+00	-5.020130e+00
234           	1.798937e+00	-9.163285e+00	-6.422223e+00	-1.412174e+00	-5.010048e+00
235           	1.784752e+00	-9.144472e+00	-6.430485e+00	-1.430491e+00	-4.999995e+00
236           	1.770341e+00	-9.125784e+00	-6.439125e+00	-1.449221e+00	-4.989904e+00
237           	1.755802e+00	-9.107217e+00	-6.447994e+00	-1.468195e+00	-4.979799e+00
238           	1.741240e+00	-9.088773e+00	-6.456943e+00	-1.487232e+00	-4.969711e+00
239           	1.726683e+00	-9.070447e+00	-6.465933e+00	-1.506283e+00	-4.959650e+00
240           	1.712142e+00	-9.052241e+00	-6.474942e+00	-1.525329e+00	-4.949613e+00
241           	1.697651e+00	-9.034152e+00	-6.483926e+00	-1.544312e+00	-4.939614e+00
242           	1.683199e+00	-9.016179e+00	-6.492910e+00	-1.563256e+00	-4.929654e+00
243           	1.668777e+00	-8.998320e+00	-6.501848e+00	-1.582147e+00	-4.919701e+00
244           	1.654420e+00	-8.980575e+00	-6.510691e+00	-1.600925e+00	-4.909766e+00
245           	1.640190e+00	-8.962943e+00	-6.519227e+00	-1.619423e+00	-4.899804e+00
246           	1.626035e+00	-8.945422e+00	-6.527648e+00	-1.637789e+00	-4.889860e+00
247           	1.611953e+00	-8.928011e+00	-6.535974e+00	-1.656034e+00	-4.879940e+00
248           	1.597849e+00	-8.910709e+00	-6.544357e+00	-1.674329e+00	-4.870028e+00
249           	1.583738e+00	-8.893515e+00	-6.552808e+00	-1.692666e+00	-4.860142e+00
250           	1.569677e+00	-8.876428e+00	-6.561225e+00	-1.710936e+00	-4.850289e+00
251           	1.555678e+00	-8.859446e+00	-6.569600e+00	-1.729122e+00	-4.840478e+00
252           	1.541731e+00	-8.842569e+00	-6.577956e+00	-1.747248e+00	-4.830709e+00
253           	1.527830e+00	-8.825795e+00	-6.586294e+00	-1.765317e+00	-4.820978e+00
254           	1.513982e+00	-8.809124e+00	-6.594600e+00	-1.783318e+00	-4.811282e+00
255           	1.500156e+00	-8.792554e+00	-6.602922e+00	-1.801305e+00	-4.801617e+00
256           	1.486473e+00	-8.776085e+00	-6.610885e+00	-1.818969e+00	-4.791916e+00
257           	1.472909e+00	-8.759715e+00	-6.618620e+00	-1.836401e+00	-4.782219e+00
258           	1.459462e+00	-8.743444e+00	-6.626152e+00	-1.853614e+00	-4.772538e+00
259           	1.446140e+00	-8.727270e+00	-6.633524e+00	-1.870622e+00	-4.762902e+00
260           	1.432954e+00	-8.711193e+00	-6.640733e+00	-1.887413e+00	-4.753320e+00
261           	1.419884e+00	-8.695211e+00	-6.647805e+00	-1.904018e+00	-4.743787e+00
262           	1.406944e+00	-8.679324e+00	-6.654713e+00	-1.920413e+00	-4.734301e+00
263           	1.394106e+00	-8.663530e+00	-6.661498e+00	-1.936643e+00	-4.724855e+00
264           	1.381352e+00	-8.647830e+00	-6.668184e+00	-1.952740e+00	-4.715444e+00
265           	1.368425e+00	-8.632221e+00	-6.675121e+00	-1.969135e+00	-4.705986e+00
266           	1.355522e+00	-8.616703e+00	-6.681987e+00	-1.985472e+00	-4.696515e+00
267           	1.342642e+00	-8.601276e+00	-6.688807e+00	-2.001762e+00	-4.687045e+00
268           	1.329814e+00	-8.585938e+00	-6.695562e+00	-2.017967e+00	-4.677595e+00
269           	1.317064e+00	-8.570688e+00	-6.702209e+00	-2.034040e+00	-4.668169e+00
270           	1.304414e+00	-8.555526e+00	-6.708758e+00	-2.049965e+00	-4.658793e+00
271           	1.291867e+00	-8.540451e+00	-6.715198e+00	-2.065732e+00	-4.649466e+00
272           	1.279461e+00	-8.525462e+00	-6.721408e+00	-2.081243e+00	-4.640165e+00
273           	1.267182e+00	-8.510558e+00	-6.727476e+00	-2.096556e+00	-4.630920e+00
274           	1.255017e+00	-8.495738e+00	-6.733440e+00	-2.111703e+00	-4.621737e+00
275           	1.242949e+00	-8.481002e+00	-6.739310e+00	-2.126706e+00	-4.612604e+00
276           	1.230964e+00	-8.466348e+00	-6.745100e+00	-2.141587e+00	-4.603514e+00
277           	1.219086e+00	-8.451777e+00	-6.750749e+00	-2.156289e+00	-4.594460e+00
278           	1.207283e+00	-8.437286e+00	-6.756325e+00	-2.170880e+00	-4.585445e+00
279           	1.195540e+00	-8.422876e+00	-6.761832e+00	-2.185376e+00	-4.576456e+00
280           	1.183870e+00	-8.408546e+00	-6.767250e+00	-2.199755e+00	-4.567495e+00
281           	1.172273e+00	-8.394295e+00	-6.772589e+00	-2.214022e+00	-4.558568e+00
282           	1.160768e+00	-8.380122e+00	-6.777825e+00	-2.228144e+00	-4.549681e+00
283           	1.149366e+00	-8.366027e+00	-6.782980e+00	-2.242124e+00	-4.540855e+00
284           	1.138088e+00	-8.352009e+00	-6.787967e+00	-2.255896e+00	-4.532071e+00
285           	1.126876e+00	-8.338066e+00	-6.792901e+00	-2.269574e+00	-4.523326e+00
286           	1.115661e+00	-8.324200e+00	-6.797893e+00	-2.283286e+00	-4.514607e+00
287           	1.104629e+00	-8.310408e+00	-6.802602e+00	-2.296672e+00	-4.505930e+00
288           	1.093741e+00	-8.296690e+00	-6.807116e+00	-2.309817e+00	-4.497299e+00
