# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
38            	-4.043620e+00	-2.186180e+01	-8.128586e+00	-8.107913e+00	-2.067320e-02
39            	-4.043389e+00	-2.174242e+01	-8.128541e+00	-8.107660e+00	-2.088162e-02
40            	-4.043167e+00	-2.162414e+01	-8.128500e+00	-8.107417e+00	-2.108312e-02
41            	-4.042957e+00	-2.150695e+01	-8.128462e+00	-8.107188e+00	-2.127439e-02
42            	-4.042762e+00	-2.139085e+01	-8.128426e+00	-8.106975e+00	-2.145169e-02
43            	-4.042579e+00	-2.127583e+01	-8.128395e+00	-8.106777e+00	-2.161840e-02
44            	-4.042409e+00	-2.116186e+01	-8.128361e+00	-8.106590e+00	-2.177140e-02
45            	-4.042252e+00	-2.104894e+01	-8.128332e+00	-8.106418e+00	-2.191439e-02
46            	-4.042106e+00	-2.093706e+01	-8.128302e+00	-8.106257e+00	-2.204521e-02
47            	-4.041975e+00	-2.082621e+01	-8.128281e+00	-8.106116e+00	-2.216556e-02
48            	-4.041852e+00	-2.071637e+01	-8.128259e+00	-8.105981e+00	-2.227793e-02
49            	-4.041739e+00	-2.060754e+01	-8.128239e+00	-8.105859e+00	-2.238066e-02
50            	-4.041638e+00	-2.049971e+01	-8.128228e+00	-8.105752e+00	-2.247562e-02
51            	-4.041542e+00	-2.039286e+01	-8.128212e+00	-8.105648e+00	-2.256389e-02
52            	-4.041453e+00	-2.028698e+01	-8.128194e+00	-8.105550e+00	-2.264369e-02
53            	-4.041377e+00	-2.018207e+01	-8.128190e+00	-8.105472e+00	-2.271821e-02
54            	-4.041303e+00	-2.007811e+01	-8.128182e+00	-8.105394e+00	-2.278777e-02
55            	-4.041236e+00	-1.997510e+01	-8.128172e+00	-8.105322e+00	-2.285058e-02
56            	-4.041175e+00	-1.987302e+01	-8.128163e+00	-8.105257e+00	-2.290604e-02
57            	-4.041124e+00	-1.977187e+01	-8.128162e+00	-8.105205e+00	-2.295666e-02
58            	-4.041076e+00	-1.967163e+01	-8.128157e+00	-8.105154e+00	-2.300300e-02
59            	-4.041031e+00	-1.957229e+01	-8.128150e+00	-8.105106e+00	-2.304391e-02
60            	-4.040992e+00	-1.947385e+01	-8.128142e+00	-8.105063e+00	-2.307903e-02
61            	-4.040958e+00	-1.937630e+01	-8.128134e+00	-8.105025e+00	-2.310831e-02
62            	-4.040931e+00	-1.927963e+01	-8.128126e+00	-8.104994e+00	-2.313184e-02
63            	-4.040909e+00	-1.918382e+01	-8.128121e+00	-8.104970e+00	-2.315174e-02
64            	-4.040890e+00	-1.908888e+01	-8.128115e+00	-8.104947e+00	-2.316777e-02
65            	-4.040875e+00	-1.899478e+01	-8.128108e+00	-8.104929e+00	-2.317918e-02
66            	-4.040865e+00	-1.890153e+01	-8.128101e+00	-8.104915e+00	-2.318607e-02
67            	-4.040859e+00	-1.880911e+01	-8.128095e+00	-8.104906e+00	-2.318863e-02
68            	-4.040857e+00	-1.871751e+01	-8.128088e+00	-8.104901e+00	-2.318691e-02
69            	-4.040860e+00	-1.862673e+01	-8.128082e+00	-8.104901e+00	-2.318128e-02
70            	-4.040867e+00	-1.853675e+01	-8.128078e+00	-8.104906e+00	-2.317224e-02
71            	-4.040878e+00	-1.844758e+01	-8.128077e+00	-8.104917e+00	-2.316028e-02
72            	-4.040894e+00	-1.835919e+01	-8.128077e+00	-8.104932e+00	-2.314503e-02
73            	-4.040912e+00	-1.827159e+01	-8.128078e+00	-8.104951e+00	-2.312678e-02
74            	-4.040933e+00	-1.818476e+01	-8.128077e+00	-8.104971e+00	-2.310604e-02
75            	-4.040956e+00	-1.809870e+01	-8.128077e+00	-8.104994e+00	-2.308258e-02
76            	-4.040982e+00	-1.801340e+01	-8.128077e+00	-8.105021e+00	-2.305642e-02
77            	-4.041011e+00	-1.792885e+01	-8.128078e+00	-8.105050e+00	-2.302773e-02
78            	-4.041043e+00	-1.784504e+01	-8.128080e+00	-8.105083e+00	-2.299664e-02
79            	-4.041078e+00	-1.776196e+01	-8.128083e+00	-8.105119e+00	-2.296331e-02
80            	-4.041115e+00	-1.767962e+01	-8.128086e+00	-8.105158e+00	-2.292787e-02
81            	-4.041155e+00	-1.759799e+01	-8.128090e+00	-8.105200e+00	-2.289044e-02
82            	-4.041196e+00	-1.751708e+01	-8.128095e+00	-8.105244e+00	-2.285113e-02
83            	-4.041240e+00	-1.743687e+01	-8.128100e+00	-8.105290e+00	-2.281005e-02
84            	-4.041286e+00	-1.735737e+01	-8.128106e+00	-8.105339e+00	-2.276729e-02
85            	-4.041333e+00	-1.727855e+01	-8.128113e+00	-8.105390e+00	-2.272294e-02
86            	-4.041383e+00	-1.720042e+01	-8.128120e+00	-8.105443e+00	-2.267704e-02
87            	-4.041435e+00	-1.712297e+01	-8.128129e+00	-8.105499e+00	-2.262956e-02
88            	-4.041489e+00	-1.704618e+01	-8.128139e+00	-8.105559e+00	-2.258047e-02
89            	-4.041544e+00	-1.697006e+01	-8.128149e+00	-8.105619e+00	-2.253046e-02
90            	-4.041599e+00	-1.689460e+01	-8.128157e+00	-8.105678e+00	-2.247972e-02
91            	-4.041655e+00	-1.681979e+01	-8.128166e+00	-8.105738e+00	-2.242805e-02
92            	-4.041712e+00	-1.674562e+01	-8.128174e+00	-8.105799e+00	-2.237541e-02
93            	-4.041770e+00	-1.667208e+01	-8.128183e+00	-8.105862e+00	-2.232180e-02
94            	-4.041829e+00	-1.659918e+01	-8.128193e+00	-8.105925e+00	-2.226730e-02
95            	-4.041889e+00	-1.652691e+01	-8.128202e+00	-8.105990e+00	-2.221193e-02
96            	-4.041951e+00	-1.645525e+01	-8.128213e+00	-8.106057e+00	-2.215575e-02
97            	-4.042013e+00	-1.638420e+01	-8.128223e+00	-8.106124e+00	-2.209880e-02
98            	-4.042076e+00	-1.631376e+01	-8.128234e+00	-8.106193e+00	-2.204114e-02
99            	-4.042140e+00	-1.624391e+01	-8.128245e+00	-8.106262e+00	-2.198281e-02
100           	-4.042205e+00	-1.617467e+01	-8.128257e+00	-8.106333e+00	-2.192384e-02
101           	-4.042270e+00	-1.610600e+01	-8.128269e+00	-8.106404e+00	-2.186429e-02
102           	-4.042336e+00	-1.603792e+01	-8.128281e+00	-8.106477e+00	-2.180419e-02
103           	-4.042403e+00	-1.597042e+01	-8.128294e+00	-8.106550e+00	-2.174357e-02
104           	-4.042471e+00	-1.590348e+01	-8.128306e+00	-8.106624e+00	-2.168248e-02
105           	-4.042539e+00	-1.583711e+01	-8.128320e+00	-8.106699e+00	-2.162093e-02
106           	-4.042608e+00	-1.577130e+01	-8.128333e+00	-8.106774e+00	-2.155897e-02
107           	-4.042677e+00	-1.570604e+01	-8.128347e+00	-8.106850e+00	-2.149661e-02
108           	-4.042746e+00	-1.564133e+01	-8.128361e+00	-8.106927e+00	-2.143388e-02
109           	-4.042817e+00	-1.557716e+01	-8.128375e+00	-8.107004e+00	-2.137080e-02
110           	-4.042887e+00	-1.551353e+01	-8.128389e+00	-8.107082e+00	-2.130738e-02
111           	-4.042958e+00	-1.545042e+01	-8.128404e+00	-8.107160e+00	-2.124365e-02
112           	-4.043030e+00	-1.538785e+01	-8.128419e+00	-8.107239e+00	-2.117959e-02
113           	-4.043102e+00	-1.532579e+01	-8.128434e+00	-8.107319e+00	-2.111518e-02
114           	-4.043175e+00	-1.526425e+01	-8.128450e+00	-8.107400e+00	-2.105041e-02
115           	-4.043275e+00	-1.520322e+01	-8.128466e+00	-8.107508e+00	-2.095842e-02
116           	-4.043379e+00	-1.514269e+01	-8.128486e+00	-8.107622e+00	-2.086356e-02
117           	-4.043456e+00	-1.508267e+01	-8.128502e+00	-8.107707e+00	-2.079481e-02
118           	-4.043526e+00	-1.502314e+01	-8.128515e+00	-8.107784e+00	-2.073154e-02
119           	-4.043594e+00	-1.496410e+01	-8.128530e+00	-8.107859e+00	-2.067064e-02
120           	-4.043655e+00	-1.490554e+01	-8.128538e+00	-8.107925e+00	-2.061385e-02
121           	-4.043654e+00	-1.484747e+01	-8.128550e+00	-8.107929e+00	-2.062116e-02
122           	-4.043750e+00	-1.478987e+01	-8.128566e+00	-8.108034e+00	-2.053282e-02
123           	-4.043830e+00	-1.473274e+01	-8.128580e+00	-8.108120e+00	-2.046011e-02
124           	-4.043905e+00	-1.467608e+01	-8.128597e+00	-8.108204e+00	-2.039361e-02
125           	-4.043976e+00	-1.461988e+01	-8.128614e+00	-8.108284e+00	-2.033081e-02
126           	-4.044046e+00	-1.456414e+01	-8.128632e+00	-8.108361e+00	-2.027023e-02
127           	-4.044113e+00	-1.450885e+01	-8.128649e+00	-8.108438e+00	-2.021081e-02
128           	-4.044181e+00	-1.445401e+01	-8.128666e+00	-8.108513e+00	-2.015211e-02
129           	-4.044247e+00	-1.439962e+01	-8.128682e+00	-8.108589e+00	-2.009385e-02
130           	-4.044314e+00	-1.434566e+01	-8.128699e+00	-8.108663e+00	-2.003576e-02
131           	-4.044380e+00	-1.429214e+01	-8.128716e+00	-8.108738e+00	-1.997795e-02
132           	-4.044446e+00	-1.423905e+01	-8.128733e+00	-8.108812e+00	-1.992019e-02
133           	-4.044512e+00	-1.418639e+01	-8.128749e+00	-8.108887e+00	-1.986246e-02
134           	-4.044578e+00	-1.413415e+01	-8.128766e+00	-8.108961e+00	-1.980501e-02
135           	-4.044644e+00	-1.408232e+01	-8.128783e+00	-8.109035e+00	-1.974751e-02
136           	-4.044709e+00	-1.403092e+01	-8.128799e+00	-8.109109e+00	-1.969002e-02
137           	-4.044775e+00	-1.397992e+01	-8.128816e+00	-8.109183e+00	-1.963287e-02
138           	-4.044841e+00	-1.392933e+01	-8.128832e+00	-8.109257e+00	-1.957563e-02
139           	-4.044906e+00	-1.387914e+01	-8.128848e+00	-8.109330e+00	-1.951837e-02
140           	-4.044971e+00	-1.382935e+01	-8.128866e+00	-8.109404e+00	-1.946154e-02
141           	-4.045036e+00	-1.377995e+01	-8.128882e+00	-8.109477e+00	-1.940459e-02
142           	-4.045101e+00	-1.373095e+01	-8.128898e+00	-8.109551e+00	-1.934761e-02
143           	-4.045167e+00	-1.368233e+01	-8.128916e+00	-8.109624e+00	-1.929128e-02
144           	-4.045232e+00	-1.363410e+01	-8.128932e+00	-8.109698e+00	-1.923452e-02
145           	-4.045297e+00	-1.358624e+01	-8.128949e+00	-8.109771e+00	-1.917814e-02
146           	-4.045362e+00	-1.353876e+01	-8.128967e+00	-8.109845e+00	-1.912200e-02
147           	-4.045426e+00	-1.349165e+01	-8.128984e+00	-8.109918e+00	-1.906538e-02
148           	-4.045492e+00	-1.344491e+01	-8.129003e+00	-8.109993e+00	-1.900978e-02
149           	-4.045557e+00	-1.339854e+01	-8.129021e+00	-8.110067e+00	-1.895384e-02
150           	-4.045622e+00	-1.335253e+01	-8.129038e+00	-8.110141e+00	-1.889751e-02
151           	-4.045686e+00	-1.330687e+01	-8.129057e+00	-8.110215e+00	-1.884193e-02
152           	-4.045752e+00	-1.326157e+01	-8.129074e+00	-8.110289e+00	-1.878563e-02
153           	-4.045816e+00	-1.321663e+01	-8.129091e+00	-8.110361e+00	-1.872945e-02
154           	-4.045881e+00	-1.317202e+01	-8.129107e+00	-8.110434e+00	-1.867316e-02
155           	-4.045946e+00	-1.312777e+01	-8.129126e+00	-8.110509e+00	-1.861735e-02
156           	-4.046012e+00	-1.308385e+01	-8.129146e+00	-8.110585e+00	-1.856155e-02
157           	-4.046075e+00	-1.304027e+01	-8.129163e+00	-8.110656e+00	-1.850669e-02
158           	-4.046134e+00	-1.299703e+01	-8.129176e+00	-8.110723e+00	-1.845391e-02
159           	-4.046196e+00	-1.295412e+01	-8.129192e+00	-8.110791e+00	-1.840016e-02
160           	-4.046258e+00	-1.291154e+01	-8.129207e+00	-8.110862e+00	-1.834543e-02
161           	-4.046317e+00	-1.286928e+01	-8.129219e+00	-8.110926e+00	-1.829237e-02
162           	-4.046376e+00	-1.282734e+01	-8.129231e+00	-8.110992e+00	-1.823923e-02
163           	-4.046438e+00	-1.278572e+01	-8.129247e+00	-8.111062e+00	-1.818505e-02
164           	-4.046501e+00	-1.274442e+01	-8.129263e+00	-8.111132e+00	-1.813065e-02
165           	-4.046563e+00	-1.270343e+01	-8.129279e+00	-8.111203e+00	-1.807644e-02
166           	-4.046625e+00	-1.266275e+01	-8.129296e+00	-8.111273e+00	-1.802246e-02
167           	-4.046688e+00	-1.262238e+01	-8.129312e+00	-8.111344e+00	-1.796865e-02
168           	-4.046750e+00	-1.258231e+01	-8.129329e+00	-8.111414e+00	-1.791477e-02
169           	-4.046813e+00	-1.254254e+01	-8.129347e+00	-8.111486e+00	-1.786055e-02
170           	-4.046871e+00	-1.250307e+01	-8.129360e+00	-8.111552e+00	-1.780859e-02
171           	-4.046929e+00	-1.246390e+01	-8.129373e+00	-8.111616e+00	-1.775711e-02
172           	-4.046985e+00	-1.242502e+01	-8.129384e+00	-8.111677e+00	-1.770695e-02
173           	-4.047045e+00	-1.238643e+01	-8.129399e+00	-8.111744e+00	-1.765449e-02
174           	-4.047105e+00	-1.234813e+01	-8.129415e+00	-8.111813e+00	-1.760192e-02
175           	-4.047165e+00	-1.231011e+01	-8.129431e+00	-8.111881e+00	-1.754997e-02
176           	-4.047225e+00	-1.227237e+01	-8.129446e+00	-8.111948e+00	-1.749832e-02
177           	-4.047284e+00	-1.223491e+01	-8.129462e+00	-8.112015e+00	-1.744691e-02
178           	-4.047343e+00	-1.219773e+01	-8.129477e+00	-8.112081e+00	-1.739545e-02
179           	-4.047401e+00	-1.216082e+01	-8.129491e+00	-8.112147e+00	-1.734429e-02
180           	-4.047460e+00	-1.212418e+01	-8.129507e+00	-8.112213e+00	-1.729342e-02
181           	-4.047518e+00	-1.208781e+01	-8.129522e+00	-8.112280e+00	-1.724284e-02
182           	-4.047576e+00	-1.205171e+01	-8.129538e+00	-8.112345e+00	-1.719266e-02
183           	-4.047634e+00	-1.201587e+01	-8.129552e+00	-8.112410e+00	-1.714244e-02
184           	-4.047691e+00	-1.198030e+01	-8.129567e+00	-8.112475e+00	-1.709224e-02
185           	-4.047748e+00	-1.194498e+01	-8.129581e+00	-8.112539e+00	-1.704229e-02
186           	-4.047805e+00	-1.190992e+01	-8.129596e+00	-8.112603e+00	-1.699319e-02
187           	-4.047862e+00	-1.187511e+01	-8.129611e+00	-8.112667e+00	-1.694374e-02
188           	-4.047919e+00	-1.184055e+01	-8.129627e+00	-8.112732e+00	-1.689482e-02
189           	-4.047974e+00	-1.180625e+01	-8.129641e+00	-8.112795e+00	-1.684584e-02
190           	-4.048030e+00	-1.177219e+01	-8.129654e+00	-8.112857e+00	-1.679703e-02
191           	-4.048086e+00	-1.173837e+01	-8.129669e+00	-8.112921e+00	-1.674872e-02
192           	-4.048142e+00	-1.170480e+01	-8.129685e+00	-8.112984e+00	-1.670040e-02
193           	-4.048197e+00	-1.167147e+01	-8.129699e+00	-8.113046e+00	-1.665278e-02
194           	-4.048251e+00	-1.163837e+01	-8.129713e+00	-8.113108e+00	-1.660528e-02
195           	-4.048306e+00	-1.160551e+01	-8.129727e+00	-8.113170e+00	-1.655716e-02
196           	-4.048362e+00	-1.157289e+01	-8.129741e+00	-8.113232e+00	-1.650909e-02
197           	-4.048416e+00	-1.154050e+01	-8.129757e+00	-8.113294e+00	-1.646270e-02
198           	-4.048469e+00	-1.150833e+01	-8.129770e+00	-8.113354e+00	-1.641609e-02
199           	-4.048523e+00	-1.147640e+01	-8.129786e+00	-8.113416e+00	-1.636952e-02
200           	-4.048577e+00	-1.144469e+01	-8.129800e+00	-8.113477e+00	-1.632333e-02
201           	-4.048628e+00	-1.141320e+01	-8.129811e+00	-8.113534e+00	-1.627767e-02
202           	-4.048679e+00	-1.138193e+01	-8.129823e+00	-8.113590e+00	-1.623208e-02
203           	-4.048733e+00	-1.135088e+01	-8.129837e+00	-8.113651e+00	-1.618565e-02
204           	-4.048786e+00	-1.132005e+01	-8.129850e+00	-8.113711e+00	-1.613934e-02
205           	-4.048835e+00	-1.128944e+01	-8.129859e+00	-8.113764e+00	-1.609475e-02
206           	-4.048892e+00	-1.125903e+01	-8.129879e+00	-8.113832e+00	-1.604722e-02
207           	-4.048951e+00	-1.122884e+01	-8.129902e+00	-8.113902e+00	-1.599966e-02
208           	-4.049004e+00	-1.119886e+01	-8.129917e+00	-8.113963e+00	-1.595447e-02
209           	-4.049055e+00	-1.116908e+01	-8.129932e+00	-8.114021e+00	-1.591095e-02
210           	-4.049106e+00	-1.113952e+01	-8.129945e+00	-8.114078e+00	-1.586699e-02
211           	-4.049156e+00	-1.111015e+01	-8.129957e+00	-8.114134e+00	-1.582287e-02
212           	-4.049206e+00	-1.108099e+01	-8.129969e+00	-8.114190e+00	-1.577874e-02
213           	-4.049256e+00	-1.105202e+01	-8.129981e+00	-8.114246e+00	-1.573483e-02
214           	-4.049305e+00	-1.102326e+01	-8.129993e+00	-8.114302e+00	-1.569124e-02
215           	-4.049355e+00	-1.099469e+01	-8.130006e+00	-8.114358e+00	-1.564792e-02
216           	-4.049404e+00	-1.096631e+01	-8.130018e+00	-8.114413e+00	-1.560484e-02
217           	-4.049454e+00	-1.093813e+01	-8.130031e+00	-8.114469e+00	-1.556182e-02
218           	-4.049503e+00	-1.091014e+01	-8.130044e+00	-8.114525e+00	-1.551906e-02
219           	-4.049552e+00	-1.088234e+01	-8.130056e+00	-8.114579e+00	-1.547626e-02
220           	-4.049600e+00	-1.085472e+01	-8.130067e+00	-8.114633e+00	-1.543361e-02
221           	-4.049648e+00	-1.082729e+01	-8.130078e+00	-8.114687e+00	-1.539134e-02
222           	-4.049696e+00	-1.080005e+01	-8.130090e+00	-8.114741e+00	-1.534899e-02
223           	-4.049744e+00	-1.077299e+01	-8.130103e+00	-8.114796e+00	-1.530723e-02
224           	-4.049792e+00	-1.074611e+01	-8.130118e+00	-8.114852e+00	-1.526682e-02
225           	-4.049840e+00	-1.071941e+01	-8.130132e+00	-8.114906e+00	-1.522607e-02
226           	-4.049887e+00	-1.069288e+01	-8.130146e+00	-8.114960e+00	-1.518582e-02
227           	-4.049934e+00	-1.066654e+01	-8.130160e+00	-8.115014e+00	-1.514592e-02
228           	-4.049981e+00	-1.064037e+01	-8.130171e+00	-8.115067e+00	-1.510462e-02
229           	-4.050028e+00	-1.061437e+01	-8.130183e+00	-8.115119e+00	-1.506345e-02
230           	-4.050074e+00	-1.058854e+01	-8.130194e+00	-8.115171e+00	-1.502304e-02
231           	-4.050120e+00	-1.056288e+01	-8.130206e+00	-8.115223e+00	-1.498293e-02
232           	-4.050166e+00	-1.053740e+01	-8.130217e+00	-8.115274e+00	-1.494312e-02
233           	-4.050211e+00	-1.051208e+01	-8.130229e+00	-8.115326e+00	-1.490337e-02
234           	-4.050257e+00	-1.048692e+01	-8.130242e+00	-8.115378e+00	-1.486369e-02
235           	-4.050303e+00	-1.046193e+01	-8.130255e+00	-8.115431e+00	-1.482422e-02
236           	-4.050348e+00	-1.043710e+01	-8.130266e+00	-8.115481e+00	-1.478514e-02
237           	-4.050392e+00	-1.041243e+01	-8.130276e+00	-8.115530e+00	-1.474598e-02
238           	-4.050435e+00	-1.038793e+01	-8.130284e+00	-8.115577e+00	-1.470734e-02
239           	-4.050478e+00	-1.036358e+01	-8.130295e+00	-8.115626e+00	-1.466914e-02
240           	-4.050528e+00	-1.033939e+01	-8.130312e+00	-8.115684e+00	-1.462842e-02
241           	-4.050574e+00	-1.031535e+01	-8.130326e+00	-8.115737e+00	-1.458915e-02
242           	-4.050618e+00	-1.029147e+01	-8.130338e+00	-8.115786e+00	-1.455118e-02
243           	-4.050661e+00	-1.026774e+01	-8.130349e+00	-8.115835e+00	-1.451354e-02
244           	-4.050704e+00	-1.024416e+01	-8.130360e+00	-8.115883e+00	-1.447616e-02
245           	-4.050746e+00	-1.022074e+01	-8.130371e+00	-8.115932e+00	-1.443920e-02
246           	-4.050789e+00	-1.019746e+01	-8.130381e+00	-8.115980e+00	-1.440113e-02
247           	-4.050856e+00	-1.017433e+01	-8.130394e+00	-8.116052e+00	-1.434105e-02
248           	-4.050914e+00	-1.015135e+01	-8.130409e+00	-8.116118e+00	-1.429112e-02
249           	-4.050960e+00	-1.012851e+01	-8.130420e+00	-8.116170e+00	-1.425023e-02
250           	-4.051004e+00	-1.010582e+01	-8.130431e+00	-8.116220e+00	-1.421132e-02
251           	-4.051047e+00	-1.008326e+01	-8.130441e+00	-8.116268e+00	-1.417361e-02
252           	-4.051089e+00	-1.006086e+01	-8.130451e+00	-8.116314e+00	-1.413688e-02
253           	-4.051131e+00	-1.003859e+01	-8.130462e+00	-8.116362e+00	-1.409990e-02
254           	-4.051174e+00	-1.001646e+01	-8.130474e+00	-8.116411e+00	-1.406308e-02
255           	-4.051218e+00	-9.994465e+00	-8.130488e+00	-8.116462e+00	-1.402615e-02
256           	-4.051259e+00	-9.972610e+00	-8.130499e+00	-8.116508e+00	-1.399082e-02
257           	-4.051299e+00	-9.950890e+00	-8.130508e+00	-8.116552e+00	-1.395528e-02
258           	-4.051337e+00	-9.929305e+00	-8.130514e+00	-8.116594e+00	-1.391980e-02
259           	-4.051380e+00	-9.907853e+00	-8.130527e+00	-8.116644e+00	-1.388336e-02
260           	-4.051421e+00	-9.886534e+00	-8.130539e+00	-8.116691e+00	-1.384800e-02
261           	-4.051464e+00	-9.865345e+00	-8.130553e+00	-8.116741e+00	-1.381203e-02
262           	-4.051503e+00	-9.844286e+00	-8.130563e+00	-8.116785e+00	-1.377787e-02
263           	-4.051613e+00	-9.823356e+00	-8.129947e+00	-8.116586e+00	-1.336079e-02
264           	-4.051559e+00	-9.802554e+00	-8.130543e+00	-8.116831e+00	-1.371209e-02
265           	-4.051611e+00	-9.781878e+00	-8.130559e+00	-8.116891e+00	-1.366851e-02
266           	-4.051656e+00	-9.761328e+00	-8.130572e+00	-8.116942e+00	-1.362971e-02
267           	-4.051702e+00	-9.740903e+00	-8.130588e+00	-8.116997e+00	-1.359178e-02
268           	-4.051742e+00	-9.720601e+00	-8.130598e+00	-8.117041e+00	-1.355763e-02
269           	-4.051780e+00	-9.700422e+00	-8.130607e+00	-8.117083e+00	-1.352395e-02
270           	-4.051817e+00	-9.680363e+00	-8.130616e+00	-8.117125e+00	-1.349078e-02
271           	-4.051854e+00	-9.660426e+00	-8.130625e+00	-8.117167e+00	-1.345791e-02
272           	-4.051891e+00	-9.640607e+00	-8.130634e+00	-8.117209e+00	-1.342557e-02
273           	-4.051928e+00	-9.620907e+00	-8.130644e+00	-8.117250e+00	-1.339342e-02
274           	-4.051965e+00	-9.601325e+00	-8.130653e+00	-8.117291e+00	-1.336153e-02
275           	-4.052001e+00	-9.581859e+00	-8.130662e+00	-8.117332e+00	-1.332988e-02
276           	-4.052037e+00	-9.562508e+00	-8.130671e+00	-8.117373e+00	-1.329827e-02
277           	-4.052073e+00	-9.543272e+00	-8.130681e+00	-8.117414e+00	-1.326691e-02
278           	-4.052109e+00	-9.524149e+00	-8.130690e+00	-8.117454e+00	-1.323575e-02
279           	-4.052145e+00	-9.505139e+00	-8.130699e+00	-8.117494e+00	-1.320485e-02
280           	-4.052180e+00	-9.486241e+00	-8.130708e+00	-8.117534e+00	-1.317403e-02
281           	-4.052215e+00	-9.467454e+00	-8.130715e+00	-8.117572e+00	-1.314292e-02
