# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
27            	-4.100364e+00	-2.767448e+00	-8.148706e+00	-8.174717e+00	2.601171e-02
28            	-4.086401e+00	-2.752575e+00	-8.148115e+00	-8.160458e+00	1.234306e-02
29            	-4.073421e+00	-2.738573e+00	-8.147607e+00	-8.147224e+00	-3.830664e-04
30            	-4.057802e+00	-2.725340e+00	-8.147116e+00	-8.131360e+00	-1.575637e-02
31            	-4.037015e+00	-2.712788e+00	-8.146683e+00	-8.110357e+00	-3.632602e-02
32            	-4.010842e+00	-2.700841e+00	-8.146322e+00	-8.084003e+00	-6.231934e-02
33            	-3.982069e+00	-2.689452e+00	-8.146041e+00	-8.055090e+00	-9.095171e-02
34            	-3.955382e+00	-2.678593e+00	-8.145809e+00	-8.028287e+00	-1.175223e-01
35            	-3.932789e+00	-2.668236e+00	-8.145617e+00	-8.005597e+00	-1.400198e-01
36            	-4.046749e+00	-2.658506e+00	-8.119841e+00	-8.106669e+00	-1.317186e-02
37            	-4.023498e+00	-2.649135e+00	-8.116511e+00	-8.081754e+00	-3.475740e-02
38            	-4.005998e+00	-2.640107e+00	-8.116763e+00	-8.064379e+00	-5.238320e-02
39            	-4.015825e+00	-2.631385e+00	-8.119947e+00	-8.075798e+00	-4.414876e-02
40            	-3.971920e+00	-2.623150e+00	-8.117527e+00	-8.030684e+00	-8.684316e-02
41            	-3.977904e+00	-2.615102e+00	-8.119821e+00	-8.037815e+00	-8.200678e-02
42            	-3.931747e+00	-2.607470e+00	-8.117698e+00	-7.990596e+00	-1.271020e-01
43            	-3.934281e+00	-2.599980e+00	-8.119728e+00	-7.994145e+00	-1.255830e-01
44            	-3.915049e+00	-2.592816e+00	-8.120255e+00	-7.975177e+00	-1.450784e-01
45            	-3.894799e+00	-2.585895e+00	-8.120332e+00	-7.954965e+00	-1.653669e-01
46            	-3.876281e+00	-2.579209e+00	-8.120345e+00	-7.936454e+00	-1.838916e-01
47            	-3.859960e+00	-2.572752e+00	-8.120373e+00	-7.920146e+00	-2.002269e-01
48            	-3.845320e+00	-2.566511e+00	-8.120417e+00	-7.905528e+00	-2.148888e-01
49            	-3.830966e+00	-2.560472e+00	-8.120485e+00	-7.891208e+00	-2.292764e-01
50            	-3.816979e+00	-2.554626e+00	-8.120542e+00	-7.877250e+00	-2.432915e-01
51            	-3.803006e+00	-2.548961e+00	-8.120595e+00	-7.863304e+00	-2.572912e-01
52            	-3.788700e+00	-2.543466e+00	-8.120643e+00	-7.849022e+00	-2.716218e-01
53            	-3.773826e+00	-2.538130e+00	-8.120687e+00	-7.834169e+00	-2.865180e-01
54            	-3.758835e+00	-2.532946e+00	-8.120721e+00	-7.819196e+00	-3.015254e-01
55            	-3.743626e+00	-2.527904e+00	-8.120752e+00	-7.804002e+00	-3.167497e-01
56            	-3.728102e+00	-2.522996e+00	-8.120781e+00	-7.788493e+00	-3.322886e-01
57            	-3.713066e+00	-2.518218e+00	-8.120825e+00	-7.773478e+00	-3.473468e-01
58            	-3.699390e+00	-2.513569e+00	-8.120890e+00	-7.759835e+00	-3.610557e-01
59            	-3.687068e+00	-2.509044e+00	-8.120979e+00	-7.747558e+00	-3.734210e-01
60            	-3.676083e+00	-2.504638e+00	-8.121081e+00	-7.736623e+00	-3.844582e-01
61            	-3.666268e+00	-2.500348e+00	-8.121192e+00	-7.726864e+00	-3.943280e-01
62            	-3.656661e+00	-2.496166e+00	-8.121313e+00	-7.717318e+00	-4.039950e-01
63            	-3.647248e+00	-2.492087e+00	-8.121428e+00	-7.707962e+00	-4.134660e-01
64            	-3.772362e+00	-2.489160e+00	-8.102893e+00	-7.823809e+00	-2.790842e-01
65            	-3.596980e+00	-2.484316e+00	-8.055075e+00	-7.624518e+00	-4.305571e-01
66            	-3.461337e+00	-2.480094e+00	-8.023389e+00	-7.473032e+00	-5.503568e-01
67            	-3.575481e+00	-2.476852e+00	-8.125776e+00	-7.638369e+00	-4.874074e-01
68            	-3.352899e+00	-2.472928e+00	-8.090593e+00	-7.398195e+00	-6.923977e-01
69            	-3.404020e+00	-2.469492e+00	-8.078962e+00	-7.443501e+00	-6.354610e-01
70            	-3.413389e+00	-2.466022e+00	-8.089163e+00	-7.457970e+00	-6.311925e-01
71            	-3.407852e+00	-2.462612e+00	-8.086594e+00	-7.451149e+00	-6.354450e-01
72            	-3.341801e+00	-2.458659e+00	-8.075549e+00	-7.379576e+00	-6.959733e-01
73            	-3.287735e+00	-2.455218e+00	-8.084485e+00	-7.329977e+00	-7.545080e-01
74            	-3.276876e+00	-2.452030e+00	-8.080897e+00	-7.317324e+00	-7.635731e-01
75            	-3.273928e+00	-2.448922e+00	-8.082427e+00	-7.315142e+00	-7.672853e-01
76            	-3.270979e+00	-2.445887e+00	-8.082500e+00	-7.312229e+00	-7.702709e-01
77            	-3.268795e+00	-2.442913e+00	-8.083145e+00	-7.310367e+00	-7.727779e-01
78            	-3.266393e+00	-2.440000e+00	-8.083541e+00	-7.308163e+00	-7.753775e-01
79            	-3.264264e+00	-2.437144e+00	-8.084041e+00	-7.306284e+00	-7.777570e-01
80            	-3.262215e+00	-2.434345e+00	-8.084484e+00	-7.304457e+00	-7.800275e-01
81            	-3.260204e+00	-2.431600e+00	-8.084935e+00	-7.302672e+00	-7.822632e-01
82            	-3.258178e+00	-2.428908e+00	-8.085368e+00	-7.300862e+00	-7.845056e-01
83            	-3.722727e+00	-2.427749e+00	-8.101117e+00	-7.773285e+00	-3.278319e-01
84            	-3.490711e+00	-2.424859e+00	-8.123088e+00	-7.552255e+00	-5.708330e-01
85            	-3.436271e+00	-2.422204e+00	-8.086891e+00	-7.479716e+00	-6.071742e-01
86            	-3.438428e+00	-2.419713e+00	-8.098582e+00	-7.487719e+00	-6.108626e-01
87            	-3.433547e+00	-2.417261e+00	-8.094939e+00	-7.481016e+00	-6.139228e-01
88            	-3.430703e+00	-2.414848e+00	-8.097116e+00	-7.479261e+00	-6.178553e-01
89            	-3.426938e+00	-2.412481e+00	-8.096869e+00	-7.475373e+00	-6.214963e-01
90            	-3.423888e+00	-2.410156e+00	-8.097642e+00	-7.472709e+00	-6.249335e-01
91            	-3.420764e+00	-2.407872e+00	-8.097911e+00	-7.469719e+00	-6.281912e-01
92            	-3.418079e+00	-2.405630e+00	-8.098380e+00	-7.467270e+00	-6.311108e-01
93            	-3.415826e+00	-2.403428e+00	-8.098746e+00	-7.465199e+00	-6.335470e-01
94            	-3.413697e+00	-2.401264e+00	-8.099132e+00	-7.463263e+00	-6.358691e-01
95            	-3.826444e+00	-2.401093e+00	-8.146609e+00	-7.899748e+00	-2.468609e-01
96            	-3.417648e+00	-2.397174e+00	-8.134249e+00	-7.484772e+00	-6.494766e-01
