z,U_0,U_1,U_2
0.047809,1.01595e-05,0,6.94428e-09
0.0481457,1.01482e-05,0,7.08554e-09
0.0484824,1.01368e-05,0,7.22653e-09
0.0488191,1.01252e-05,0,7.36719e-09
0.0491558,1.01134e-05,0,7.50755e-09
0.0494925,1.01014e-05,0,7.64761e-09
0.0498291,1.00892e-05,0,7.78736e-09
0.0501658,1.00768e-05,0,7.92681e-09
0.0505025,1.00643e-05,0,8.06595e-09
0.0508392,1.00515e-05,0,8.20481e-09
0.0511759,1.00386e-05,0,8.34336e-09
0.0515126,1.00254e-05,0,8.4816e-09
0.0518492,1.00121e-05,0,8.61953e-09
0.0521859,9.9986e-06,0,8.75714e-09
0.0525226,9.98491e-06,0,8.89446e-09
0.0528593,9.97104e-06,0,9.03151e-09
0.053196,9.95698e-06,0,9.16825e-09
0.0535327,9.94275e-06,0,9.30472e-09
0.0538693,9.92834e-06,0,9.4409e-09
0.054206,9.91374e-06,0,9.57679e-09
0.0545427,9.89897e-06,0,9.71242e-09
0.0548794,9.88403e-06,0,9.84777e-09
0.0552161,9.8689e-06,0,9.98285e-09
0.0555528,9.8536e-06,0,1.01177e-08
0.0558894,9.83813e-06,0,1.02522e-08
0.0562261,9.82249e-06,0,1.03865e-08
0.0565628,9.80666e-06,0,1.05205e-08
0.0568995,9.79067e-06,0,1.06543e-08
0.0572362,9.77451e-06,0,1.07878e-08
0.0575729,9.75818e-06,0,1.0921e-08
0.0579095,9.74169e-06,0,1.1054e-08
0.0582462,9.72502e-06,0,1.11867e-08
0.0585829,9.70819e-06,0,1.1319e-08
0.0589196,9.69119e-06,0,1.14511e-08
0.0592563,9.67403e-06,0,1.15828e-08
0.059593,9.6567e-06,0,1.17142e-08
0.0599296,9.63921e-06,0,1.18451e-08
0.0602663,9.62156e-06,0,1.19756e-08
0.060603,9.60375e-06,0,1.21056e-08
0.0609397,9.58578e-06,0,1.22351e-08
0.0612764,9.56764e-06,0,1.2364e-08
0.0616131,9.54936e-06,0,1.24922e-08
0.0619497,9.53091e-06,0,1.26196e-08
0.0622864,9.51231e-06,0,1.27461e-08
0.0626231,9.49355e-06,0,1.28716e-08
0.0629598,9.47464e-06,0,1.2996e-08
0.0632965,9.45558e-06,0,1.31191e-08
0.0636332,9.43636e-06,0,1.32407e-08
0.0639698,9.41699e-06,0,1.33606e-08
0.0643065,9.39748e-06,0,1.34786e-08
0.0646432,9.37781e-06,0,1.35944e-08
0.0649799,9.358e-06,0,1.37078e-08
0.0653166,9.33804e-06,0,1.38184e-08
0.0656533,9.31794e-06,0,1.39262e-08
0.0659899,9.29778e-06,0,1.40275e-08
0.0663266,9.2781e-06,0,1.41023e-08
0.0666633,9.25946e-06,0,1.4221e-08
0.067,9.09739e-06,0,1.50119e-08
