# Force coefficients
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# dragDir     : (-1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.797000e-01
# lRef        : 3.350000e-01
# Aref        : 1.120000e-02
# CofR        : (3.350000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
78            	-4.015235e+00	-2.319854e+00	-8.133576e+00	-8.082023e+00	-5.155287e-02
79            	-4.015439e+00	-2.317720e+00	-8.133574e+00	-8.082226e+00	-5.134817e-02
80            	-4.015601e+00	-2.315633e+00	-8.133573e+00	-8.082388e+00	-5.118515e-02
81            	-4.015881e+00	-2.313594e+00	-8.133569e+00	-8.082666e+00	-5.090342e-02
82            	-4.016432e+00	-2.311601e+00	-8.133566e+00	-8.083215e+00	-5.035155e-02
83            	-4.016961e+00	-2.309653e+00	-8.133564e+00	-8.083743e+00	-4.982052e-02
84            	-4.017518e+00	-2.307750e+00	-8.133561e+00	-8.084298e+00	-4.926290e-02
85            	-4.017997e+00	-2.305892e+00	-8.133560e+00	-8.084778e+00	-4.878283e-02
86            	-4.018421e+00	-2.304076e+00	-8.133559e+00	-8.085201e+00	-4.835832e-02
87            	-4.018806e+00	-2.302303e+00	-8.133557e+00	-8.085585e+00	-4.797245e-02
88            	-4.019167e+00	-2.300569e+00	-8.133556e+00	-8.085945e+00	-4.761061e-02
89            	-4.019512e+00	-2.298874e+00	-8.133554e+00	-8.086289e+00	-4.726498e-02
90            	-4.019846e+00	-2.297215e+00	-8.133552e+00	-8.086622e+00	-4.693049e-02
91            	-4.020169e+00	-2.295591e+00	-8.133550e+00	-8.086944e+00	-4.660647e-02
92            	-4.020485e+00	-2.294000e+00	-8.133549e+00	-8.087259e+00	-4.628945e-02
93            	-4.020795e+00	-2.292441e+00	-8.133547e+00	-8.087569e+00	-4.597834e-02
94            	-4.021100e+00	-2.290912e+00	-8.133545e+00	-8.087873e+00	-4.567235e-02
95            	-4.021401e+00	-2.289411e+00	-8.133544e+00	-8.088173e+00	-4.537081e-02
96            	-4.021698e+00	-2.287938e+00	-8.133542e+00	-8.088469e+00	-4.507313e-02
97            	-4.021991e+00	-2.286491e+00	-8.133541e+00	-8.088762e+00	-4.477892e-02
98            	-4.022282e+00	-2.285069e+00	-8.133539e+00	-8.089051e+00	-4.448781e-02
99            	-4.022569e+00	-2.283671e+00	-8.133537e+00	-8.089338e+00	-4.419943e-02
100           	-4.022854e+00	-2.282297e+00	-8.133536e+00	-8.089622e+00	-4.391350e-02
101           	-4.023137e+00	-2.280945e+00	-8.133534e+00	-8.089905e+00	-4.362977e-02
102           	-4.023418e+00	-2.279614e+00	-8.133533e+00	-8.090185e+00	-4.334806e-02
103           	-4.023697e+00	-2.278305e+00	-8.133531e+00	-8.090463e+00	-4.306818e-02
104           	-4.023975e+00	-2.277015e+00	-8.133530e+00	-8.090740e+00	-4.279001e-02
105           	-4.024251e+00	-2.275745e+00	-8.133528e+00	-8.091015e+00	-4.251341e-02
106           	-4.024525e+00	-2.274495e+00	-8.133527e+00	-8.091289e+00	-4.223826e-02
107           	-4.024798e+00	-2.273263e+00	-8.133525e+00	-8.091561e+00	-4.196447e-02
108           	-4.025070e+00	-2.272049e+00	-8.133524e+00	-8.091832e+00	-4.169205e-02
109           	-4.025340e+00	-2.270852e+00	-8.133523e+00	-8.092102e+00	-4.142088e-02
110           	-4.025610e+00	-2.269673e+00	-8.133521e+00	-8.092370e+00	-4.115094e-02
111           	-4.025878e+00	-2.268510e+00	-8.133520e+00	-8.092637e+00	-4.088223e-02
112           	-4.026144e+00	-2.267363e+00	-8.133518e+00	-8.092904e+00	-4.061469e-02
113           	-4.026410e+00	-2.266233e+00	-8.133517e+00	-8.093168e+00	-4.034836e-02
114           	-4.026674e+00	-2.265118e+00	-8.133515e+00	-8.093432e+00	-4.008320e-02
115           	-4.026938e+00	-2.264019e+00	-8.133514e+00	-8.093695e+00	-3.981925e-02
116           	-4.027200e+00	-2.262934e+00	-8.133513e+00	-8.093956e+00	-3.955671e-02
117           	-4.027461e+00	-2.261864e+00	-8.133511e+00	-8.094216e+00	-3.929492e-02
118           	-4.027720e+00	-2.260808e+00	-8.133510e+00	-8.094475e+00	-3.903448e-02
119           	-4.027979e+00	-2.259767e+00	-8.133509e+00	-8.094733e+00	-3.877531e-02
120           	-4.028236e+00	-2.258739e+00	-8.133507e+00	-8.094990e+00	-3.851745e-02
121           	-4.028492e+00	-2.257725e+00	-8.133506e+00	-8.095245e+00	-3.826088e-02
122           	-4.028747e+00	-2.256724e+00	-8.133505e+00	-8.095499e+00	-3.800562e-02
123           	-4.029000e+00	-2.255736e+00	-8.133503e+00	-8.095752e+00	-3.775169e-02
124           	-4.029252e+00	-2.254761e+00	-8.133502e+00	-8.096003e+00	-3.749912e-02
125           	-4.029502e+00	-2.253799e+00	-8.133501e+00	-8.096253e+00	-3.724794e-02
126           	-4.029752e+00	-2.252849e+00	-8.133499e+00	-8.096501e+00	-3.699817e-02
127           	-4.029999e+00	-2.251911e+00	-8.133498e+00	-8.096748e+00	-3.674985e-02
128           	-4.030245e+00	-2.250985e+00	-8.133497e+00	-8.096994e+00	-3.650299e-02
129           	-4.030490e+00	-2.250071e+00	-8.133496e+00	-8.097238e+00	-3.625762e-02
130           	-4.030733e+00	-2.249169e+00	-8.133494e+00	-8.097481e+00	-3.601376e-02
131           	-4.030975e+00	-2.248278e+00	-8.133493e+00	-8.097722e+00	-3.577146e-02
132           	-4.031215e+00	-2.247398e+00	-8.133492e+00	-8.097961e+00	-3.553074e-02
133           	-4.031454e+00	-2.246529e+00	-8.133491e+00	-8.098199e+00	-3.529160e-02
134           	-4.031691e+00	-2.245670e+00	-8.133490e+00	-8.098436e+00	-3.505406e-02
135           	-4.031926e+00	-2.244823e+00	-8.133488e+00	-8.098670e+00	-3.481816e-02
136           	-4.032160e+00	-2.243986e+00	-8.133487e+00	-8.098903e+00	-3.458391e-02
137           	-4.032392e+00	-2.243159e+00	-8.133486e+00	-8.099135e+00	-3.435133e-02
138           	-4.032622e+00	-2.242343e+00	-8.133485e+00	-8.099365e+00	-3.412041e-02
139           	-4.032851e+00	-2.241536e+00	-8.133484e+00	-8.099593e+00	-3.389116e-02
140           	-4.033078e+00	-2.240739e+00	-8.133483e+00	-8.099819e+00	-3.366364e-02
141           	-4.033303e+00	-2.239952e+00	-8.133482e+00	-8.100044e+00	-3.343788e-02
142           	-4.033526e+00	-2.239174e+00	-8.133481e+00	-8.100267e+00	-3.321390e-02
143           	-4.033748e+00	-2.238406e+00	-8.133480e+00	-8.100488e+00	-3.299170e-02
144           	-4.033968e+00	-2.237647e+00	-8.133478e+00	-8.100707e+00	-3.277122e-02
145           	-4.034186e+00	-2.236897e+00	-8.133477e+00	-8.100925e+00	-3.255250e-02
146           	-4.034403e+00	-2.236156e+00	-8.133476e+00	-8.101141e+00	-3.233555e-02
147           	-4.034617e+00	-2.235424e+00	-8.133475e+00	-8.101355e+00	-3.212040e-02
148           	-4.034830e+00	-2.234700e+00	-8.133474e+00	-8.101567e+00	-3.190706e-02
149           	-4.035041e+00	-2.233985e+00	-8.133473e+00	-8.101778e+00	-3.169559e-02
150           	-4.035250e+00	-2.233278e+00	-8.133472e+00	-8.101986e+00	-3.148600e-02
151           	-4.035457e+00	-2.232580e+00	-8.133471e+00	-8.102193e+00	-3.127830e-02
152           	-4.035663e+00	-2.231890e+00	-8.133470e+00	-8.102398e+00	-3.107214e-02
153           	-4.035867e+00	-2.231207e+00	-8.133469e+00	-8.102601e+00	-3.086781e-02
154           	-4.036069e+00	-2.230533e+00	-8.133468e+00	-8.102803e+00	-3.066535e-02
155           	-4.036269e+00	-2.229866e+00	-8.133467e+00	-8.103003e+00	-3.046476e-02
156           	-4.036467e+00	-2.229207e+00	-8.133466e+00	-8.103200e+00	-3.026606e-02
157           	-4.036661e+00	-2.228555e+00	-8.133465e+00	-8.103394e+00	-3.007092e-02
158           	-4.036876e+00	-2.227912e+00	-8.133463e+00	-8.103607e+00	-2.985617e-02
159           	-4.037093e+00	-2.227275e+00	-8.133462e+00	-8.103825e+00	-2.963771e-02
160           	-4.037311e+00	-2.226646e+00	-8.133461e+00	-8.104042e+00	-2.941966e-02
161           	-4.037516e+00	-2.226024e+00	-8.133461e+00	-8.104247e+00	-2.921412e-02
162           	-4.037711e+00	-2.225409e+00	-8.133460e+00	-8.104441e+00	-2.901926e-02
163           	-4.037897e+00	-2.224800e+00	-8.133459e+00	-8.104627e+00	-2.883275e-02
164           	-4.038078e+00	-2.224199e+00	-8.133458e+00	-8.104807e+00	-2.865160e-02
165           	-4.038255e+00	-2.223604e+00	-8.133458e+00	-8.104983e+00	-2.847423e-02
166           	-4.038429e+00	-2.223015e+00	-8.133457e+00	-8.105157e+00	-2.829989e-02
167           	-4.038600e+00	-2.222433e+00	-8.133456e+00	-8.105328e+00	-2.812802e-02
168           	-4.038769e+00	-2.221858e+00	-8.133455e+00	-8.105497e+00	-2.795847e-02
169           	-4.038936e+00	-2.221289e+00	-8.133455e+00	-8.105664e+00	-2.779121e-02
170           	-4.039101e+00	-2.220726e+00	-8.133454e+00	-8.105828e+00	-2.762576e-02
171           	-4.039265e+00	-2.220169e+00	-8.133453e+00	-8.105991e+00	-2.746213e-02
172           	-4.039426e+00	-2.219618e+00	-8.133453e+00	-8.106152e+00	-2.730027e-02
173           	-4.039586e+00	-2.219073e+00	-8.133452e+00	-8.106311e+00	-2.714020e-02
174           	-4.039744e+00	-2.218535e+00	-8.133451e+00	-8.106469e+00	-2.698155e-02
175           	-4.039901e+00	-2.218001e+00	-8.133450e+00	-8.106626e+00	-2.682409e-02
176           	-4.040058e+00	-2.217474e+00	-8.133449e+00	-8.106782e+00	-2.666711e-02
177           	-4.040225e+00	-2.216952e+00	-8.133449e+00	-8.106949e+00	-2.649984e-02
178           	-4.040388e+00	-2.216435e+00	-8.133448e+00	-8.107112e+00	-2.633633e-02
179           	-4.040544e+00	-2.215924e+00	-8.133447e+00	-8.107268e+00	-2.617950e-02
180           	-4.040699e+00	-2.215419e+00	-8.133447e+00	-8.107422e+00	-2.602464e-02
181           	-4.040851e+00	-2.214919e+00	-8.133446e+00	-8.107574e+00	-2.587224e-02
182           	-4.041000e+00	-2.214424e+00	-8.133445e+00	-8.107723e+00	-2.572222e-02
183           	-4.041148e+00	-2.213935e+00	-8.133445e+00	-8.107870e+00	-2.557450e-02
184           	-4.041293e+00	-2.213451e+00	-8.133444e+00	-8.108015e+00	-2.542909e-02
185           	-4.041436e+00	-2.212973e+00	-8.133443e+00	-8.108157e+00	-2.528591e-02
186           	-4.041576e+00	-2.212499e+00	-8.133443e+00	-8.108298e+00	-2.514488e-02
187           	-4.041715e+00	-2.212031e+00	-8.133442e+00	-8.108436e+00	-2.500594e-02
188           	-4.041852e+00	-2.211567e+00	-8.133441e+00	-8.108572e+00	-2.486902e-02
189           	-4.041986e+00	-2.211108e+00	-8.133441e+00	-8.108707e+00	-2.473405e-02
190           	-4.042119e+00	-2.210653e+00	-8.133440e+00	-8.108839e+00	-2.460100e-02
191           	-4.042250e+00	-2.210203e+00	-8.133440e+00	-8.108970e+00	-2.446977e-02
192           	-4.042379e+00	-2.209757e+00	-8.133439e+00	-8.109099e+00	-2.434033e-02
193           	-4.042507e+00	-2.209315e+00	-8.133438e+00	-8.109226e+00	-2.421264e-02
194           	-4.042632e+00	-2.208877e+00	-8.133438e+00	-8.109351e+00	-2.408670e-02
195           	-4.042756e+00	-2.208443e+00	-8.133437e+00	-8.109475e+00	-2.396239e-02
196           	-4.042879e+00	-2.208013e+00	-8.133437e+00	-8.109597e+00	-2.383960e-02
197           	-4.043000e+00	-2.207586e+00	-8.133436e+00	-8.109718e+00	-2.371839e-02
198           	-4.043119e+00	-2.207163e+00	-8.133435e+00	-8.109837e+00	-2.359875e-02
199           	-4.043237e+00	-2.206743e+00	-8.133435e+00	-8.109954e+00	-2.348066e-02
200           	-4.043353e+00	-2.206327e+00	-8.133434e+00	-8.110070e+00	-2.336408e-02
201           	-4.043468e+00	-2.205914e+00	-8.133434e+00	-8.110185e+00	-2.324898e-02
202           	-4.043581e+00	-2.205505e+00	-8.133433e+00	-8.110298e+00	-2.313533e-02
203           	-4.043693e+00	-2.205098e+00	-8.133433e+00	-8.110410e+00	-2.302291e-02
204           	-4.043804e+00	-2.204695e+00	-8.133432e+00	-8.110520e+00	-2.291182e-02
205           	-4.063559e+00	-2.204606e+00	-8.133317e+00	-8.130218e+00	-3.099058e-03
206           	-4.044910e+00	-2.204005e+00	-8.133381e+00	-8.111600e+00	-2.178068e-02
